timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2022-11-01 00:00:00,6.8,,2.6,154,81,4.6,3.1,6.4,6.9,0.0,0.0,3.8
2022-11-01 01:00:00,7.9,,4.0,140,75,7.9,4.0,6.9,7.9,0.0,0.0,3.8
2022-11-01 02:00:00,7.8,,5.5,123,76,9.7,6.5,7.7,8.2,0.0,0.0,3.9
2022-11-01 03:00:00,8.3,,6.9,142,73,11.9,7.2,7.7,8.4,0.0,0.0,3.8
2022-11-01 04:00:00,8.7,,8.4,145,73,13.9,8.4,8.2,8.8,0.0,0.0,4.1
2022-11-01 05:00:00,8.5,,8.8,122,72,15.5,8.9,8.3,8.8,0.0,0.0,3.8
2022-11-01 06:00:00,8.9,,8.1,125,71,16.4,10.7,8.4,9.3,0.0,0.0,3.9
2022-11-01 07:00:00,9.0,,7.8,117,72,16.7,9.9,8.8,9.0,0.0,0.0,4.3
2022-11-01 08:00:00,9.6,,8.0,145,70,15.0,8.3,9.0,9.7,2.0,0.0,4.5
2022-11-01 09:00:00,9.5,,11.4,146,72,21.0,13.1,9.2,9.8,0.0,0.0,4.8
2022-11-01 10:00:00,9.2,,9.2,148,73,21.3,12.6,9.2,9.6,0.0,0.0,4.6
2022-11-01 11:00:00,9.1,,8.4,144,74,17.1,9.3,9.1,9.3,0.0,0.0,4.8
2022-11-01 12:00:00,9.5,,7.0,145,74,15.8,8.9,9.1,9.5,0.0,0.0,5.1
2022-11-01 13:00:00,9.2,,7.5,137,76,15.1,8.3,8.9,9.7,16.0,0.3,5.1
2022-11-01 14:00:00,9.8,,6.8,145,73,16.2,9.0,9.2,9.8,2.0,0.2,5.1
2022-11-01 15:00:00,10.0,,9.6,148,75,17.7,9.6,9.9,10.6,0.0,0.0,5.8
2022-11-01 16:00:00,9.6,,6.1,156,79,14.3,9.3,9.6,10.4,3.0,0.0,6.2
2022-11-01 17:00:00,9.0,,4.7,147,90,11.6,6.6,9.0,9.7,30.0,0.9,7.5
2022-11-01 18:00:00,8.1,,3.4,138,93,7.7,4.5,8.1,8.9,48.0,1.6,7.0
2022-11-01 19:00:00,7.4,,2.2,149,96,8.4,3.7,7.4,8.0,58.0,0.6,6.8
2022-11-01 20:00:00,7.3,,1.2,176,95,5.7,2.7,7.3,7.5,23.0,0.3,6.5
2022-11-01 21:00:00,7.2,,1.6,141,94,5.4,2.5,7.2,7.4,19.0,0.1,6.4
2022-11-01 22:00:00,6.9,,1.8,141,93,4.7,2.2,6.9,7.2,11.0,0.3,5.9
2022-11-01 23:00:00,6.6,,1.6,143,92,4.6,1.8,6.6,6.9,45.0,1.6,5.5
2022-11-02 00:00:00,6.2,,1.5,146,95,3.4,2.0,6.1,6.6,2.0,0.1,5.5
2022-11-02 01:00:00,5.1,,2.1,138,92,6.1,2.5,5.1,6.5,49.0,5.4,3.9
2022-11-02 02:00:00,4.4,,1.7,174,94,6.4,2.6,4.3,5.1,40.0,2.7,3.6
2022-11-02 03:00:00,5.2,,2.4,171,87,4.5,2.9,4.4,5.2,0.0,0.0,3.2
