timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2018-04-30 00:00:00,1.4,7.0,0.0,0,51,1.4,0.4,0.6,1.9,0,0,-7.4
2018-04-30 01:00:00,0.9,7.2,0.0,0,54,0.9,0.1,0.5,1.5,0,0,-7.4
2018-04-30 02:00:00,0.5,7.3,0.0,0,59,0.4,0.0,-0.1,0.8,0,0,-6.7
2018-04-30 03:00:00,0.9,7.4,0.2,186,62,1.1,0.2,-0.1,0.9,0,0,-5.7
2018-04-30 04:00:00,1.9,7.5,0.4,157,60,3.6,1.4,1.0,2.4,0,0,-5.0
2018-04-30 05:00:00,2.8,7.6,2.1,135,57,5.4,2.2,1.6,2.9,0,0,-4.7
2018-04-30 06:00:00,4.7,7.3,0.0,0,51,3.3,2.0,2.7,4.9,0,0,-4.7
2018-04-30 07:00:00,5.4,6.9,1.2,128,42,5.7,3.3,4.3,5.4,0,0,-6.4
2018-04-30 08:00:00,5.0,6.8,4.6,112,47,6.7,4.6,4.7,5.9,0,0,-5.4
2018-04-30 09:00:00,5.0,6.8,5.2,114,55,10.6,6.0,4.9,5.4,0,0,-3.3
2018-04-30 10:00:00,5.6,6.8,4.1,121,56,8.7,5.4,4.9,5.6,0,0,-2.5
2018-04-30 11:00:00,6.4,6.6,4.1,125,55,8.4,4.5,5.6,6.4,0,0,-1.9
2018-04-30 12:00:00,7.4,6.7,3.4,127,50,8.6,4.0,6.4,7.4,0,0,-2.2
2018-04-30 13:00:00,7.7,6.6,4.0,116,49,8.8,4.3,7.4,7.8,0,0,-2.5
2018-04-30 14:00:00,7.8,6.5,1.7,74,49,7.9,4.0,7.6,8.1,0,0,-2.2
2018-04-30 15:00:00,7.0,6.5,4.0,129,52,9.1,4.5,6.9,7.9,0,0,-2.2
2018-04-30 16:00:00,6.5,6.7,4.0,121,57,9.2,4.2,6.5,7.0,0,0,-1.4
2018-04-30 17:00:00,4.7,6.8,4.0,123,73,8.8,4.6,4.7,6.5,0,0,0.2
2018-04-30 18:00:00,4.9,6.9,4.3,124,72,10.1,5.7,4.6,4.9,3,0,0.4
2018-04-30 19:00:00,5.1,6.9,2.5,112,67,10.4,5.9,4.7,5.1,0,0,-0.5
2018-04-30 20:00:00,5.1,6.8,4.3,92,67,11.9,4.7,5.0,5.6,0,0,-0.5
2018-04-30 21:00:00,5.0,6.8,3.7,93,67,14.6,5.7,5.0,5.3,7,0,-0.7
2018-04-30 22:00:00,4.7,6.9,4.1,123,65,9.4,5.0,4.4,5.0,0,0,-1.4
2018-04-30 23:00:00,4.4,6.9,4.2,133,65,11.1,5.9,4.2,4.6,0,0,-1.4
