timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2022-03-31 00:00:00,-5.8,88.2,1.6,198,45,3.7,2.7,-6.6,-5.7,0,0.0,-15.6
2022-03-31 01:00:00,-6.1,88.1,2.0,194,47,3.8,2.4,-6.2,-5.6,0,0.0,-15.6
2022-03-31 02:00:00,-6.5,88.1,1.8,154,48,4.3,2.7,-6.5,-6.0,0,0.0,-15.6
2022-03-31 03:00:00,-6.1,88.1,1.7,200,47,3.0,1.9,-6.7,-6.1,0,0.0,-15.6
2022-03-31 04:00:00,-6.4,88.1,1.1,191,49,3.6,2.3,-6.5,-6.0,0,0.0,-15.0
2022-03-31 05:00:00,-5.9,88.1,0.8,181,47,3.6,2.5,-6.4,-5.8,0,0.0,-15.6
2022-03-31 06:00:00,-6.9,88.1,0.6,167,53,2.1,0.7,-7.1,-5.9,0,0.0,-15.0
2022-03-31 07:00:00,-3.7,87.8,0.6,148,42,3.0,1.5,-7.4,-3.3,0,0.0,-15.0
2022-03-31 08:00:00,-2.4,87.5,1.3,147,40,1.8,1.3,-3.9,-2.4,0,0.0,-14.4
2022-03-31 09:00:00,-1.1,87.4,0.5,128,38,2.5,1.8,-2.4,-0.9,0,0.0,-13.8
2022-03-31 10:00:00,0.8,87.1,0.4,334,30,2.0,1.3,-1.5,1.6,0,0.0,-14.5
2022-03-31 11:00:00,0.3,87.1,0.8,290,30,2.3,1.2,-0.4,0.8,0,0.0,-15.1
2022-03-31 12:00:00,1.8,87.0,0.2,7,30,2.0,0.9,-0.2,2.0,0,0.0,-13.9
2022-03-31 13:00:00,1.5,87.0,0.5,203,35,1.6,1.0,0.7,2.3,0,0.0,-12.2
2022-03-31 14:00:00,2.4,86.9,0.6,175,32,2.2,1.0,0.7,2.9,0,0.0,-12.7
2022-03-31 15:00:00,0.9,87.0,0.6,146,38,2.6,1.5,0.4,2.5,0,0.0,-11.7
2022-03-31 16:00:00,-0.9,87.3,2.0,352,39,3.6,2.0,-1.1,0.9,0,0.0,-13.2
2022-03-31 17:00:00,-1.8,87.5,1.4,348,43,4.4,2.5,-1.8,-0.8,0,0.0,-12.7
2022-03-31 18:00:00,-2.6,87.5,0.2,298,46,3.4,1.9,-2.6,-1.5,0,0.0,-12.7
2022-03-31 19:00:00,-3.7,87.7,0.4,115,50,2.0,0.4,-3.8,-2.6,0,0.0,-12.7
2022-03-31 20:00:00,-3.9,87.7,1.0,206,51,3.8,1.7,-4.0,-3.1,0,0.0,-12.7
2022-03-31 21:00:00,-4.6,87.9,1.6,184,53,3.6,2.0,-5.0,-4.0,0,0.0,-12.7
2022-03-31 22:00:00,-3.8,87.9,1.9,144,47,4.0,2.2,-5.3,-3.8,0,0.0,-13.2
2022-03-31 23:00:00,-4.3,87.8,3.1,131,50,5.1,3.1,-4.7,-3.4,0,0.0,-13.2
2022-04-01 00:00:00,-4.5,87.9,2.2,157,50,5.3,3.5,-5.2,-4.0,0,0.0,-13.2
2022-04-01 01:00:00,-5.7,87.8,1.4,165,55,4.5,2.8,-5.7,-4.4,0,0.0,-13.2
2022-04-01 02:00:00,-5.5,87.8,1.4,177,56,3.9,2.0,-5.8,-5.2,0,0.0,-12.7
2022-04-01 03:00:00,-5.3,87.8,1.9,190,57,3.0,1.9,-5.5,-5.0,0,0.0,-12.7
2022-04-01 04:00:00,-5.4,87.8,1.7,204,57,3.4,1.9,-5.7,-5.2,0,0.0,-12.7
2022-04-01 05:00:00,-6.2,87.8,1.3,186,59,2.7,1.8,-6.6,-5.4,0,0.0,-13.2
2022-04-01 06:00:00,-6.1,87.9,1.3,182,59,2.5,1.4,-6.6,-5.7,0,0.0,-12.7
2022-04-01 07:00:00,-3.0,87.5,1.2,153,48,2.0,1.4,-6.1,-3.0,0,0.0,-12.1
2022-04-01 08:00:00,-1.9,87.2,1.4,146,47,2.4,1.7,-3.0,-1.1,0,0.0,-11.6
2022-04-01 09:00:00,-0.5,87.1,1.0,160,43,2.0,1.4,-2.0,-0.4,0,0.0,-11.6
2022-04-01 10:00:00,0.8,87.1,0.4,125,42,2.2,1.4,-0.7,0.8,0,0.0,-10.7
2022-04-01 11:00:00,1.0,86.9,1.3,342,39,2.3,1.3,0.7,1.5,0,0.0,-11.2
2022-04-01 12:00:00,0.2,86.8,1.9,315,39,3.5,2.1,0.0,1.2,0,0.0,-12.2
2022-04-01 13:00:00,1.1,86.9,1.2,304,38,3.4,1.8,0.2,2.0,0,0.0,-11.7
2022-04-01 14:00:00,0.7,86.8,1.9,309,39,4.0,2.2,0.3,2.0,0,0.0,-11.7
2022-04-01 15:00:00,0.3,87.1,2.5,328,39,5.5,3.1,0.1,0.9,0,0.0,-12.2
2022-04-01 16:00:00,-0.3,87.2,2.2,326,42,5.5,3.0,-0.4,0.5,0,0.0,-11.6
2022-04-01 17:00:00,-1.1,87.3,1.9,295,57,4.1,2.5,-1.1,-0.3,0,0.0,-8.5
2022-04-01 18:00:00,-1.9,87.4,1.6,300,70,3.0,1.9,-2.0,-1.1,0,0.0,-6.7
2022-04-01 19:00:00,-3.2,87.6,1.2,251,78,1.9,1.7,-3.2,-2.0,0,0.0,-6.7
2022-04-01 20:00:00,-4.3,87.5,0.8,201,62,1.8,1.1,-4.3,-3.2,0,0.0,-10.7
2022-04-01 21:00:00,-4.1,87.6,0.5,187,55,2.5,1.7,-4.3,-3.5,0,0.0,-11.6
2022-04-01 22:00:00,-5.3,87.6,0.6,164,58,2.6,1.9,-5.5,-3.9,0,0.0,-12.1
2022-04-01 23:00:00,-4.8,87.6,0.5,291,53,1.3,0.7,-5.7,-4.8,0,0.0,-12.7
2022-04-02 00:00:00,-5.4,87.7,1.6,187,50,2.8,1.6,-5.7,-4.7,0,0.0,-13.8
2022-04-02 01:00:00,-5.9,87.7,2.2,182,50,3.9,2.6,-6.4,-5.4,0,0.0,-14.4
2022-04-02 02:00:00,-6.5,87.7,0.7,194,52,3.9,2.7,-6.6,-5.0,0,0.0,-14.4
2022-04-02 03:00:00,-6.9,87.7,0.5,155,52,2.7,1.7,-7.0,-6.1,0,0.0,-15.0
2022-04-02 04:00:00,-6.9,87.8,0.3,165,54,2.7,1.2,-7.2,-6.1,0,0.0,-15.0
2022-04-02 05:00:00,-7.1,87.6,0.4,197,52,2.0,1.1,-7.7,-6.5,0,0.0,-15.0
2022-04-02 06:00:00,-6.9,87.7,0.6,180,52,1.9,1.0,-7.8,-6.7,0,0.0,-15.0
2022-04-02 07:00:00,-3.5,87.2,0.8,163,45,1.7,1.1,-6.8,-3.5,0,0.0,-13.8
2022-04-02 08:00:00,-2.3,87.0,1.0,146,39,1.5,1.1,-3.5,-2.2,0,0.0,-14.4
2022-04-02 09:00:00,-0.3,86.8,0.6,334,35,1.9,1.2,-2.4,-0.3,0,0.0,-13.8
2022-04-02 10:00:00,-1.3,86.9,2.2,316,45,3.5,2.2,-1.4,-0.2,0,0.0,-11.6
2022-04-02 11:00:00,-0.3,87.0,2.2,325,47,5.6,3.7,-1.4,-0.1,0,0.0,-10.2
2022-04-02 12:00:00,-0.2,87.0,4.6,326,49,8.0,4.7,-0.4,0.4,0,0.0,-9.8
2022-04-02 13:00:00,0.4,87.0,2.9,339,48,7.2,4.6,-0.4,0.5,0,0.0,-9.4
2022-04-02 14:00:00,0.0,87.1,4.6,320,54,7.4,4.6,0.0,0.8,0,0.0,-8.1
2022-04-02 15:00:00,0.0,87.1,4.2,320,53,7.3,4.9,-0.3,0.6,0,0.0,-8.5
2022-04-02 16:00:00,-0.5,87.2,4.0,313,58,7.4,4.6,-0.5,0.5,0,0.0,-7.8
2022-04-02 17:00:00,-0.9,87.2,3.4,324,70,5.8,4.2,-1.0,-0.5,0,0.0,-5.7
2022-04-02 18:00:00,-1.4,87.3,4.1,325,77,7.4,4.4,-1.4,-0.9,11,0.0,-5.0
2022-04-02 19:00:00,-1.7,87.3,3.7,325,84,7.4,4.9,-1.7,-1.4,21,0.0,-4.1
2022-04-02 20:00:00,-1.8,87.3,2.7,323,81,6.2,3.9,-1.8,-1.7,0,0.0,-4.4
2022-04-02 21:00:00,-2.0,87.3,2.3,315,83,5.1,3.2,-2.0,-1.8,5,0.0,-4.4
2022-04-02 22:00:00,-2.3,87.5,1.1,262,89,2.7,2.2,-2.3,-2.0,56,0.0,-3.8
2022-04-02 23:00:00,-2.4,87.9,0.8,295,92,2.8,1.6,-2.4,-2.2,39,0.1,-3.5
2022-04-03 00:00:00,-2.6,87.9,0.5,328,95,1.1,1.2,-2.7,-2.4,0,0.0,-3.3
2022-04-03 01:00:00,-2.8,87.9,0.8,151,96,1.5,1.3,-2.9,-2.6,0,0.0,-3.3
2022-04-03 02:00:00,-3.1,87.9,1.0,188,95,1.8,1.4,-3.2,-2.8,0,0.0,-3.5
2022-04-03 03:00:00,-2.8,87.9,1.1,225,93,2.3,1.4,-3.1,-2.8,15,0.0,-3.5
2022-04-03 04:00:00,-3.0,87.9,1.3,261,94,2.8,1.5,-3.0,-2.4,0,0.0,-3.8
2022-04-03 05:00:00,-2.4,87.9,1.4,298,93,3.3,1.6,-3.0,-2.4,14,0.0,-3.5
2022-04-03 06:00:00,-2.4,87.9,0.7,137,91,3.0,1.4,-2.4,-2.3,25,0.1,-3.8
2022-04-03 07:00:00,-1.9,87.9,0.7,160,92,1.5,1.0,-2.4,-1.9,47,0.0,-3.0
2022-04-03 08:00:00,-1.1,87.8,1.2,315,85,3.1,1.2,-1.9,-0.9,59,0.2,-3.3
2022-04-03 09:00:00,-0.6,88.2,0.7,22,86,3.1,1.3,-1.1,-0.6,59,0.2,-2.7
2022-04-03 10:00:00,-1.0,88.6,1.7,136,89,3.8,1.8,-1.0,0.1,57,0.1,-2.4
2022-04-03 11:00:00,0.3,89.4,1.8,105,86,4.8,2.0,-1.0,0.5,57,0.5,-1.9
2022-04-03 12:00:00,1.3,91.1,0.8,90,83,3.8,2.1,-0.3,1.3,59,0.5,-1.2
2022-04-03 13:00:00,0.7,91.3,1.5,339,89,4.6,1.8,0.1,1.3,44,0.5,-0.9
2022-04-03 14:00:00,0.9,90.4,1.5,302,89,4.8,2.1,0.7,1.1,19,0.1,-0.7
2022-04-03 15:00:00,0.1,91.0,1.9,318,96,5.8,3.3,0.1,1.2,54,1.4,-0.2
2022-04-03 16:00:00,0.3,91.5,0.4,353,95,3.6,2.3,0.1,0.4,59,1.8,-0.5
2022-04-03 17:00:00,0.3,92.8,0.4,45,96,1.8,0.4,0.2,0.6,59,1.5,-0.2
2022-04-03 18:00:00,0.3,93.0,1.4,358,98,5.1,1.8,0.1,0.3,59,0.6,0.0
2022-04-03 19:00:00,0.1,93.5,1.5,41,97,4.0,1.6,0.1,0.4,59,0.4,-0.2
2022-04-03 20:00:00,-0.1,94.1,1.7,360,97,7.9,2.2,-0.1,0.1,59,0.6,-0.5
2022-04-03 21:00:00,0.0,96.1,1.6,33,97,6.4,2.2,-0.1,0.0,59,0.6,-0.5
2022-04-03 22:00:00,-0.1,98.1,2.3,97,97,5.3,2.9,-0.2,0.0,59,0.5,-0.5
2022-04-03 23:00:00,-0.4,100.6,2.2,84,96,5.6,2.8,-0.4,-0.1,59,0.6,-0.9
2022-04-04 00:00:00,-0.7,102.3,2.2,71,95,5.3,2.7,-0.7,-0.3,59,1.0,-1.4
2022-04-04 01:00:00,-1.0,104.0,2.1,58,97,4.9,2.6,-1.0,-0.7,59,1.1,-1.4
2022-04-04 02:00:00,-1.2,105.2,2.0,45,97,4.6,2.5,-1.2,-1.0,59,1.3,-1.7
2022-04-04 03:00:00,-1.0,106.2,2.0,32,97,4.2,2.4,-1.2,-1.0,59,0.7,-1.4
2022-04-04 04:00:00,-0.6,106.5,1.9,18,98,3.9,2.2,-1.0,-0.6,59,0.7,-0.9
2022-04-04 05:00:00,-0.3,108.3,1.8,5,98,3.5,2.1,-0.6,-0.3,59,1.6,-0.5
2022-04-04 06:00:00,-0.1,110.1,1.7,352,98,3.2,2.0,-0.3,-0.1,59,0.8,-0.2
2022-04-04 07:00:00,0.2,112.0,1.7,339,97,2.8,1.9,-0.1,0.2,59,0.7,-0.2
2022-04-04 08:00:00,-0.2,111.7,1.6,326,96,2.5,1.8,-0.2,0.9,59,0.1,-0.7
2022-04-04 09:00:00,0.2,110.9,2.5,298,93,5.0,3.2,-0.2,0.4,1,1.9,-0.7
2022-04-04 10:00:00,1.2,109.4,3.9,338,89,5.6,4.0,0.0,1.5,0,4.6,-0.2
2022-04-04 11:00:00,0.8,107.8,4.8,325,90,7.4,5.1,0.4,1.1,0,0.0,-0.5
2022-04-04 12:00:00,1.1,107.0,5.9,325,84,9.7,5.9,0.6,1.3,21,0.0,-1.4
2022-04-04 13:00:00,0.3,106.2,5.9,323,86,9.9,6.4,0.3,1.0,38,0.1,-1.9
2022-04-04 14:00:00,0.2,105.6,6.1,319,80,10.0,6.2,0.1,0.7,27,0.2,-2.7
2022-04-04 15:00:00,0.0,105.1,6.1,331,72,10.6,6.5,-0.1,0.2,3,0.0,-4.4
2022-04-04 16:00:00,-0.5,104.8,7.0,338,65,12.7,7.9,-0.6,0.1,0,0.0,-6.3
2022-04-04 17:00:00,-1.2,104.6,6.1,331,67,11.4,7.2,-1.2,-0.5,0,0.0,-6.3
2022-04-04 18:00:00,-2.0,104.7,7.0,338,67,11.4,7.3,-2.1,-1.1,6,0.0,-7.0
2022-04-04 19:00:00,-2.9,104.5,6.5,336,62,11.6,7.8,-3.0,-1.9,0,0.0,-9.4
2022-04-04 20:00:00,-3.0,104.5,4.4,328,62,10.9,7.4,-3.1,-2.7,0,0.0,-9.4
2022-04-04 21:00:00,-3.5,104.7,5.3,328,76,7.8,5.3,-3.5,-2.9,0,0.0,-7.0
2022-04-04 22:00:00,-3.8,104.6,3.3,327,77,8.3,5.3,-3.8,-3.4,0,0.0,-7.4
2022-04-04 23:00:00,-4.0,104.5,4.4,326,75,6.2,4.4,-4.2,-3.8,0,0.0,-7.8
2022-04-05 00:00:00,-4.3,104.5,4.2,325,73,7.4,4.6,-4.3,-4.0,0,0.0,-8.5
2022-04-05 01:00:00,-4.4,104.4,2.8,315,75,6.4,4.2,-4.6,-4.3,0,0.0,-8.1
2022-04-05 02:00:00,-4.5,104.2,0.8,273,79,3.9,2.8,-4.6,-4.4,29,0.2,-7.4
2022-04-05 03:00:00,-4.5,104.3,0.9,233,89,2.5,0.9,-4.6,-4.5,58,0.1,-6.0
2022-04-05 04:00:00,-4.2,104.7,0.9,346,91,5.6,2.4,-4.5,-4.0,58,0.1,-5.3
2022-04-05 05:00:00,-3.8,105.4,2.3,329,91,5.7,2.7,-4.2,-3.8,58,0.4,-5.0
2022-04-05 06:00:00,-3.3,105.3,1.7,311,84,6.7,3.1,-3.8,-3.2,32,0.4,-5.7
2022-04-05 07:00:00,-3.3,105.3,1.5,47,88,6.0,2.3,-3.6,-3.3,36,0.1,-5.0
2022-04-05 08:00:00,-2.7,105.2,1.9,322,86,7.2,2.5,-3.3,-2.4,44,0.0,-4.7
2022-04-05 09:00:00,-1.8,106.5,1.8,57,84,5.5,2.4,-2.7,-1.8,59,0.5,-4.1
2022-04-05 10:00:00,-1.3,106.3,1.1,324,80,6.5,4.0,-1.8,-0.2,24,0.1,-4.1
2022-04-05 11:00:00,-1.4,107.0,4.0,333,85,7.2,4.0,-2.0,-0.3,59,0.5,-3.5
2022-04-05 12:00:00,0.0,107.0,2.8,327,78,5.0,4.0,-1.3,0.0,44,0.2,-3.3
2022-04-05 13:00:00,0.7,106.4,0.4,326,63,5.2,3.2,-0.4,0.7,0,0.0,-5.7
2022-04-05 14:00:00,0.2,106.2,4.0,320,57,6.5,4.1,-0.2,2.7,0,0.0,-7.4
2022-04-05 15:00:00,-0.1,106.2,4.2,324,50,7.1,4.4,-0.4,1.0,0,0.0,-8.9
2022-04-05 16:00:00,-1.0,106.2,1.9,330,51,5.8,4.0,-1.1,0.7,0,0.0,-9.8
2022-04-05 17:00:00,-1.9,106.2,1.2,358,40,4.5,2.4,-1.9,-0.9,0,0.0,-13.8
2022-04-05 18:00:00,-3.6,106.3,0.2,199,47,2.2,1.2,-3.6,-2.0,0,0.0,-13.2
2022-04-05 19:00:00,-4.2,106.3,1.3,209,42,2.9,1.6,-4.2,-3.4,0,0.0,-15.0
2022-04-05 20:00:00,-4.9,106.2,0.9,209,44,4.6,3.1,-4.9,-3.6,0,0.0,-15.6
2022-04-05 21:00:00,-4.7,106.1,1.9,196,44,3.1,2.0,-5.3,-4.4,0,0.0,-15.0
2022-04-05 22:00:00,-5.4,106.2,1.7,183,45,3.0,2.2,-5.5,-4.6,0,0.0,-15.6
2022-04-05 23:00:00,-5.0,106.1,1.5,182,42,2.8,1.7,-5.5,-4.9,0,0.0,-15.6
2022-04-06 00:00:00,-5.3,106.0,1.0,195,41,3.3,2.2,-5.7,-4.5,0,0.0,-16.3
2022-04-06 01:00:00,-3.8,106.0,1.5,197,32,3.0,1.6,-5.9,-3.8,0,0.0,-17.8
2022-04-06 02:00:00,-4.2,105.9,1.2,182,35,4.0,2.6,-4.5,-3.7,0,0.0,-17.0
2022-04-06 03:00:00,-3.5,105.8,3.1,153,34,5.2,3.3,-4.2,-3.4,0,0.0,-17.0
2022-04-06 04:00:00,-3.1,105.7,2.3,168,27,4.6,3.1,-3.5,-3.0,0,0.0,-19.4
2022-04-06 05:00:00,-2.0,105.6,3.6,137,18,6.1,3.9,-3.2,-1.9,0,0.0,-22.4
2022-04-06 06:00:00,-1.8,105.6,3.9,140,18,8.1,4.7,-2.4,-1.6,0,0.0,-22.4
2022-04-06 07:00:00,-1.9,105.6,5.3,121,20,9.2,5.6,-2.3,-1.2,0,0.0,-21.4
2022-04-06 08:00:00,-2.4,105.7,5.1,96,31,9.3,6.0,-2.6,-1.9,0,0.0,-17.0
2022-04-06 09:00:00,-2.4,104.2,4.7,121,36,10.1,6.5,-2.8,-2.4,0,0.0,-15.6
2022-04-06 10:00:00,-1.9,103.9,5.0,146,35,8.2,5.1,-2.4,-1.7,0,0.0,-15.0
2022-04-06 11:00:00,-2.3,103.5,5.7,137,46,10.3,5.7,-2.3,-1.8,0,0.0,-12.1
2022-04-06 12:00:00,-2.2,103.5,5.4,124,53,10.9,6.4,-2.4,-2.2,0,0.0,-10.2
2022-04-06 13:00:00,-2.4,103.4,7.0,127,58,11.3,7.1,-2.5,-2.1,0,0.0,-9.4
2022-04-06 14:00:00,-2.4,103.3,7.3,130,59,11.6,7.8,-2.5,-2.3,0,0.0,-9.4
2022-04-06 15:00:00,-2.8,103.3,7.1,125,67,11.0,7.5,-2.8,-2.3,0,0.0,-7.8
2022-04-06 16:00:00,-2.8,103.2,6.8,125,66,10.6,7.5,-2.8,-2.6,0,0.0,-8.1
2022-04-06 17:00:00,-2.8,103.3,6.7,127,64,11.9,7.7,-2.9,-2.6,0,0.0,-8.5
2022-04-06 18:00:00,-3.0,103.3,6.6,130,64,12.0,7.6,-3.0,-2.8,0,0.0,-8.9
2022-04-06 19:00:00,-3.2,103.2,6.3,127,64,11.5,6.7,-3.2,-3.0,0,0.0,-8.9
2022-04-06 20:00:00,-3.4,103.1,5.9,124,65,11.6,6.7,-3.5,-3.1,0,0.0,-8.9
2022-04-06 21:00:00,-3.3,103.0,7.7,117,64,14.0,8.4,-3.4,-3.1,0,0.0,-8.9
2022-04-06 22:00:00,-3.4,102.9,7.6,115,67,12.5,8.4,-3.6,-3.2,0,0.0,-8.5
2022-04-06 23:00:00,-3.3,102.9,5.7,110,69,12.5,7.6,-3.6,-3.3,0,0.0,-8.1
2022-04-07 00:00:00,-3.3,102.9,5.6,121,68,9.8,6.0,-3.3,-3.2,0,0.0,-8.1
2022-04-07 01:00:00,-3.4,102.9,6.2,119,72,10.9,6.2,-3.4,-3.2,0,0.0,-7.4
2022-04-07 02:00:00,-3.2,102.8,6.5,120,71,10.8,7.3,-3.5,-3.2,0,0.0,-7.8
2022-04-07 03:00:00,-3.3,102.8,7.6,120,71,12.2,7.7,-3.3,-3.0,0,0.0,-7.8
2022-04-07 04:00:00,-3.3,102.7,9.7,125,67,16.0,9.9,-3.4,-3.1,0,0.0,-8.5
2022-04-07 05:00:00,-3.5,102.8,8.8,125,69,17.2,9.7,-3.6,-3.3,0,0.0,-8.5
2022-04-07 06:00:00,-3.1,102.8,8.7,123,67,16.2,8.9,-3.5,-3.1,0,0.0,-8.1
2022-04-07 07:00:00,-3.1,102.6,10.1,126,66,17.1,10.3,-3.2,-3.1,0,0.0,-8.5
2022-04-07 08:00:00,-2.7,102.6,8.9,129,63,17.2,10.8,-3.1,-2.7,0,0.0,-8.5
2022-04-07 09:00:00,-2.4,102.5,9.0,122,63,14.7,9.5,-2.8,-2.4,0,0.0,-8.5
2022-04-07 10:00:00,-1.8,102.2,9.3,130,60,14.7,9.8,-2.4,-1.8,0,0.0,-8.5
2022-04-07 11:00:00,-1.2,102.2,8.5,126,59,13.1,9.4,-1.9,-1.2,0,0.0,-8.1
2022-04-07 12:00:00,-1.3,102.0,7.0,127,61,11.7,8.5,-1.3,-0.8,0,0.0,-7.8
2022-04-07 13:00:00,-0.3,101.8,2.7,88,57,9.1,7.0,-1.3,-0.2,0,0.0,-7.8
2022-04-07 14:00:00,0.0,101.7,1.8,101,56,7.4,3.9,-0.4,0.4,0,0.0,-7.8
2022-04-07 15:00:00,0.1,101.6,0.8,105,58,4.6,2.1,0.0,0.5,0,0.0,-7.1
2022-04-07 16:00:00,-0.3,101.5,0.9,103,58,3.2,2.0,-0.3,0.9,0,0.0,-7.4
2022-04-07 17:00:00,-0.9,101.5,0.5,106,60,2.8,1.2,-0.9,-0.1,0,0.0,-7.8
2022-04-07 18:00:00,-1.2,101.5,0.0,0,63,1.1,0.6,-1.2,-0.6,0,0.0,-7.4
2022-04-07 19:00:00,-1.9,101.5,0.0,0,67,1.1,0.2,-1.9,-1.2,0,0.0,-7.0
2022-04-07 20:00:00,-2.3,101.5,0.2,324,72,2.0,0.8,-2.3,-1.8,9,0.0,-6.7
2022-04-07 21:00:00,-2.6,101.6,0.2,280,73,3.2,1.6,-2.6,-2.3,2,0.0,-6.7
2022-04-07 22:00:00,-3.3,101.6,1.3,301,83,2.9,1.5,-3.3,-2.6,3,0.0,-5.7
2022-04-07 23:00:00,-3.7,101.9,1.7,296,90,2.9,1.7,-3.7,-3.3,55,0.1,-5.3
