timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2023-12-31 00:00:00,-1.7,40.8,7.0,141,67,14.4,7.7,-2.6,-1.4,0,0.0,-7.0
2023-12-31 01:00:00,-2.5,39.0,10.7,135,70,18.0,13.1,-3.0,-1.7,0,0.0,-7.0
2023-12-31 02:00:00,-2.9,39.2,9.4,129,73,17.8,12.4,-3.2,-2.4,0,0.0,-7.0
2023-12-31 03:00:00,-3.0,39.1,11.1,133,76,20.2,12.8,-3.0,-2.5,0,0.0,-6.7
2023-12-31 04:00:00,-2.8,38.9,11.6,135,76,18.7,12.8,-3.1,-2.7,0,0.0,-6.3
2023-12-31 05:00:00,-3.2,38.9,14.4,134,79,21.2,14.5,-3.4,-2.4,2,0.0,-6.3
2023-12-31 06:00:00,-3.4,38.8,12.6,147,79,22.1,14.4,-3.5,-3.1,17,0.0,-6.3
2023-12-31 07:00:00,-3.0,38.6,14.4,138,75,22.4,14.4,-3.4,-2.9,0,0.0,-6.7
2023-12-31 08:00:00,-3.1,38.8,11.5,140,77,19.1,14.4,-3.1,-2.8,0,0.0,-6.3
2023-12-31 09:00:00,-2.9,38.7,13.3,138,77,21.5,14.0,-3.1,-2.7,0,0.0,-6.3
2023-12-31 10:00:00,-3.1,38.7,16.3,147,77,24.7,17.7,-3.2,-2.5,20,0.0,-6.3
2023-12-31 11:00:00,-2.4,38.8,13.2,147,76,23.9,16.4,-3.2,-2.4,9,0.0,-6.0
2023-12-31 12:00:00,-2.6,39.2,16.4,150,75,27.7,16.4,-2.7,-2.2,5,0.0,-6.3
2023-12-31 13:00:00,-2.9,38.9,12.6,146,78,24.7,16.8,-3.0,-2.5,4,0.0,-6.3
2023-12-31 14:00:00,-3.1,38.8,16.0,151,76,26.6,17.6,-3.2,-2.9,24,0.0,-6.7
2023-12-31 15:00:00,-3.0,38.8,18.0,150,76,27.1,18.2,-3.3,-3.0,54,0.0,-6.7
2023-12-31 16:00:00,-2.5,38.7,17.7,151,75,27.0,19.2,-3.0,-2.5,59,0.0,-6.3
2023-12-31 17:00:00,-2.5,38.6,13.9,149,73,24.5,17.6,-2.9,-2.5,2,0.0,-6.7
2023-12-31 18:00:00,-2.2,38.4,13.0,153,69,24.3,14.0,-2.6,-2.2,0,0.0,-7.0
2023-12-31 19:00:00,-2.3,38.6,14.6,162,70,23.7,14.6,-2.4,-1.9,0,0.0,-7.0
2023-12-31 20:00:00,-3.2,38.2,18.6,166,72,28.5,18.6,-3.3,-2.3,26,0.0,-7.4
2023-12-31 21:00:00,-3.9,38.4,12.6,165,74,27.9,19.7,-3.9,-3.2,43,0.1,-7.8
2023-12-31 22:00:00,-3.5,38.2,10.3,177,70,20.1,12.4,-4.0,-3.5,0,0.0,-8.1
2023-12-31 23:00:00,-2.9,38.4,13.2,183,65,21.4,13.4,-3.6,-2.8,0,0.0,-8.5
2024-01-01 00:00:00,-3.1,38.2,10.6,172,65,20.5,13.5,-3.2,-2.6,0,0.0,-8.5
2024-01-01 01:00:00,-3.7,38.2,3.6,152,67,20.3,11.5,-3.8,-2.9,0,0.0,-8.9
2024-01-01 02:00:00,-4.1,38.2,10.4,182,70,22.3,10.4,-4.2,-3.6,0,0.0,-8.5
2024-01-01 03:00:00,-3.3,38.0,10.3,174,67,21.4,12.9,-4.2,-3.2,0,0.0,-8.5
2024-01-01 04:00:00,-4.0,37.7,13.9,184,69,21.6,14.5,-4.1,-3.2,0,0.0,-8.9
2024-01-01 05:00:00,-4.0,37.7,11.2,171,69,21.6,13.7,-4.2,-4.0,0,0.0,-8.9
2024-01-01 06:00:00,-4.4,37.7,12.3,179,70,22.7,12.3,-4.4,-3.9,0,0.0,-8.9
2024-01-01 07:00:00,-4.4,37.9,13.8,185,70,24.2,15.7,-4.5,-4.3,0,0.0,-8.9
2024-01-01 08:00:00,-4.3,38.0,12.7,188,68,24.8,14.0,-4.5,-4.1,0,0.0,-9.4
2024-01-01 09:00:00,-4.5,38.0,10.9,184,69,22.2,12.6,-4.6,-4.3,0,0.0,-9.4
2024-01-01 10:00:00,-4.5,37.7,11.1,181,67,21.8,13.5,-4.5,-4.4,0,0.0,-9.8
2024-01-01 11:00:00,-4.3,37.9,10.9,199,67,20.8,11.3,-4.5,-4.3,0,0.0,-9.8
2024-01-01 12:00:00,-4.1,37.9,6.6,163,65,23.6,12.7,-4.3,-4.1,0,0.0,-9.8
2024-01-01 13:00:00,-4.0,37.9,9.7,181,62,17.7,9.7,-4.1,-3.6,0,0.0,-10.2
2024-01-01 14:00:00,-4.3,37.7,11.2,201,65,19.7,12.9,-4.4,-3.5,0,0.0,-9.8
2024-01-01 15:00:00,-4.2,37.6,8.1,128,64,18.6,11.1,-4.5,-4.1,0,0.0,-9.8
2024-01-01 16:00:00,-4.1,37.6,6.7,148,64,19.7,10.1,-4.7,-4.0,0,0.0,-9.8
2024-01-01 17:00:00,-4.4,37.7,6.9,124,64,18.8,7.7,-4.7,-4.1,0,0.0,-10.2
2024-01-01 18:00:00,-4.6,37.7,8.0,164,65,20.0,8.4,-4.9,-4.5,0,0.0,-10.2
2024-01-01 19:00:00,-5.0,37.6,9.6,181,65,18.1,10.9,-5.0,-4.6,0,0.0,-10.7
2024-01-01 20:00:00,-5.0,37.7,10.4,184,65,17.9,11.6,-5.1,-4.8,0,0.0,-10.7
2024-01-01 21:00:00,-4.7,37.7,10.5,191,63,18.5,10.6,-5.0,-4.4,0,0.0,-10.7
2024-01-01 22:00:00,-5.4,37.4,12.4,196,63,24.9,13.5,-5.5,-4.7,0,0.0,-11.2
2024-01-01 23:00:00,-5.2,37.6,13.0,182,64,23.7,13.2,-5.4,-4.9,0,0.0,-10.7
2024-01-02 00:00:00,-5.6,37.2,9.8,163,67,23.1,12.8,-5.6,-5.1,0,0.0,-10.7
2024-01-02 01:00:00,-5.8,37.1,9.8,175,67,21.9,11.8,-5.8,-5.6,2,0.0,-10.7
2024-01-02 02:00:00,-6.4,37.1,10.6,190,69,25.7,12.2,-6.4,-5.7,0,0.0,-11.2
2024-01-02 03:00:00,-6.6,36.8,10.7,182,71,25.1,11.2,-6.6,-6.3,0,0.0,-11.2
2024-01-02 04:00:00,-6.6,37.1,12.8,176,70,23.1,13.2,-6.6,-6.5,0,0.0,-11.2
2024-01-02 05:00:00,-6.6,36.9,12.3,187,66,24.6,15.4,-6.7,-6.5,1,0.0,-12.1
2024-01-02 06:00:00,-6.7,36.7,11.8,194,67,24.8,12.9,-6.8,-6.5,0,0.0,-11.6
2024-01-02 07:00:00,-7.0,36.8,13.5,195,66,24.5,14.5,-7.1,-6.8,0,0.0,-12.1
2024-01-02 08:00:00,-7.4,36.6,9.5,181,67,22.1,13.7,-7.4,-7.0,0,0.0,-12.7
2024-01-02 09:00:00,-7.6,36.7,8.4,162,68,25.2,10.3,-7.6,-7.4,3,0.0,-12.1
2024-01-02 10:00:00,-7.8,36.9,11.6,188,69,21.5,11.6,-7.8,-7.4,12,0.1,-12.7
2024-01-02 11:00:00,-8.0,36.9,13.8,195,68,25.2,15.3,-8.0,-7.6,15,0.0,-13.2
2024-01-02 12:00:00,-8.5,36.8,15.1,195,68,28.3,15.3,-8.5,-8.0,2,0.0,-13.2
2024-01-02 13:00:00,-8.7,36.4,15.4,191,68,26.4,16.9,-8.8,-8.5,17,0.0,-13.2
