timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2018-03-01 00:00:00,-14.7,65.0,1.4,356,50,12.3,5.7,-14.8,-14.3,0.0,0.0,-22.4
2018-03-01 01:00:00,-14.5,65.1,0.0,0,47,11.3,2.7,-15.0,-14.2,0.0,0.0,-23.6
2018-03-01 02:00:00,-15.1,65.1,0.0,0,50,4.2,0.5,-15.1,-14.3,0.0,0.0,-22.4
2018-03-01 03:00:00,-15.1,65.2,0.4,360,50,3.4,0.4,-15.6,-14.7,0.0,0.0,-22.4
2018-03-01 04:00:00,-14.9,65.1,0.2,360,50,5.3,1.0,-15.5,-14.8,0.0,0.0,-22.4
2018-03-01 05:00:00,-14.6,65.1,0.6,360,48,8.5,1.4,-14.9,-14.4,0.0,0.0,-22.4
2018-03-01 06:00:00,-14.3,65.1,2.1,360,46,13.8,2.6,-14.8,-14.2,0.0,0.0,-23.6
2018-03-01 07:00:00,-14.0,65.1,0.6,360,44,8.6,2.0,-15.0,-14.0,0.0,0.0,-23.6
2018-03-01 08:00:00,-12.8,65.1,1.4,355,40,8.2,2.2,-14.1,-12.6,0.0,0.0,-23.6
2018-03-01 09:00:00,-12.6,65.0,3.0,359,38,13.2,5.6,-13.0,-12.3,4.0,0.0,-23.6
2018-03-01 10:00:00,-12.4,65.1,3.2,357,38,10.5,4.4,-12.9,-12.4,0.0,0.0,-23.6
2018-03-01 11:00:00,-11.7,65.1,1.2,359,37,11.1,4.8,-12.3,-11.5,0.0,0.0,-23.6
2018-03-01 12:00:00,-10.6,65.1,1.7,360,35,9.0,2.8,-11.7,-10.5,0.0,0.0,-23.6
2018-03-01 13:00:00,-10.5,65.1,1.0,359,34,5.4,1.9,-10.9,-10.3,0.0,0.0,-22.4
2018-03-01 14:00:00,-10.5,65.0,3.5,360,35,7.7,3.5,-10.5,-10.1,0.0,0.0,-22.4
2018-03-01 15:00:00,-10.8,65.1,3.6,358,39,7.1,3.6,-11.5,-10.5,0.0,0.0,-21.4
2018-03-01 16:00:00,-10.0,64.9,2.9,359,36,9.4,4.8,-10.9,-10.0,0.0,0.0,-22.4
2018-03-01 17:00:00,-10.4,65.1,0.2,360,41,6.2,2.9,-10.6,-10.0,0.0,0.0,-21.4
2018-03-01 18:00:00,-11.0,65.0,1.2,360,43,4.9,1.3,-11.0,-9.9,0.0,0.0,-21.4
2018-03-01 19:00:00,-10.9,64.9,0.8,357,46,7.4,2.4,-11.5,-10.7,0.0,0.0,-20.4
2018-03-01 20:00:00,-11.5,65.0,2.9,358,48,10.6,2.9,-11.5,-10.5,0.0,0.0,-20.4
2018-03-01 21:00:00,-12.0,65.0,4.5,360,52,12.5,4.5,-12.2,-11.5,0.0,0.0,-20.4
2018-03-01 22:00:00,-12.2,65.0,4.9,360,52,14.9,7.8,-12.3,-11.8,0.0,0.0,-20.4
2018-03-01 23:00:00,-11.8,65.1,4.3,359,52,13.3,6.5,-12.5,-11.8,0.0,0.0,-19.4
2018-03-02 00:00:00,-12.2,65.0,2.1,355,53,13.0,4.5,-12.3,-10.9,0.0,0.0,-19.4
2018-03-02 01:00:00,-12.8,65.1,0.9,355,55,9.1,2.7,-12.8,-12.2,0.0,0.0,-19.4
2018-03-02 02:00:00,-13.0,64.9,0.5,360,54,7.5,2.8,-13.0,-12.6,0.0,0.0,-20.4
2018-03-02 03:00:00,-13.1,65.1,1.3,360,53,6.9,1.8,-13.3,-12.6,0.0,0.0,-20.4
2018-03-02 04:00:00,-13.2,65.1,0.5,360,55,8.0,3.2,-13.2,-12.3,0.0,0.0,-20.4
