timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2024-01-30 00:00:00,0.3,49.8,2.2,172,59,3.9,2.2,-1.3,0.5,0,0.0,-6.7
2024-01-30 01:00:00,1.1,49.7,2.1,157,50,5.1,2.9,0.3,1.4,0,0.0,-8.2
2024-01-30 02:00:00,1.1,49.6,2.9,123,54,5.3,3.0,1.1,1.3,0,0.0,-7.1
2024-01-30 03:00:00,1.2,49.6,1.9,146,56,4.4,2.9,0.9,1.2,0,0.0,-6.4
2024-01-30 04:00:00,1.2,49.6,4.5,118,57,6.6,4.5,1.0,1.3,0,0.0,-6.4
2024-01-30 05:00:00,0.8,49.8,5.9,128,62,8.9,6.2,0.8,1.3,0,0.0,-5.7
2024-01-30 06:00:00,0.0,49.7,5.0,137,77,7.6,5.7,0.0,0.9,0,0.0,-3.5
2024-01-30 07:00:00,0.1,50.0,5.4,125,81,8.8,6.0,-0.1,0.2,0,0.0,-2.7
2024-01-30 08:00:00,-0.3,50.9,4.9,115,85,8.5,5.3,-0.4,0.0,32,0.2,-2.4
2024-01-30 09:00:00,-0.1,51.6,5.1,124,86,8.6,5.1,-0.3,-0.1,50,0.2,-2.2
2024-01-30 10:00:00,0.0,51.6,4.1,130,87,7.8,5.5,-0.3,0.0,56,0.4,-1.9
2024-01-30 11:00:00,0.3,52.0,3.8,126,84,6.8,4.1,-0.1,0.3,60,0.6,-2.2
2024-01-30 12:00:00,-0.1,52.4,2.6,131,89,5.7,3.9,-0.4,0.4,54,0.4,-1.7
2024-01-30 13:00:00,0.6,53.1,2.3,98,80,6.0,3.8,-0.9,0.7,27,0.2,-2.5
2024-01-30 14:00:00,-1.1,52.9,1.3,354,95,4.9,2.7,-1.1,0.7,0,0.0,-1.9
2024-01-30 15:00:00,-0.1,52.8,0.2,337,88,1.4,1.3,-1.1,0.1,0,0.0,-1.7
2024-01-30 16:00:00,-0.9,52.9,0.2,319,91,2.3,1.2,-1.0,-0.2,0,0.0,-2.2
2024-01-30 17:00:00,-1.6,53.0,0.0,0,95,2.5,1.6,-1.6,-0.8,0,0.0,-2.4
2024-01-30 18:00:00,-1.2,53.0,0.3,329,91,1.2,0.9,-1.7,-1.1,0,0.0,-2.4
2024-01-30 19:00:00,-1.6,53.1,0.4,273,91,1.4,1.0,-1.6,-1.2,0,0.0,-3.0
2024-01-30 20:00:00,-2.8,53.2,0.3,315,96,1.7,0.7,-3.4,-1.6,0,0.0,-3.3
2024-01-30 21:00:00,-3.6,53.1,0.5,232,96,1.5,0.5,-4.3,-2.9,0,0.0,-4.1
2024-01-30 22:00:00,-4.0,53.2,1.5,179,95,3.4,2.2,-4.6,-3.5,0,0.0,-4.7
2024-01-30 23:00:00,-5.2,53.2,1.7,150,93,3.0,2.1,-5.7,-3.8,0,0.0,-6.0
2024-01-31 00:00:00,-5.7,53.2,0.9,162,96,3.3,2.2,-5.9,-4.5,0,0.0,-6.3
2024-01-31 01:00:00,-4.1,53.2,1.0,164,89,1.9,1.3,-6.0,-3.9,0,0.0,-5.7
2024-01-31 02:00:00,-2.5,53.0,1.5,173,92,3.3,2.4,-4.2,-2.5,8,0.0,-3.5
2024-01-31 03:00:00,-2.3,53.2,1.2,163,95,3.7,2.3,-2.6,-2.3,24,0.0,-3.0
2024-01-31 04:00:00,-1.5,53.5,1.5,172,96,2.5,1.5,-2.4,-1.4,58,0.4,-1.9
2024-01-31 05:00:00,-0.9,53.6,0.6,154,97,2.6,1.7,-1.4,-0.9,60,0.2,-1.4
2024-01-31 06:00:00,-0.3,53.5,2.2,156,98,5.2,2.4,-0.9,-0.3,31,0.1,-0.5
2024-01-31 07:00:00,-0.2,53.4,2.2,161,98,4.6,2.3,-0.4,-0.2,22,0.0,-0.5
2024-01-31 08:00:00,0.1,53.4,2.0,147,97,6.1,2.3,-0.2,0.1,30,0.3,-0.2
2024-01-31 09:00:00,0.7,53.3,1.9,154,93,8.0,2.7,0.1,0.8,36,0.3,-0.2
2024-01-31 10:00:00,0.9,53.1,1.6,231,92,10.1,3.5,0.4,0.9,42,0.5,-0.2
2024-01-31 11:00:00,0.7,53.1,2.5,175,95,9.4,2.9,0.7,1.0,58,0.5,0.0
2024-01-31 12:00:00,0.3,53.5,4.6,165,96,10.5,5.0,0.3,0.8,55,0.4,-0.2
