timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2025-01-30 00:00:00,0.0,16.7,2.0,206,75,3.4,2.2,-0.3,0.3,0,0.0,-3.8
2025-01-30 01:00:00,-0.2,16.8,1.9,208,76,3.7,2.7,-0.6,0.0,0,0.0,-3.8
2025-01-30 02:00:00,-1.2,16.7,1.1,190,78,3.0,2.0,-2.0,-0.2,0,0.0,-4.4
2025-01-30 03:00:00,-0.7,16.7,2.4,202,77,3.7,2.7,-1.2,-0.7,0,0.0,-4.1
2025-01-30 04:00:00,-1.3,16.7,1.4,186,79,3.7,2.5,-1.5,-0.7,0,0.0,-4.4
2025-01-30 05:00:00,-1.6,16.8,1.4,201,78,2.9,2.1,-1.6,-1.1,0,0.0,-5.0
2025-01-30 06:00:00,-1.7,16.8,1.8,196,81,2.6,1.8,-2.0,-1.7,0,0.0,-4.4
2025-01-30 07:00:00,-2.0,16.8,1.0,171,82,2.2,1.8,-2.2,-1.6,0,0.0,-4.7
2025-01-30 08:00:00,-2.0,16.8,1.3,168,81,2.2,1.6,-2.1,-1.7,0,0.0,-4.7
2025-01-30 09:00:00,-2.0,16.7,0.9,146,84,1.7,1.3,-2.5,-1.9,0,0.0,-4.1
2025-01-30 10:00:00,-0.6,16.5,0.0,0,78,1.4,0.9,-1.9,-0.6,0,0.0,-4.1
2025-01-30 11:00:00,-0.6,16.3,0.8,28,86,1.4,0.8,-0.6,0.1,0,0.0,-2.7
2025-01-30 12:00:00,-0.2,16.3,0.2,262,83,1.6,1.0,-0.6,-0.2,0,0.0,-2.7
2025-01-30 13:00:00,-0.8,16.4,0.8,156,80,1.9,1.2,-0.8,0.0,0,0.0,-3.8
2025-01-30 14:00:00,-1.0,16.5,0.6,164,81,1.6,1.0,-1.1,-0.8,0,0.0,-3.8
2025-01-30 15:00:00,-1.1,16.5,0.5,307,87,1.7,1.0,-1.2,-0.9,0,0.0,-3.0
2025-01-30 16:00:00,-1.0,16.5,0.8,327,86,1.9,0.9,-1.2,-0.8,0,0.0,-3.0
2025-01-30 17:00:00,-1.5,16.5,1.1,115,89,2.4,1.2,-1.5,-0.9,0,0.0,-3.0
2025-01-30 18:00:00,-2.1,16.5,0.7,136,91,2.5,1.3,-2.1,-1.6,0,0.0,-3.5
2025-01-30 19:00:00,-3.1,16.8,1.3,184,93,2.2,1.4,-3.1,-2.0,0,0.0,-3.8
2025-01-30 20:00:00,-3.7,16.8,0.6,171,88,2.8,1.7,-3.7,-3.0,0,0.0,-5.7
2025-01-30 21:00:00,-4.2,16.9,0.4,143,91,1.9,0.8,-4.4,-3.6,0,0.0,-5.3
2025-01-30 22:00:00,-2.9,16.9,1.3,180,78,2.0,1.4,-4.2,-2.8,0,0.0,-6.3
2025-01-30 23:00:00,-2.4,16.9,1.0,193,78,2.7,1.7,-4.1,-2.3,0,0.0,-5.7
2025-01-31 00:00:00,-3.5,16.8,0.3,192,81,1.8,0.9,-3.8,-2.3,0,0.0,-6.3
2025-01-31 01:00:00,-1.8,16.9,2.2,200,66,3.6,2.7,-3.8,-1.6,0,0.0,-7.0
2025-01-31 02:00:00,-1.4,16.8,1.0,259,66,2.1,2.1,-3.0,-1.4,0,0.0,-7.0
