timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2023-04-30 00:00:00,-1.9,,2.9,331,89,6.6,4.3,-2.2,-1.9,43,0.3,-3.5
2023-04-30 01:00:00,-1.8,,3.7,322,84,7.6,4.2,-2.1,-1.8,25,0.1,-4.1
2023-04-30 02:00:00,-2.0,,2.5,326,88,6.2,4.2,-2.0,-1.8,18,0.0,-3.5
2023-04-30 03:00:00,-2.0,,2.2,334,86,5.1,3.1,-2.4,-2.0,14,0.0,-3.8
2023-04-30 04:00:00,-2.0,,3.9,327,86,5.9,4.0,-2.1,-1.9,23,0.1,-3.8
2023-04-30 05:00:00,-2.0,,3.1,318,85,7.9,4.8,-2.1,-1.8,0,0.0,-4.1
2023-04-30 06:00:00,-1.4,,4.2,321,80,6.6,4.2,-1.9,-1.4,0,0.0,-4.4
2023-04-30 07:00:00,-0.5,,3.8,320,78,6.8,4.2,-1.4,-0.5,8,0.1,-3.8
2023-04-30 08:00:00,-0.7,,4.6,323,81,7.0,4.8,-0.8,-0.2,13,0.1,-3.5
2023-04-30 09:00:00,0.7,,3.4,329,72,6.0,4.5,-0.7,1.2,3,0.0,-3.8
2023-04-30 10:00:00,0.2,,4.1,327,69,7.0,4.1,0.2,0.8,2,0.0,-4.7
2023-04-30 11:00:00,1.3,,2.8,320,67,5.4,4.3,-0.3,1.5,24,0.0,-4.1
2023-04-30 12:00:00,1.4,,2.9,319,73,5.3,3.2,0.7,1.4,2,0.0,-2.7
2023-04-30 13:00:00,1.1,,2.9,321,74,5.0,3.0,1.0,1.6,0,0.0,-3.0
2023-04-30 14:00:00,1.2,,2.7,323,76,5.2,3.4,1.1,1.6,12,0.0,-2.5
2023-04-30 15:00:00,1.6,,1.4,345,76,5.3,2.8,1.1,1.7,60,0.0,-2.2
2023-04-30 16:00:00,1.0,,0.7,223,80,5.4,2.2,1.0,1.6,60,0.0,-1.9
2023-04-30 17:00:00,0.4,,0.8,160,86,4.7,1.3,0.4,1.3,60,0.2,-1.7
2023-04-30 18:00:00,-0.2,,0.6,240,86,3.9,1.4,-0.2,0.4,60,0.3,-2.2
2023-04-30 19:00:00,-0.8,,0.6,156,93,2.5,1.2,-0.8,-0.2,60,0.4,-1.7
2023-04-30 20:00:00,-1.0,,0.7,161,95,1.8,1.1,-1.1,-0.8,60,0.5,-1.7
2023-04-30 21:00:00,-1.1,,1.5,148,96,2.7,1.9,-1.1,-1.0,60,0.3,-1.7
2023-04-30 22:00:00,-0.8,,2.2,166,95,3.7,2.3,-1.1,-0.8,60,0.4,-1.4
2023-04-30 23:00:00,-0.3,,1.9,180,94,3.2,2.2,-0.8,-0.3,60,0.6,-1.2
