timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2023-03-31 00:00:00,0.0,43.3,4.4,132,70,8.3,5.0,-0.2,0.2,0,0.0,-4.7
2023-03-31 01:00:00,-0.1,43.3,2.9,162,71,7.7,4.6,-0.1,0.2,0,0.0,-4.7
2023-03-31 02:00:00,0.1,43.2,2.9,156,72,6.8,3.7,-0.2,0.2,14,0.0,-4.1
2023-03-31 03:00:00,0.3,43.1,1.3,167,72,5.9,3.5,0.0,0.3,20,0.0,-4.1
2023-03-31 04:00:00,0.2,43.1,1.9,197,73,6.1,3.6,-0.6,0.4,19,0.0,-4.1
2023-03-31 05:00:00,-0.1,44.1,1.5,152,78,4.6,2.3,-0.4,0.2,60,0.9,-3.3
2023-03-31 06:00:00,0.2,44.5,4.1,135,69,11.2,5.8,-0.1,0.5,39,0.3,-4.7
2023-03-31 07:00:00,0.7,43.3,5.0,146,66,13.1,6.7,0.2,0.7,0,0.0,-5.0
2023-03-31 08:00:00,1.0,43.1,2.1,202,63,8.4,4.9,0.4,1.2,0,0.0,-5.0
2023-03-31 09:00:00,1.5,43.2,2.2,132,60,12.8,6.6,0.3,1.5,0,0.0,-5.4
2023-03-31 10:00:00,0.4,43.3,6.6,131,61,13.9,7.8,0.4,1.6,0,0.0,-6.4
2023-03-31 11:00:00,0.1,43.2,6.7,133,60,14.3,8.7,0.0,0.3,0,0.0,-6.7
2023-03-31 12:00:00,0.8,43.0,6.3,132,56,13.1,7.4,0.2,1.0,0,0.0,-7.1
2023-03-31 13:00:00,1.0,43.1,4.4,132,55,14.8,7.6,0.4,1.1,0,0.0,-7.1
2023-03-31 14:00:00,1.4,43.0,3.2,41,55,10.0,4.8,0.5,1.6,0,0.0,-6.7
2023-03-31 15:00:00,1.5,42.8,3.1,152,56,9.7,4.8,0.9,1.9,0,0.0,-6.4
2023-03-31 16:00:00,0.3,43.0,1.7,187,58,7.4,3.5,0.3,1.8,0,0.0,-7.1
2023-03-31 17:00:00,0.1,43.2,2.1,234,53,7.5,3.8,0.0,0.5,0,0.0,-8.2
2023-03-31 18:00:00,-0.1,43.3,3.1,261,54,7.1,3.8,-0.2,0.1,0,0.0,-8.1
2023-03-31 19:00:00,-0.5,43.3,2.0,141,52,5.9,3.1,-1.1,-0.2,0,0.0,-8.9
2023-03-31 20:00:00,-1.1,43.4,6.0,128,48,12.8,6.9,-1.1,-0.3,0,0.0,-10.7
2023-03-31 21:00:00,-1.2,43.4,4.2,106,41,11.4,6.0,-1.2,-0.9,0,0.0,-12.7
2023-03-31 22:00:00,-1.4,43.5,5.5,139,38,13.3,6.0,-1.9,-1.1,0,0.0,-13.8
2023-03-31 23:00:00,-1.6,43.4,8.1,144,39,17.5,8.8,-1.9,-1.3,0,0.0,-13.8
2023-04-01 00:00:00,-2.0,43.5,3.2,160,38,15.8,8.9,-2.2,-1.7,0,0.0,-14.4
2023-04-01 01:00:00,-2.4,43.6,5.1,140,39,15.9,6.2,-2.4,-1.8,0,0.0,-14.4
2023-04-01 02:00:00,-3.0,43.5,3.3,136,41,14.5,6.2,-3.1,-2.5,0,0.0,-14.4
2023-04-01 03:00:00,-2.8,43.6,3.3,163,36,11.5,6.1,-2.9,-2.5,0,0.0,-15.6
2023-04-01 04:00:00,-2.7,43.6,7.5,156,35,16.8,8.6,-3.1,-2.5,0,0.0,-15.6
2023-04-01 05:00:00,-3.0,43.7,10.4,165,35,18.1,10.8,-3.3,-2.6,0,0.0,-16.3
2023-04-01 06:00:00,-2.8,43.6,8.0,164,33,16.2,10.4,-3.3,-2.6,0,0.0,-16.3
2023-04-01 07:00:00,-2.4,43.4,7.3,165,34,14.1,8.4,-2.9,-2.3,0,0.0,-16.3
2023-04-01 08:00:00,-1.3,43.3,5.4,170,32,12.9,8.5,-2.5,-1.2,0,0.0,-15.6
2023-04-01 09:00:00,-1.2,43.2,4.6,168,33,10.3,6.4,-1.4,-0.9,0,0.0,-15.6
2023-04-01 10:00:00,-1.1,43.1,4.6,174,37,9.1,5.7,-1.4,-0.7,0,0.0,-13.8
2023-04-01 11:00:00,-0.2,43.1,5.4,190,34,9.7,5.6,-1.2,-0.2,0,0.0,-14.4
2023-04-01 12:00:00,0.8,42.9,3.9,173,30,9.8,6.3,-0.5,0.8,0,0.0,-14.5
2023-04-01 13:00:00,1.0,42.5,2.6,161,31,6.6,4.0,0.7,1.6,0,0.0,-14.5
