timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2024-02-29 00:00:00,1.9,67.2,6.1,178,77,11.2,6.6,1.8,2.0,0,0.0,-1.7
2024-02-29 01:00:00,2.0,67.2,6.5,176,75,11.9,7.3,1.8,2.1,0,0.0,-1.9
2024-02-29 02:00:00,2.1,67.0,5.7,176,80,10.5,6.8,1.7,2.1,0,0.0,-0.9
2024-02-29 03:00:00,3.3,66.5,7.4,187,75,14.7,7.5,2.2,3.3,0,0.0,-0.7
2024-02-29 04:00:00,2.9,66.4,6.7,182,81,12.7,8.2,2.9,3.4,6,0.0,0.0
2024-02-29 05:00:00,2.8,66.0,7.9,186,83,13.6,8.4,2.6,2.9,38,0.3,0.2
2024-02-29 06:00:00,2.5,64.6,7.0,181,85,13.4,8.5,2.5,3.1,22,0.3,0.2
2024-02-29 07:00:00,2.4,64.3,7.3,183,85,13.8,9.1,2.1,2.6,60,1.3,0.2
2024-02-29 08:00:00,2.0,63.6,6.7,167,90,11.6,7.4,2.0,2.4,60,2.9,0.6
2024-02-29 09:00:00,2.4,63.4,3.8,162,92,8.5,6.6,1.8,2.4,60,2.5,1.3
2024-02-29 10:00:00,3.4,62.8,3.8,158,89,6.4,3.8,2.4,3.4,60,1.3,1.7
2024-02-29 11:00:00,3.4,62.3,2.4,152,91,5.6,3.7,2.9,3.4,33,0.6,2.1
2024-02-29 12:00:00,3.5,61.4,2.0,152,89,5.9,2.9,3.3,3.6,22,0.1,1.9
2024-02-29 13:00:00,3.5,60.4,2.4,155,88,6.9,2.9,3.3,3.5,0,0.0,1.9
2024-02-29 14:00:00,3.3,60.0,3.4,145,88,6.0,3.4,3.1,3.5,0,0.0,1.5
2024-02-29 15:00:00,3.4,59.8,2.9,155,83,5.5,3.5,3.2,3.5,0,0.0,0.9
2024-02-29 16:00:00,3.1,59.5,3.0,151,83,4.6,3.0,2.9,3.4,0,0.0,0.4
2024-02-29 17:00:00,2.9,59.4,2.4,152,80,4.9,3.2,2.8,3.1,0,0.0,-0.2
2024-02-29 18:00:00,2.6,59.4,3.0,160,79,4.4,3.1,2.5,3.0,0,0.0,-0.7
2024-02-29 19:00:00,3.1,59.3,3.2,154,70,5.3,3.2,2.5,3.1,0,0.0,-1.9
2024-02-29 20:00:00,3.5,59.3,4.0,163,66,6.4,4.1,3.0,3.5,0,0.0,-2.2
2024-02-29 21:00:00,3.3,59.1,3.3,159,72,6.6,4.2,3.2,3.6,0,0.0,-1.4
2024-02-29 22:00:00,3.0,59.0,2.6,165,80,5.1,3.3,3.0,3.4,3,0.0,0.0
2024-02-29 23:00:00,2.5,59.2,2.2,157,83,5.5,2.9,2.5,3.0,8,0.0,0.0
2024-03-01 00:00:00,1.5,58.8,0.0,0,91,3.7,2.4,1.5,2.6,41,0.5,0.2
2024-03-01 01:00:00,3.3,58.7,3.4,160,84,6.0,3.4,1.3,3.3,10,0.0,0.9
2024-03-01 02:00:00,3.1,58.5,2.6,171,86,6.3,3.6,3.1,3.3,40,0.3,0.9
2024-03-01 03:00:00,3.5,58.5,5.4,168,81,8.9,5.5,3.1,3.6,8,0.1,0.6
2024-03-01 04:00:00,3.8,58.2,4.8,164,78,10.0,6.1,3.5,3.9,0,0.0,0.2
2024-03-01 05:00:00,3.3,58.2,4.4,150,80,8.7,5.3,3.3,3.8,0,0.0,0.2
2024-03-01 06:00:00,3.2,58.3,4.5,162,81,8.0,4.7,3.2,3.6,6,0.0,0.2
2024-03-01 07:00:00,3.0,57.6,5.2,154,80,9.7,5.5,3.0,3.4,0,0.0,0.0
2024-03-01 08:00:00,3.5,57.5,4.6,146,74,9.1,6.8,3.0,3.5,0,0.0,-0.7
2024-03-01 09:00:00,3.6,57.4,6.3,140,75,10.4,6.8,3.4,3.9,0,0.0,-0.5
2024-03-01 10:00:00,4.3,57.3,5.9,160,72,11.4,7.2,3.5,4.5,0,0.0,-0.2
2024-03-01 11:00:00,4.4,57.3,9.2,159,70,14.0,9.2,4.2,4.9,0,0.0,-0.5
2024-03-01 12:00:00,3.3,57.3,9.4,174,75,15.0,10.2,3.3,4.7,0,0.0,-0.7
2024-03-01 13:00:00,4.4,57.0,10.8,181,71,17.6,11.1,3.3,4.6,0,0.0,-0.2
2024-03-01 14:00:00,3.3,56.8,9.3,183,75,16.7,10.8,3.3,4.6,2,0.0,-0.7
2024-03-01 15:00:00,3.0,56.2,8.2,180,77,15.3,9.7,2.9,3.5,0,0.0,-0.5
2024-03-01 16:00:00,2.8,55.9,4.4,186,78,12.1,8.6,2.7,3.1,22,0.0,-0.5
2024-03-01 17:00:00,2.9,55.8,5.4,179,76,9.2,5.7,2.5,3.0,20,0.0,-0.9
2024-03-01 18:00:00,2.6,55.8,3.6,180,76,10.4,6.8,2.6,2.9,0,0.0,-1.2
2024-03-01 19:00:00,2.7,55.7,2.3,160,77,6.8,3.5,2.6,2.9,0,0.0,-0.9
2024-03-01 20:00:00,2.5,55.6,2.1,156,77,6.3,2.9,2.5,2.9,0,0.0,-1.2
2024-03-01 21:00:00,2.4,55.7,1.5,184,77,6.1,3.8,2.2,2.5,0,0.0,-1.2
2024-03-01 22:00:00,2.3,55.8,6.7,170,76,10.0,6.7,1.7,2.5,0,0.0,-1.4
2024-03-01 23:00:00,2.2,56.0,7.1,166,74,11.8,7.2,2.1,2.5,0,0.0,-1.9
2024-03-02 00:00:00,2.2,55.9,5.8,170,73,10.8,7.1,2.1,2.5,0,0.0,-1.9
2024-03-02 01:00:00,2.1,56.1,5.9,155,74,12.1,7.7,2.1,2.5,0,0.0,-1.9
2024-03-02 02:00:00,1.8,55.8,4.1,163,73,11.7,6.7,1.8,2.3,0,0.0,-2.5
2024-03-02 03:00:00,1.7,56.2,9.3,141,74,13.0,9.3,1.6,1.9,0,0.0,-2.5
2024-03-02 04:00:00,2.1,56.0,8.2,149,71,12.6,9.8,1.6,2.3,0,0.0,-2.7
2024-03-02 05:00:00,2.4,56.3,10.9,147,71,16.8,10.9,2.1,2.4,0,0.0,-2.2
2024-03-02 06:00:00,2.4,56.3,12.9,157,73,21.1,12.9,2.3,2.5,0,0.0,-1.9
2024-03-02 07:00:00,2.9,55.9,11.9,156,73,19.0,12.9,2.4,2.9,0,0.0,-1.4
2024-03-02 08:00:00,3.4,55.3,9.3,163,74,17.9,11.9,2.9,3.5,0,0.0,-0.7
2024-03-02 09:00:00,3.5,55.3,10.8,150,79,16.3,10.9,3.3,3.6,0,0.0,0.2
2024-03-02 10:00:00,3.8,53.4,10.5,155,72,16.7,10.8,3.4,4.0,0,0.0,-0.7
2024-03-02 11:00:00,4.0,52.8,10.1,154,71,17.0,11.4,3.6,4.2,0,0.0,-0.7
2024-03-02 12:00:00,4.1,52.4,7.7,180,72,15.4,9.9,4.0,4.3,0,0.0,-0.5
2024-03-02 13:00:00,4.2,52.4,7.7,183,72,14.2,8.6,3.9,4.3,0,0.0,-0.2
2024-03-02 14:00:00,3.9,52.1,6.8,149,72,12.8,7.7,3.9,4.2,0,0.0,-0.7
2024-03-02 15:00:00,3.9,51.7,8.3,150,73,14.3,9.0,3.7,4.0,0,0.0,-0.5
2024-03-02 16:00:00,3.6,51.5,5.9,177,77,12.9,8.4,3.6,3.9,0,0.0,0.0
2024-03-02 17:00:00,3.4,50.5,6.5,175,79,10.3,6.7,3.3,3.7,0,0.0,0.2
2024-03-02 18:00:00,3.2,50.3,9.5,174,79,12.7,9.6,3.2,3.7,0,0.0,0.0
2024-03-02 19:00:00,3.0,50.4,9.1,149,82,14.6,10.4,3.0,3.7,0,0.0,0.2
2024-03-02 20:00:00,3.8,50.2,5.8,156,76,14.3,9.6,3.0,3.9,0,0.0,0.0
