timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2019-04-30 00:00:00,7.5,,0.0,0,84,1.6,1.0,7.1,8.3,0,0,5.0
2019-04-30 01:00:00,8.2,,1.2,165,77,2.2,1.4,7.0,8.2,0,0,4.5
2019-04-30 02:00:00,7.2,,0.3,179,79,2.2,1.2,7.2,8.4,0,0,3.9
2019-04-30 03:00:00,7.9,,0.4,172,73,1.8,0.7,6.9,8.2,0,0,3.4
2019-04-30 04:00:00,6.9,,0.1,134,74,1.9,0.6,6.8,8.4,0,0,2.7
2019-04-30 05:00:00,8.1,,0.1,198,73,1.1,0.5,6.8,8.2,0,0,3.6
2019-04-30 06:00:00,11.1,,0.0,0,71,0.0,0.0,7.9,11.1,0,0,6.1
2019-04-30 07:00:00,13.4,,0.0,0,57,0.6,0.0,11.1,13.4,0,0,5.1
2019-04-30 08:00:00,13.7,,1.0,16,56,2.3,1.1,13.1,13.7,0,0,5.1
2019-04-30 09:00:00,15.0,,0.6,22,47,2.4,0.9,13.7,15.2,0,0,3.8
2019-04-30 10:00:00,15.0,,2.0,340,52,3.6,2.2,14.8,15.3,0,0,5.3
2019-04-30 11:00:00,15.7,,1.9,318,52,4.1,2.3,15.0,15.7,0,0,5.9
2019-04-30 12:00:00,15.6,,2.2,340,55,5.1,3.0,15.1,15.7,0,0,6.5
2019-04-30 13:00:00,15.5,,2.7,322,53,5.5,3.4,15.4,15.9,0,0,5.9
2019-04-30 14:00:00,15.0,,2.5,315,59,5.8,3.0,15.0,16.0,0,0,7.1
2019-04-30 15:00:00,14.9,,1.0,261,60,5.8,2.9,14.8,15.8,0,0,7.3
2019-04-30 16:00:00,14.7,,2.6,317,62,5.6,2.6,14.6,15.2,0,0,7.5
2019-04-30 17:00:00,13.4,,1.9,285,68,5.0,3.1,13.4,14.7,0,0,7.7
2019-04-30 18:00:00,12.2,,1.8,286,75,3.1,1.8,12.2,13.5,0,0,8.0
2019-04-30 19:00:00,9.7,,0.0,0,84,2.5,1.8,9.7,12.2,0,0,7.1
2019-04-30 20:00:00,8.1,,0.0,0,90,0.9,0.2,8.1,9.9,0,0,6.5
2019-04-30 21:00:00,7.9,,0.5,144,92,1.7,0.8,7.5,8.1,0,0,6.7
2019-04-30 22:00:00,7.3,,0.1,241,95,2.1,1.2,7.1,8.0,0,0,6.5
2019-04-30 23:00:00,6.5,,0.4,197,97,2.2,1.4,6.0,7.2,0,0,6.1
