timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2018-12-31 00:00:00,1.7,8.2,0.3,152.0,98,2.4,1.6,1.4,1.9,59,1.2,1.5
2018-12-31 01:00:00,2.1,7.9,0.0,0.0,98,2.0,1.3,1.7,2.4,57,0.2,1.9
2018-12-31 02:00:00,2.1,7.6,0.0,0.0,98,0.6,0.0,1.6,2.4,54,0.5,1.9
2018-12-31 03:00:00,2.3,7.4,0.0,0.0,98,1.1,0.2,2.0,2.6,47,0.4,2.1
2018-12-31 04:00:00,2.7,7.1,0.0,0.0,99,1.7,0.4,2.3,2.9,30,0.1,2.5
2018-12-31 05:00:00,2.8,6.2,1.3,35.0,99,3.3,1.3,2.6,3.0,28,0.1,2.7
2018-12-31 06:00:00,2.9,6.1,0.9,72.0,99,2.8,1.3,2.5,2.9,33,0.2,2.7
2018-12-31 07:00:00,3.5,5.9,1.4,303.0,98,7.5,1.9,3.0,3.5,44,0.1,3.2
2018-12-31 08:00:00,3.3,5.3,0.8,124.0,98,3.2,1.5,2.7,3.5,59,0.6,2.9
2018-12-31 09:00:00,3.1,5.0,2.0,3.0,98,5.0,2.0,3.1,3.4,59,0.4,2.7
2018-12-31 10:00:00,3.5,4.5,1.6,352.0,98,5.2,3.0,3.1,3.5,59,0.6,3.2
2018-12-31 11:00:00,3.5,4.3,1.7,16.0,98,4.1,2.1,3.2,3.6,59,1.0,3.2
2018-12-31 12:00:00,3.6,4.2,2.4,79.0,99,5.7,2.4,3.5,3.8,59,0.7,3.4
2018-12-31 13:00:00,3.7,4.0,2.8,135.0,98,6.3,3.0,3.5,3.8,59,0.2,3.4
2018-12-31 14:00:00,4.0,3.5,4.0,134.0,94,8.1,4.0,3.7,4.1,59,2.4,3.0
2018-12-31 15:00:00,4.2,3.7,4.5,86.0,93,8.9,5.1,3.8,4.2,59,5.0,3.2
2018-12-31 16:00:00,4.1,3.6,4.0,74.0,94,9.6,4.5,3.9,4.3,59,5.8,3.2
2018-12-31 17:00:00,4.1,3.7,2.9,79.0,96,7.8,3.9,4.0,4.2,59,5.5,3.6
2018-12-31 18:00:00,4.5,3.7,3.4,73.0,95,7.1,3.5,4.1,4.6,59,4.3,3.8
2018-12-31 19:00:00,4.9,3.6,3.5,85.0,96,9.3,4.3,4.5,4.9,59,5.3,4.5
2018-12-31 20:00:00,4.9,3.4,2.9,66.0,96,13.4,4.7,4.7,5.0,59,5.3,4.5
2018-12-31 21:00:00,4.3,3.2,4.8,348.0,92,16.1,6.2,4.3,4.9,59,4.8,3.0
2018-12-31 22:00:00,2.6,3.5,7.4,332.0,81,20.0,11.4,2.6,4.2,59,1.6,-0.2
