timestamp,air_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,max_wind_gust,max_wind_speed,min_air_temperature,max_air_temperature,precip_duration,precip_amount,dew_point_temperature
2022-12-01 00:00:00,0.3,,0.6,212,78,1.7,1.1,0.3,0.8,0.0,0.0,-3.3
2022-12-01 01:00:00,0.3,,1.1,204,77,1.7,1.1,0.2,0.4,0.0,0.0,-3.3
2022-12-01 02:00:00,0.0,,0.1,211,79,1.8,1.3,-0.1,0.5,0.0,0.0,-3.3
2022-12-01 03:00:00,-0.2,,0.4,219,80,1.2,0.6,-0.3,0.1,0.0,0.0,-3.3
2022-12-01 04:00:00,0.1,,0.2,172,78,0.8,0.6,-0.2,0.2,0.0,0.0,-3.3
2022-12-01 05:00:00,0.3,,1.3,221,78,1.9,1.4,0.2,0.5,0.0,0.0,-3.3
2022-12-01 06:00:00,-0.1,,0.2,208,80,1.3,1.3,-0.1,0.2,0.0,0.0,-3.0
2022-12-01 07:00:00,0.0,,0.2,177,78,1.0,0.4,-0.2,0.4,0.0,0.0,-3.3
2022-12-01 08:00:00,-0.2,,0.4,208,80,1.5,0.9,-0.3,0.3,0.0,0.0,-3.3
2022-12-01 09:00:00,0.3,,0.6,185,79,1.0,0.8,-0.3,0.4,0.0,0.0,-3.0
2022-12-01 10:00:00,0.5,,0.7,161,78,1.2,0.7,0.2,0.6,0.0,0.0,-3.0
2022-12-01 11:00:00,0.9,,0.1,163,76,1.2,0.9,0.6,1.2,0.0,0.0,-3.0
2022-12-01 12:00:00,0.9,,0.2,166,77,1.2,0.8,0.8,0.9,0.0,0.0,-2.7
2022-12-01 13:00:00,0.7,,0.2,168,80,1.1,0.6,0.7,1.0,0.0,0.0,-2.5
2022-12-01 14:00:00,0.5,,0.3,170,77,0.9,0.5,0.5,0.7,0.0,0.0,-3.0
2022-12-01 15:00:00,0.0,,0.5,206,77,1.3,0.7,-0.1,0.5,0.0,0.0,-3.5
2022-12-01 16:00:00,-0.6,,0.5,196,79,1.3,0.7,-0.7,0.2,0.0,0.0,-3.8
2022-12-01 17:00:00,-0.7,,0.5,187,82,1.1,0.6,-1.1,-0.4,0.0,0.0,-3.3
2022-12-01 18:00:00,-0.6,,0.5,177,75,1.5,1.0,-1.2,-0.5,0.0,0.0,-4.4
2022-12-01 19:00:00,-1.2,,1.1,151,66,1.9,1.1,-1.3,-0.4,0.0,0.0,-6.7
2022-12-01 20:00:00,-0.7,,3.1,136,60,6.4,3.6,-1.2,-0.3,0.0,0.0,-7.4
2022-12-01 21:00:00,-0.8,,2.6,161,62,6.5,3.5,-0.8,-0.3,0.0,0.0,-7.0
2022-12-01 22:00:00,-1.2,,2.7,138,63,7.5,3.8,-1.2,-0.8,0.0,0.0,-7.4
