start_time,end_time,duration_h,risk_level,max_wind,avg_wind,min_temp,avg_temp,avg_snow_depth,delta_snow_period,predominant_sector,sector_counts,factors
2023-10-15T20:00:00+02:00,2023-10-15T20:10:00+02:00,2.0,high,5.3,5.3,-0.7,-0.6499999999999999,,,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.6°C ≤ 0 med regn og luft -0.6°C']"
2023-10-15T22:00:00+02:00,2023-10-15T22:10:00+02:00,2.0,high,4.7,4.7,-0.2,-0.2,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.3°C ≤ 0 med regn og luft -0.2°C']"
2023-10-15T23:00:00+02:00,2023-10-15T23:10:00+02:00,2.0,high,4.5,4.5,-0.6,-0.5,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.5°C ≤ 0 med regn og luft -0.4°C']"
2023-10-16T01:00:00+02:00,2023-10-16T01:10:00+02:00,2.0,high,3.4,3.4,-0.9,-0.9,,,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.8°C ≤ 0 med regn og luft -0.9°C']"
2023-10-16T02:00:00+02:00,2023-10-16T02:10:00+02:00,2.0,high,2.6,2.6,-0.9,-0.9,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.9°C ≤ 0 med høy RH og luft -0.9°C']"
2023-10-21T01:00:00+02:00,2023-10-21T01:10:00+02:00,2.0,high,14.7,14.7,-0.7,-0.6499999999999999,,,SE,"{'SE': 1, 'NA': 1}",['Veitemp -2.1°C ≤ 0 med regn og luft -0.6°C']
2023-10-21T02:00:00+02:00,2023-10-21T02:10:00+02:00,2.0,high,17.0,17.0,-0.8,-0.8,,,SE,"{'SE': 1, 'NA': 1}",['Veitemp -1.8°C ≤ 0 med regn og luft -0.8°C']
2023-10-21T03:00:00+02:00,2023-10-21T03:10:00+02:00,2.0,high,15.4,15.4,-0.8,-0.7,,,SE,"{'SE': 1, 'NA': 1}",['Veitemp -1.5°C ≤ 0 med regn og luft -0.8°C']
2023-11-09T02:00:00+01:00,2023-11-09T02:10:00+01:00,2.0,high,4.1,4.1,-0.1,0.15000000000000002,,,NE,"{'NE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.4°C']"
2023-11-09T03:00:00+01:00,2023-11-09T03:10:00+01:00,2.0,high,3.6,3.6,-0.2,-0.2,,,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.7°C ≤ 0 med regn og luft -0.2°C']"
2023-11-22T03:00:00+01:00,2023-11-22T03:10:00+01:00,2.0,high,3.3,3.3,-0.7,-0.6,3.9,0.0,S,"{'S': 1, 'NA': 1}","['Snø til stede', 'Veitemp -1.6°C ≤ 0 med regn og luft -0.7°C']"
2023-11-22T04:00:00+01:00,2023-11-22T04:10:00+01:00,2.0,high,3.5,3.5,-0.6,-0.55,4.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Snø til stede', 'Veitemp -1.4°C ≤ 0 med regn og luft -0.5°C']"
2023-11-22T05:00:00+01:00,2023-11-22T05:10:00+01:00,2.0,high,3.5,3.5,-0.6,-0.55,5.1,0.33333333333333304,S,"{'S': 1, 'NA': 1}","['Lufttemp -0.6°C nær 0', 'Regn 1.0 mm/h på snødybde 5 cm', 'Økende snødybde (nysnø) → redusert glattrisiko']"
2023-11-22T11:00:00+01:00,2023-11-22T11:10:00+01:00,2.0,high,3.6,3.6,0.9,1.15,12.833333333333332,-0.3333333333333339,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.9°C nær 0', 'Regn 1.6 mm/h på snødybde 13 cm']"
2023-11-22T22:00:00+01:00,2023-11-22T22:10:00+01:00,2.0,high,5.5,5.5,1.5,1.65,4.300000000000001,-0.33333333333333304,NW,"{'NW': 1, 'NA': 1}","['Lufttemp 1.5°C nær 0', 'Regn 2.6 mm/h på snødybde 4 cm']"
2023-11-23T00:00:00+01:00,2023-11-23T00:10:00+01:00,2.0,high,4.8,4.8,1.7,1.9,4.0,0.0,N,"{'N': 1, 'NA': 1}","['Lufttemp 1.7°C nær 0', 'Regn 2.5 mm/h på snødybde 4 cm']"
2023-11-23T07:00:00+01:00,2023-11-23T07:10:00+01:00,2.0,high,9.3,9.3,0.9,1.15,3.966666666666667,0.0,NW,"{'NW': 1, 'NA': 1}","['Lufttemp 0.9°C nær 0', 'Regn 2.9 mm/h på snødybde 4 cm']"
2023-11-23T11:00:00+01:00,2023-11-23T11:10:00+01:00,2.0,high,10.4,10.4,0.4,0.45,4.666666666666666,0.33333333333333304,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.5°C']"
2023-11-23T13:00:00+01:00,2023-11-23T13:10:00+01:00,2.0,high,9.7,9.7,0.2,0.25,5.033333333333334,0.0,NW,"{'NW': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.2°C ≤ 0 med regn og luft 0.3°C']"
2023-11-23T14:00:00+01:00,2023-11-23T14:10:00+01:00,2.0,high,9.3,9.3,-0.1,-0.05,5.299999999999999,-0.33333333333333304,NW,"{'NW': 1, 'NA': 1}","['Snø til stede', 'Veitemp -0.5°C ≤ 0 med regn og luft -0.1°C']"
2023-12-14T22:00:00+01:00,2023-12-14T22:10:00+01:00,2.0,high,1.6,1.6,-1.0,-0.9,10.033333333333333,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp -1.0°C nær 0', 'Regn 1.1 mm/h på snødybde 10 cm']"
2023-12-14T23:00:00+01:00,2023-12-14T23:10:00+01:00,2.0,high,2.1,2.1,-0.5,-0.45,10.666666666666668,0.3333333333333339,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.3°C ≤ 0 med regn og luft -0.5°C']"
2023-12-15T00:00:00+01:00,2023-12-15T00:10:00+01:00,2.0,high,1.5,1.5,0.0,0.05,11.0,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp 0.0°C nær 0', 'Regn 1.0 mm/h på snødybde 11 cm']"
2023-12-15T01:00:00+01:00,2023-12-15T01:10:00+01:00,2.0,high,1.7,1.7,0.1,0.15000000000000002,10.9,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.2°C']"
2023-12-15T02:00:00+01:00,2023-12-15T02:10:00+01:00,2.0,high,0.9,0.9,0.3,0.35,11.599999999999998,0.3333333333333339,NE,"{'NE': 1, 'NA': 1}","['Lufttemp 0.4°C nær 0', 'Regn 1.0 mm/h på snødybde 11 cm']"
2023-12-15T03:00:00+01:00,2023-12-15T03:10:00+01:00,2.0,high,1.6,1.6,0.4,0.5,11.233333333333334,-0.33333333333333215,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.6°C']"
2023-12-15T04:00:00+01:00,2023-12-15T04:10:00+01:00,2.0,high,1.0,1.0,1.0,1.2,10.9,0.0,NE,"{'NE': 1, 'NA': 1}","['Lufttemp 1.0°C nær 0', 'Regn 1.0 mm/h på snødybde 11 cm']"
2023-12-15T05:00:00+01:00,2023-12-15T05:10:00+01:00,2.0,high,2.2,2.2,1.6,1.7000000000000002,10.333333333333332,-0.3333333333333339,NE,"{'NE': 1, 'NA': 1}","['Lufttemp 1.6°C nær 0', 'Regn 2.9 mm/h på snødybde 10 cm']"
2023-12-19T02:00:00+01:00,2023-12-19T02:10:00+01:00,2.0,high,7.4,7.4,0.6,0.7,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.6°C']"
2023-12-19T03:00:00+01:00,2023-12-19T03:10:00+01:00,2.0,high,6.7,6.7,-0.4,-0.2,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.6°C ≤ 0 med regn og luft -0.4°C']"
2023-12-19T04:00:00+01:00,2023-12-19T04:10:00+01:00,2.0,high,6.7,6.7,0.1,0.25,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -1.4°C ≤ 0 med regn og luft 0.1°C']"
2023-12-19T05:00:00+01:00,2023-12-19T05:10:00+01:00,2.0,high,4.6,4.6,-0.1,-0.05,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -1.1°C ≤ 0 med regn og luft -0.1°C']"
2023-12-19T06:00:00+01:00,2023-12-19T06:10:00+01:00,2.0,high,3.8,3.8,0.0,0.0,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -1.2°C ≤ 0 med regn og luft 0.0°C']"
2023-12-19T07:00:00+01:00,2023-12-19T07:10:00+01:00,2.0,high,2.8,2.8,0.2,0.25,,,NE,"{'NE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp -0.5°C ≤ 0 med regn og luft 0.2°C']"
2023-12-19T09:00:00+01:00,2023-12-19T09:10:00+01:00,2.0,high,4.2,4.2,0.3,0.4,,,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.5°C']"
2023-12-19T11:00:00+01:00,2023-12-19T11:10:00+01:00,2.0,high,3.3,3.3,0.2,0.2,3.3,0.3333333333333335,E,"{'E': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.1°C ≤ 0 med regn og luft 0.2°C', 'Økende snødybde (nysnø) → redusert glattrisiko']"
2023-12-19T13:00:00+01:00,2023-12-19T13:10:00+01:00,2.0,high,4.3,4.3,0.2,0.2,4.933333333333334,0.0,NE,"{'NE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.2°C']"
2023-12-19T14:00:00+01:00,2023-12-19T14:10:00+01:00,2.0,high,3.6,3.6,0.0,0.0,5.033333333333332,0.0,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.1°C ≤ 0 med regn og luft 0.0°C']"
2023-12-19T15:00:00+01:00,2023-12-19T15:10:00+01:00,2.0,high,3.8,3.8,-0.1,-0.1,5.433333333333334,0.0,E,"{'E': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.2°C ≤ 0 med regn og luft -0.1°C']"
2023-12-19T19:00:00+01:00,2023-12-19T19:10:00+01:00,2.0,high,,,-0.2,-0.1,16.6,0.33333333333333215,NA,{'NA': 2},"['Lufttemp -0.2°C nær 0', 'Regn 1.2 mm/h på snødybde 16 cm']"
2023-12-19T21:00:00+01:00,2023-12-19T21:10:00+01:00,2.0,high,,,0.1,0.1,17.866666666666664,0.0,NA,{'NA': 2},"['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.1°C ≤ 0 med regn og luft 0.1°C']"
2023-12-20T00:00:00+01:00,2023-12-20T00:10:00+01:00,2.0,high,,,-1.0,-0.8,20.700000000000003,0.6666666666666643,NA,{'NA': 2},"['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.6°C ≤ 0 med regn og luft -0.6°C', 'Økende snødybde (nysnø) → redusert glattrisiko']"
2023-12-20T02:00:00+01:00,2023-12-20T02:10:00+01:00,2.0,high,,,-0.2,-0.2,23.666666666666664,0.33333333333333215,NA,{'NA': 2},"['Lufttemp -0.2°C nær 0', 'Regn 1.2 mm/h på snødybde 24 cm']"
2023-12-21T11:00:00+01:00,2023-12-21T11:10:00+01:00,2.0,high,2.9,2.9,0.0,0.05,56.9,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.1°C ≤ 0 med høy RH og luft 0.1°C']"
2023-12-21T12:00:00+01:00,2023-12-21T12:10:00+01:00,2.0,high,5.0,5.0,-0.1,-0.1,56.33333333333333,-0.3333333333333357,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.6°C ≤ 0 med regn og luft -0.1°C']"
2023-12-21T13:00:00+01:00,2023-12-21T13:10:00+01:00,2.0,high,3.5,3.5,-0.2,-0.2,56.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.5°C ≤ 0 med regn og luft -0.2°C']"
2023-12-21T14:00:00+01:00,2023-12-21T14:10:00+01:00,2.0,high,3.2,3.2,-1.0,-0.95,55.86666666666667,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.9°C ≤ 0 med regn og luft -0.9°C']"
2023-12-21T15:00:00+01:00,2023-12-21T15:10:00+01:00,2.0,high,3.7,3.7,-1.0,-0.95,55.900000000000006,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.2°C ≤ 0 med regn og luft -0.9°C']"
2023-12-21T16:00:00+01:00,2023-12-21T16:10:00+01:00,2.0,high,3.8,3.8,-1.0,-0.95,55.733333333333334,0.3333333333333357,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.0°C ≤ 0 med høy RH og luft -1.0°C']"
2023-12-24T13:00:00+01:00,2023-12-24T13:10:00+01:00,2.0,high,3.4,3.4,-1.0,-0.95,35.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft -0.9°C']"
2023-12-24T16:00:00+01:00,2023-12-24T16:10:00+01:00,2.0,high,1.3,1.3,-0.6,-0.55,37.13333333333333,0.0,S,"{'S': 1, 'NA': 1}","['Lufttemp -0.6°C nær 0', 'Regn 1.0 mm/h på snødybde 37 cm']"
2023-12-24T19:00:00+01:00,2023-12-24T19:10:00+01:00,2.0,high,2.9,2.9,1.0,1.05,40.7,-0.3333333333333357,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.0°C nær 0', 'Regn 2.0 mm/h på snødybde 41 cm']"
2023-12-24T20:00:00+01:00,2023-12-24T20:10:00+01:00,2.0,high,4.2,4.2,1.9,2.0,40.06666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.9°C nær 0', 'Regn 4.1 mm/h på snødybde 40 cm']"
2023-12-25T00:00:00+01:00,2023-12-25T00:10:00+01:00,2.0,high,4.4,4.4,1.2,1.25,35.7,-0.3333333333333357,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.2°C nær 0', 'Regn 2.5 mm/h på snødybde 36 cm']"
2023-12-25T01:00:00+01:00,2023-12-25T01:10:00+01:00,2.0,high,4.7,4.7,1.1,1.1,35.03333333333333,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.1°C nær 0', 'Regn 1.3 mm/h på snødybde 35 cm']"
2023-12-25T02:00:00+01:00,2023-12-25T02:10:00+01:00,2.0,high,4.4,4.4,1.1,1.1,35.0,0.0,E,"{'E': 1, 'NA': 1}","['Lufttemp 1.1°C nær 0', 'Regn 1.8 mm/h på snødybde 35 cm']"
2023-12-25T03:00:00+01:00,2023-12-25T03:10:00+01:00,2.0,high,4.6,4.6,0.6,0.6499999999999999,34.66666666666667,-0.3333333333333357,N,"{'N': 1, 'NA': 1}","['Lufttemp 0.6°C nær 0', 'Regn 1.1 mm/h på snødybde 35 cm']"
2023-12-25T05:00:00+01:00,2023-12-25T05:10:00+01:00,2.0,high,4.8,4.8,1.0,1.1,34.03333333333333,0.0,N,"{'N': 1, 'NA': 1}","['Lufttemp 1.0°C nær 0', 'Regn 1.1 mm/h på snødybde 34 cm']"
2023-12-25T06:00:00+01:00,2023-12-25T06:10:00+01:00,2.0,high,7.5,7.5,0.4,0.4,33.96666666666667,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.4°C']"
2023-12-25T11:00:00+01:00,2023-12-25T11:10:00+01:00,2.0,high,6.2,6.2,-1.4,-1.15,34.9,0.0,NW,"{'NW': 1, 'NA': 1}","['Snø til stede', 'Veitemp -1.6°C ≤ 0 med regn og luft -0.9°C']"
2023-12-28T13:00:00+01:00,2023-12-28T13:10:00+01:00,2.0,high,2.8,2.8,-0.4,-0.35,30.03333333333333,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.1°C ≤ 0 med regn og luft -0.4°C']"
2023-12-28T14:00:00+01:00,2023-12-28T14:10:00+01:00,2.0,high,2.4,2.4,0.2,0.25,30.8,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.5°C ≤ 0 med regn og luft 0.2°C']"
2023-12-28T15:00:00+01:00,2023-12-28T15:10:00+01:00,2.0,high,2.2,2.2,0.6,0.6499999999999999,30.833333333333332,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.7°C']"
2023-12-28T16:00:00+01:00,2023-12-28T16:10:00+01:00,2.0,high,2.5,2.5,0.4,0.5,31.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.4°C']"
2023-12-29T02:00:00+01:00,2023-12-29T02:10:00+01:00,2.0,high,4.0,4.0,0.2,0.2,34.03333333333333,0.3333333333333286,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.2°C nær 0', 'Regn 1.0 mm/h på snødybde 34 cm']"
2023-12-29T06:00:00+01:00,2023-12-29T06:10:00+01:00,2.0,high,2.5,2.5,0.2,0.25,42.56666666666668,0.3333333333333357,N,"{'N': 1, 'NA': 1}","['Lufttemp 0.3°C nær 0', 'Regn 1.0 mm/h på snødybde 42 cm']"
2023-12-29T08:00:00+01:00,2023-12-29T08:10:00+01:00,2.0,high,0.0,0.0,0.1,0.1,43.93333333333334,0.0,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.1°C']"
2023-12-29T09:00:00+01:00,2023-12-29T09:10:00+01:00,2.0,high,0.0,0.0,0.0,0.05,43.3,-0.3333333333333357,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.0°C']"
2023-12-29T10:00:00+01:00,2023-12-29T10:10:00+01:00,2.0,high,0.0,0.0,0.2,0.25,43.06666666666666,0.0,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.2°C']"
2023-12-29T11:00:00+01:00,2023-12-29T11:10:00+01:00,2.0,high,0.0,0.0,0.4,0.45,43.33333333333333,-0.3333333333333357,N,"{'N': 1, 'NA': 1}","['Lufttemp 0.4°C nær 0', 'Regn 8.5 mm/h på snødybde 44 cm']"
2023-12-29T16:00:00+01:00,2023-12-29T16:10:00+01:00,2.0,high,1.5,1.5,0.1,0.1,41.16666666666667,0.3333333333333357,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.1°C']"
2023-12-29T17:00:00+01:00,2023-12-29T17:10:00+01:00,2.0,high,1.0,1.0,-0.2,-0.15000000000000002,41.96666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.2°C ≤ 0 med regn og luft -0.1°C']"
2023-12-29T18:00:00+01:00,2023-12-29T18:10:00+01:00,2.0,high,1.1,1.1,-0.4,-0.35,42.9,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.5°C ≤ 0 med regn og luft -0.3°C']"
2023-12-29T19:00:00+01:00,2023-12-29T19:10:00+01:00,2.0,high,1.3,1.3,-0.5,-0.45,43.1,0.0,E,"{'E': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.6°C ≤ 0 med regn og luft -0.4°C']"
2023-12-29T20:00:00+01:00,2023-12-29T20:10:00+01:00,2.0,high,1.9,1.9,-0.5,-0.5,43.13333333333333,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.7°C ≤ 0 med regn og luft -0.5°C']"
2023-12-29T21:00:00+01:00,2023-12-29T21:10:00+01:00,2.0,high,2.0,2.0,-0.6,-0.6,43.06666666666666,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.7°C ≤ 0 med regn og luft -0.6°C']"
2023-12-29T22:00:00+01:00,2023-12-29T22:10:00+01:00,2.0,high,1.9,1.9,-0.8,-0.75,43.06666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.9°C ≤ 0 med regn og luft -0.7°C']"
2023-12-29T23:00:00+01:00,2023-12-29T23:10:00+01:00,2.0,high,2.2,2.2,-0.7,-0.7,43.06666666666666,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.0°C ≤ 0 med regn og luft -0.7°C']"
2023-12-30T01:00:00+01:00,2023-12-30T01:10:00+01:00,2.0,high,3.1,3.1,-0.9,-0.9,44.93333333333333,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.1°C ≤ 0 med regn og luft -0.9°C']"
2023-12-30T02:00:00+01:00,2023-12-30T02:10:00+01:00,2.0,high,2.9,2.9,-0.7,-0.7,45.1,0.0,S,"{'S': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.7°C ≤ 0 med regn og luft -0.7°C']"
2024-01-13T04:00:00+01:00,2024-01-13T04:10:00+01:00,2.0,high,2.7,2.7,0.5,0.5,32.96666666666667,0.0,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.5°C']"
2024-01-13T05:00:00+01:00,2024-01-13T05:10:00+01:00,2.0,high,3.2,3.2,0.3,0.3,32.96666666666667,0.0,N,"{'N': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.3°C']"
2024-01-13T06:00:00+01:00,2024-01-13T06:10:00+01:00,2.0,high,5.3,5.3,0.4,0.4,32.93333333333333,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.4°C']"
2024-01-13T08:00:00+01:00,2024-01-13T08:10:00+01:00,2.0,high,7.7,7.7,0.1,0.1,32.9,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.1°C']"
2024-01-13T09:00:00+01:00,2024-01-13T09:10:00+01:00,2.0,high,6.6,6.6,-0.3,-0.2,33.86666666666667,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.1°C ≤ 0 med regn og luft -0.1°C']"
2024-01-13T10:00:00+01:00,2024-01-13T10:10:00+01:00,2.0,high,7.4,7.4,-0.7,-0.6499999999999999,34.0,0.0,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.4°C ≤ 0 med regn og luft -0.6°C']"
2024-01-13T11:00:00+01:00,2024-01-13T11:10:00+01:00,2.0,high,5.5,5.5,-0.6,-0.55,34.56666666666666,0.3333333333333357,NW,"{'NW': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -0.5°C ≤ 0 med regn og luft -0.5°C']"
2024-01-20T21:00:00+01:00,2024-01-20T21:10:00+01:00,2.0,high,4.1,4.1,-0.9,-0.8500000000000001,77.96666666666667,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp -1.1°C ≤ 0 med regn og luft -0.9°C']"
2024-01-20T22:00:00+01:00,2024-01-20T22:10:00+01:00,2.0,high,4.3,4.3,-0.9,-0.8500000000000001,78.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp -0.9°C nær 0', 'Regn 1.0 mm/h på snødybde 78 cm']"
2024-01-20T23:00:00+01:00,2024-01-20T23:10:00+01:00,2.0,high,3.9,3.9,-0.3,-0.3,78.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp -0.3°C nær 0', 'Regn 1.2 mm/h på snødybde 78 cm']"
2024-01-21T00:00:00+01:00,2024-01-21T00:10:00+01:00,2.0,high,3.9,3.9,0.1,0.1,78.0,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 0.1°C nær 0', 'Regn 1.3 mm/h på snødybde 78 cm']"
2024-01-21T01:00:00+01:00,2024-01-21T01:10:00+01:00,2.0,high,3.9,3.9,0.6,0.7,77.03333333333333,0.0,SE,"{'SE': 1, 'NA': 1}","['Duggpunkt ~ veitemp → isdannelse mulig', 'Snø til stede', 'Veitemp 0.0°C ≤ 0 med regn og luft 0.8°C']"
2024-01-21T02:00:00+01:00,2024-01-21T02:10:00+01:00,2.0,high,3.9,3.9,0.9,0.95,76.69999999999999,-0.3333333333333286,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.0°C nær 0', 'Regn 1.1 mm/h på snødybde 77 cm']"
2024-01-21T05:00:00+01:00,2024-01-21T05:10:00+01:00,2.0,high,5.1,5.1,1.4,1.4,75.06666666666666,0.0,SE,"{'SE': 1, 'NA': 1}","['Lufttemp 1.4°C nær 0', 'Regn 1.0 mm/h på snødybde 75 cm']"
