referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,snow_change_1h,snow_change_3h,snow_change_6h,fresh_snow_1h,snow_transport_1h,fresh_snow_6h,snow_loss_6h,snow_dynamics_factor,consec_wind_ge5,consec_wind_ge6,consec_wind_ge7,wind_persistent_3h,high_risk_sector,wind_sector,temp_above_zero_last_24h,continuous_frost_12h,loose_snow_gate,precip_mm_h,last_6h_precip,risk_level,factors,risk_slippery,factors_slippery
2024-01-03 01:40:00+00:00,-9.4,,,36,,,-10.5,,0.0,0.0,0.0,0,0,0,0,1.0,48,48,32,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 01:50:00+00:00,-9.4,,,36,,,-10.4,,0.0,0.0,0.0,0,0,0,0,1.0,48,48,32,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 02:00:00+00:00,-9.2,11.5,148.0,36,0.0,59.0,-10.3,-15.6,0.0,0.0,0.0,0,0,0,0,1.0,49,49,33,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 11.5 m/s (terskel: 7.0)', 'Temperatur -9.2°C', 'Snødybde 36 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (33h ≥7 m/s)']",low,['Stabilt kaldt (-9.2°C)']
2024-01-03 02:10:00+00:00,-9.5,,,36,,,-10.7,,0.0,0.0,0.0,0,0,0,0,1.0,49,49,33,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 02:20:00+00:00,-9.3,,,36,,,-10.4,,0.0,0.0,0.0,0,0,0,0,1.0,49,49,33,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.3°C)']
2024-01-03 02:30:00+00:00,-9.5,,,36,,,-10.5,,0.0,0.0,0.0,0,0,0,0,1.0,49,49,33,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 02:40:00+00:00,-9.4,,,36,,,-10.3,,0.0,0.0,0.0,0,0,0,0,1.0,49,49,33,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 02:50:00+00:00,-9.2,,,36,,,-10.3,,0.0,0.0,0.0,0,0,0,0,1.0,49,49,33,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.2°C)']
2024-01-03 03:00:00+00:00,-9.3,10.5,152.0,36,0.0,62.0,-10.4,-15.0,0.0,0.0,0.0,0,0,0,0,1.0,50,50,34,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 10.5 m/s (terskel: 7.0)', 'Temperatur -9.3°C', 'Snødybde 36 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (34h ≥7 m/s)']",low,['Stabilt kaldt (-9.3°C)']
2024-01-03 03:10:00+00:00,-9.4,,,36,,,-10.4,,0.0,0.0,0.0,0,0,0,0,1.0,50,50,34,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 03:20:00+00:00,-9.6,,,36,,,-10.7,,0.0,0.0,0.0,0,0,0,0,1.0,50,50,34,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.6°C)']
2024-01-03 03:30:00+00:00,-9.5,,,36,,,-10.7,,0.0,0.0,0.0,0,0,0,0,1.0,50,50,34,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 03:40:00+00:00,-9.4,,,36,,,-10.7,,0.0,0.0,0.0,0,0,0,0,1.0,50,50,34,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 03:50:00+00:00,-9.3,,,35,,,-10.3,,-1.0,-1.0,-1.0,0,1,0,1,1.3,50,50,34,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.3°C)']
2024-01-03 04:00:00+00:00,-9.3,13.2,193.0,35,0.0,60.0,-10.5,-15.6,0.0,-1.0,-1.0,0,0,0,1,1.0,51,51,35,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 13.2 m/s (terskel: 7.0)', 'Temperatur -9.3°C', 'Snødybde 35 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (35h ≥7 m/s)']",low,['Stabilt kaldt (-9.3°C)']
2024-01-03 04:10:00+00:00,-9.3,,,34,,,-10.4,,-1.0,-2.0,-2.0,0,1,0,1,1.3,51,51,35,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.3°C)']
2024-01-03 04:20:00+00:00,-9.5,,,35,,,-10.7,,1.0,0.0,-1.0,1,0,0,1,1.2,51,51,35,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 04:30:00+00:00,-9.1,,,35,,,-10.1,,0.0,0.0,-1.0,0,0,0,1,1.0,51,51,35,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.1°C)']
2024-01-03 04:40:00+00:00,-9.4,,,35,,,-10.4,,0.0,1.0,-1.0,0,0,0,1,1.0,51,51,35,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 04:50:00+00:00,-9.4,,,35,,,-10.6,,0.0,0.0,0.0,0,0,0,0,1.0,51,51,35,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 05:00:00+00:00,-9.2,16.2,188.0,35,0.0,56.0,-10.4,-16.3,0.0,0.0,0.0,0,0,0,0,1.0,52,52,36,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 16.2 m/s (terskel: 7.0)', 'Temperatur -9.2°C', 'Snødybde 35 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (36h ≥7 m/s)']",low,['Stabilt kaldt (-9.2°C)']
2024-01-03 05:10:00+00:00,-9.1,,,35,,,-10.4,,0.0,0.0,1.0,0,0,1,0,1.0,52,52,36,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Nysnø-beskyttelse (+1.0 cm/6h)']
2024-01-03 05:20:00+00:00,-8.9,,,35,,,-10.5,,0.0,0.0,0.0,0,0,0,0,1.0,52,52,36,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-8.9°C)']
2024-01-03 05:30:00+00:00,-9.1,,,35,,,-10.5,,0.0,0.0,0.0,0,0,0,0,1.0,52,52,36,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.1°C)']
2024-01-03 05:40:00+00:00,-9.4,,,35,,,-10.6,,0.0,0.0,0.0,0,0,0,0,1.0,52,52,36,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 05:50:00+00:00,-9.5,,,35,,,-10.9,,0.0,0.0,0.0,0,0,0,0,1.0,52,52,36,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 06:00:00+00:00,-9.3,14.7,197.0,35,0.0,55.0,-10.7,-16.3,0.0,0.0,0.0,0,0,0,0,1.0,53,53,37,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 14.7 m/s (terskel: 7.0)', 'Temperatur -9.3°C', 'Snødybde 35 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (37h ≥7 m/s)']",low,['Stabilt kaldt (-9.3°C)']
2024-01-03 06:10:00+00:00,-9.7,,,34,,,-10.8,,-1.0,-1.0,-1.0,0,1,0,1,1.3,53,53,37,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.7°C)']
2024-01-03 06:20:00+00:00,-9.5,,,35,,,-10.7,,1.0,0.0,0.0,1,0,0,0,1.2,53,53,37,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 06:30:00+00:00,-9.8,,,35,,,-10.8,,0.0,0.0,0.0,0,0,0,0,1.0,53,53,37,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.8°C)']
2024-01-03 06:40:00+00:00,-9.5,,,35,,,-10.8,,0.0,1.0,0.0,0,0,0,0,1.0,53,53,37,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 06:50:00+00:00,-9.6,,,35,,,-10.7,,0.0,0.0,0.0,0,0,0,0,1.0,53,53,37,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.6°C)']
2024-01-03 07:00:00+00:00,-9.3,11.2,202.0,34,0.0,56.0,-10.7,-16.3,-1.0,-1.0,-1.0,0,1,0,1,1.3,54,54,38,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vindtransport-indikator (tap: -1.0 cm/h)', 'Vind 11.2 m/s (terskel: 6.0)', 'Temperatur -9.3°C', 'Snødybde 34 cm', 'Høy vindstyrke (≥8.0 m/s)', 'Persistant vind (38h ≥7 m/s)']",low,['Stabilt kaldt (-9.3°C)']
2024-01-03 07:10:00+00:00,-9.5,,,34,,,-10.7,,0.0,-1.0,0.0,0,0,0,0,1.0,54,54,38,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 07:20:00+00:00,-9.1,,,35,,,-10.6,,1.0,0.0,0.0,1,0,0,0,1.2,54,54,38,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.1°C)']
2024-01-03 07:30:00+00:00,-8.9,,,35,,,-10.3,,0.0,1.0,0.0,0,0,0,0,1.0,54,54,38,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-8.9°C)']
2024-01-03 07:40:00+00:00,-9.6,,,34,,,-10.9,,-1.0,0.0,-1.0,0,1,0,1,1.3,54,54,38,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.6°C)']
2024-01-03 07:50:00+00:00,-9.5,,,34,,,-11.1,,0.0,-1.0,-1.0,0,0,0,1,1.0,54,54,38,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 08:00:00+00:00,-9.7,11.4,206.0,34,0.0,57.0,-11.2,-16.3,0.0,-1.0,0.0,0,0,0,0,1.0,55,55,39,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 11.4 m/s (terskel: 7.0)', 'Temperatur -9.7°C', 'Snødybde 34 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (39h ≥7 m/s)']",low,['Stabilt kaldt (-9.7°C)']
2024-01-03 08:10:00+00:00,-9.5,,,34,,,-10.9,,0.0,0.0,0.0,0,0,0,0,1.0,55,55,39,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 08:20:00+00:00,-9.5,,,34,,,-11.0,,0.0,0.0,-1.0,0,0,0,1,1.0,55,55,39,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.5°C)']
2024-01-03 08:30:00+00:00,-9.3,,,34,,,-10.5,,0.0,0.0,-1.0,0,0,0,1,1.0,55,55,39,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.3°C)']
2024-01-03 08:40:00+00:00,-9.4,,,34,,,-10.8,,0.0,0.0,0.0,0,0,0,0,1.0,55,55,39,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 08:50:00+00:00,-9.4,,,34,,,-10.7,,0.0,0.0,0.0,0,0,0,0,1.0,55,55,39,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 09:00:00+00:00,-9.6,12.7,207.0,34,0.0,55.0,-11.1,-16.3,0.0,0.0,0.0,0,0,0,0,1.0,56,56,40,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 12.7 m/s (terskel: 7.0)', 'Temperatur -9.6°C', 'Snødybde 34 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (40h ≥7 m/s)']",low,['Stabilt kaldt (-9.6°C)']
2024-01-03 09:10:00+00:00,-9.6,,,34,,,-11.2,,0.0,0.0,0.0,0,0,0,0,1.0,56,56,40,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.6°C)']
2024-01-03 09:20:00+00:00,-9.4,,,34,,,-10.9,,0.0,0.0,0.0,0,0,0,0,1.0,56,56,40,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 09:30:00+00:00,-9.3,,,34,,,-10.8,,0.0,0.0,0.0,0,0,0,0,1.0,56,56,40,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.3°C)']
2024-01-03 09:40:00+00:00,-9.1,,,34,,,-10.7,,0.0,0.0,0.0,0,0,0,0,1.0,56,56,40,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.1°C)']
2024-01-03 09:50:00+00:00,-9.6,,,34,,,-10.9,,0.0,0.0,0.0,0,0,0,0,1.0,56,56,40,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.6°C)']
2024-01-03 10:00:00+00:00,-9.1,12.5,208.0,34,0.0,54.0,-10.6,-16.3,0.0,0.0,0.0,0,0,0,0,1.0,57,57,41,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 12.5 m/s (terskel: 7.0)', 'Temperatur -9.1°C', 'Snødybde 34 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (41h ≥7 m/s)']",low,['Stabilt kaldt (-9.1°C)']
2024-01-03 10:10:00+00:00,-9.0,,,34,,,-10.7,,0.0,0.0,0.0,0,0,0,0,1.0,57,57,41,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.0°C)']
2024-01-03 10:20:00+00:00,-9.3,,,34,,,-10.8,,0.0,0.0,0.0,0,0,0,0,1.0,57,57,41,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.3°C)']
2024-01-03 10:30:00+00:00,-9.4,,,34,,,-10.6,,0.0,0.0,0.0,0,0,0,0,1.0,57,57,41,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.4°C)']
2024-01-03 10:40:00+00:00,-9.7,,,34,,,-10.8,,0.0,0.0,0.0,0,0,0,0,1.0,57,57,41,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.7°C)']
2024-01-03 10:50:00+00:00,-9.8,,,34,,,-10.9,,0.0,0.0,0.0,0,0,0,0,1.0,57,57,41,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.8°C)']
2024-01-03 11:00:00+00:00,-9.7,10.1,199.0,34,0.0,56.0,-10.8,-17.0,0.0,0.0,0.0,0,0,0,0,1.0,58,58,42,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 10.1 m/s (terskel: 7.0)', 'Temperatur -9.7°C', 'Snødybde 34 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (42h ≥7 m/s)']",low,['Stabilt kaldt (-9.7°C)']
2024-01-03 11:10:00+00:00,-9.7,,,34,,,-10.9,,0.0,0.0,0.0,0,0,0,0,1.0,58,58,42,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-9.7°C)']
2024-01-03 11:20:00+00:00,-10.0,,,34,,,-11.0,,0.0,0.0,0.0,0,0,0,0,1.0,58,58,42,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.0°C)']
2024-01-03 11:30:00+00:00,-10.0,,,34,,,-11.1,,0.0,0.0,0.0,0,0,0,0,1.0,58,58,42,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.0°C)']
2024-01-03 11:40:00+00:00,-10.2,,,34,,,-11.1,,0.0,0.0,0.0,0,0,0,0,1.0,58,58,42,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.2°C)']
2024-01-03 11:50:00+00:00,-10.3,,,34,,,-11.3,,0.0,0.0,0.0,0,0,0,0,1.0,58,58,42,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.3°C)']
2024-01-03 12:00:00+00:00,-10.1,11.4,199.0,34,0.0,56.0,-11.2,-17.0,0.0,0.0,0.0,0,0,0,0,1.0,59,59,43,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 11.4 m/s (terskel: 7.0)', 'Temperatur -10.1°C', 'Snødybde 34 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (43h ≥7 m/s)']",low,['Stabilt kaldt (-10.1°C)']
2024-01-03 12:10:00+00:00,-10.2,,,34,,,-11.3,,0.0,0.0,0.0,0,0,0,0,1.0,59,59,43,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.2°C)']
2024-01-03 12:20:00+00:00,-10.4,,,34,,,-11.5,,0.0,0.0,0.0,0,0,0,0,1.0,59,59,43,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.4°C)']
2024-01-03 12:30:00+00:00,-10.6,,,34,,,-11.6,,0.0,0.0,0.0,0,0,0,0,1.0,59,59,43,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.6°C)']
2024-01-03 12:40:00+00:00,-10.6,,,34,,,-11.8,,0.0,0.0,0.0,0,0,0,0,1.0,59,59,43,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.6°C)']
2024-01-03 12:50:00+00:00,-10.6,,,34,,,-11.7,,0.0,0.0,0.0,0,0,0,0,1.0,59,59,43,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.6°C)']
2024-01-03 13:00:00+00:00,-10.5,9.3,195.0,34,0.0,56.0,-11.8,-17.0,0.0,0.0,0.0,0,0,0,0,1.0,60,60,44,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 9.3 m/s (terskel: 7.0)', 'Temperatur -10.5°C', 'Snødybde 34 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (44h ≥7 m/s)']",low,['Stabilt kaldt (-10.5°C)']
2024-01-03 13:10:00+00:00,-10.7,,,34,,,-12.1,,0.0,0.0,0.0,0,0,0,0,1.0,60,60,44,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.7°C)']
2024-01-03 13:20:00+00:00,-10.7,,,34,,,-12.1,,0.0,0.0,0.0,0,0,0,0,1.0,60,60,44,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.7°C)']
2024-01-03 13:30:00+00:00,-10.9,,,34,,,-12.3,,0.0,0.0,0.0,0,0,0,0,1.0,60,60,44,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.9°C)']
2024-01-03 13:40:00+00:00,-11.0,,,34,,,-12.1,,0.0,0.0,0.0,0,0,0,0,1.0,60,60,44,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-11.0°C)']
2024-01-03 13:50:00+00:00,-11.1,,,34,,,-12.1,,0.0,0.0,0.0,0,0,0,0,1.0,60,60,44,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-11.1°C)']
2024-01-03 14:00:00+00:00,-10.9,8.9,208.0,34,0.0,57.0,-12.1,-17.8,0.0,0.0,0.0,0,0,0,0,1.0,61,61,45,1,0,S,0.0,1.0,1,0.0,0.0,medium,"['Vind 8.9 m/s (terskel: 7.0)', 'Temperatur -10.9°C', 'Snødybde 34 cm', 'Moderat persistens (61h ≥6 m/s)']",low,['Stabilt kaldt (-10.9°C)']
2024-01-03 14:10:00+00:00,-10.9,,,34,,,-12.2,,0.0,0.0,0.0,0,0,0,0,1.0,61,61,45,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.9°C)']
2024-01-03 14:20:00+00:00,-10.8,,,34,,,-12.3,,0.0,0.0,0.0,0,0,0,0,1.0,61,61,45,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.8°C)']
2024-01-03 14:30:00+00:00,-11.0,,,34,,,-12.5,,0.0,0.0,0.0,0,0,0,0,1.0,61,61,45,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-11.0°C)']
2024-01-03 14:40:00+00:00,-11.0,,,32,,,-12.7,,-2.0,-2.0,-2.0,0,1,0,1,1.3,61,61,45,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-11.0°C)']
2024-01-03 14:50:00+00:00,-10.9,,,32,,,-12.6,,0.0,-2.0,-2.0,0,0,0,1,1.0,61,61,45,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.9°C)']
2024-01-03 15:00:00+00:00,-10.9,10.6,210.0,32,0.0,55.0,-12.7,-17.8,0.0,-2.0,-2.0,0,0,0,1,1.0,62,62,46,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 10.6 m/s (terskel: 7.0)', 'Temperatur -10.9°C', 'Snødybde 32 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (46h ≥7 m/s)']",low,['Stabilt kaldt (-10.9°C)']
2024-01-03 15:10:00+00:00,-10.5,,,32,,,-12.6,,0.0,0.0,-2.0,0,0,0,1,1.0,62,62,46,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.5°C)']
2024-01-03 15:20:00+00:00,-10.4,,,32,,,-12.9,,0.0,0.0,-2.0,0,0,0,1,1.0,62,62,46,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.4°C)']
2024-01-03 15:30:00+00:00,-10.8,,,32,,,-13.1,,0.0,0.0,-2.0,0,0,0,1,1.0,62,62,46,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.8°C)']
2024-01-03 15:40:00+00:00,-10.8,,,32,,,-13.4,,0.0,0.0,0.0,0,0,0,0,1.0,62,62,46,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.8°C)']
2024-01-03 15:50:00+00:00,-10.5,,,32,,,-13.2,,0.0,0.0,0.0,0,0,0,0,1.0,62,62,46,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.5°C)']
2024-01-03 16:00:00+00:00,-10.5,8.7,205.0,32,0.0,51.0,-13.3,-18.6,0.0,0.0,0.0,0,0,0,0,1.0,63,63,47,1,0,S,0.0,1.0,1,0.0,0.0,medium,"['Vind 8.7 m/s (terskel: 7.0)', 'Temperatur -10.5°C', 'Snødybde 32 cm', 'Moderat persistens (63h ≥6 m/s)']",low,['Stabilt kaldt (-10.5°C)']
2024-01-03 16:10:00+00:00,-10.5,,,32,,,-13.2,,0.0,0.0,0.0,0,0,0,0,1.0,63,63,47,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.5°C)']
2024-01-03 16:20:00+00:00,-10.6,,,32,,,-13.3,,0.0,0.0,0.0,0,0,0,0,1.0,63,63,47,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.6°C)']
2024-01-03 16:30:00+00:00,-10.5,,,32,,,-13.1,,0.0,0.0,0.0,0,0,0,0,1.0,63,63,47,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.5°C)']
2024-01-03 16:40:00+00:00,-10.3,,,32,,,-13.2,,0.0,0.0,0.0,0,0,0,0,1.0,63,63,47,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.3°C)']
2024-01-03 16:50:00+00:00,-10.4,,,32,,,-13.0,,0.0,0.0,0.0,0,0,0,0,1.0,63,63,47,1,0,unknown,0.0,1.0,1,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Stabilt kaldt (-10.4°C)']
2024-01-03 17:00:00+00:00,-10.1,9.9,202.0,32,0.0,51.0,-12.8,-18.6,0.0,0.0,0.0,0,0,0,0,1.0,64,64,48,1,0,S,0.0,1.0,1,0.0,0.0,high,"['Vind 9.9 m/s (terskel: 7.0)', 'Temperatur -10.1°C', 'Snødybde 32 cm', 'Høy vindstyrke (≥9.0 m/s)', 'Persistant vind (48h ≥7 m/s)']",low,['Stabilt kaldt (-10.1°C)']
