referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,snow_change_1h,snow_change_3h,snow_change_6h,fresh_snow_1h,snow_transport_1h,fresh_snow_6h,snow_loss_6h,snow_dynamics_factor,consec_wind_ge5,consec_wind_ge6,consec_wind_ge7,wind_persistent_3h,high_risk_sector,wind_sector,temp_above_zero_last_24h,continuous_frost_12h,loose_snow_gate,precip_mm_h,last_6h_precip,risk_level,factors,risk_slippery,factors_slippery
2025-07-11 02:10:00+00:00,11.3,,,-1,,,7.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 02:20:00+00:00,11.2,,,-1,,,7.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 02:30:00+00:00,11.2,,,-1,,,7.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 02:40:00+00:00,11.2,,,-1,,,8.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 02:50:00+00:00,11.3,,,-1,,,8.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 03:00:00+00:00,11.6,0.3,236.0,-1,0.0,99.0,9.2,11.5,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,W,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 0.3, temp: 11.6, snø: -1)']",low,['Ingen risikofaktorer']
2025-07-11 03:10:00+00:00,11.1,,,-1,,,8.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 03:20:00+00:00,11.5,,,-1,,,9.0,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 03:30:00+00:00,11.4,,,-1,,,8.6,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 03:40:00+00:00,11.3,,,-1,,,8.3,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 03:50:00+00:00,11.2,,,-1,,,8.9,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 04:00:00+00:00,11.2,0.3,221.0,-1,0.0,98.0,8.9,10.8,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 0.3, temp: 11.2, snø: -1)']",low,['Ingen risikofaktorer']
2025-07-11 04:10:00+00:00,11.2,,,-1,,,8.7,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 04:20:00+00:00,11.4,,,-1,,,8.9,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 04:30:00+00:00,11.4,,,-1,,,8.8,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 04:40:00+00:00,12.2,,,-1,,,11.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 04:50:00+00:00,12.8,,,-1,,,13.0,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 05:00:00+00:00,13.1,0.9,136.0,-1,0.0,98.0,13.6,12.8,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,S,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 0.9, temp: 13.1, snø: -1)']",low,['Ingen risikofaktorer']
2025-07-11 05:10:00+00:00,13.4,,,-1,,,14.1,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 05:20:00+00:00,14.2,,,-1,,,15.0,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 05:30:00+00:00,14.7,,,-1,,,15.0,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 05:40:00+00:00,14.9,,,-1,,,15.6,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 05:50:00+00:00,15.1,,,-1,,,16.0,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 06:00:00+00:00,15.3,0.9,3.0,-1,0.0,88.0,16.5,13.3,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,1,N,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 0.9, temp: 15.3, snø: -1)']",low,['Ingen risikofaktorer']
2025-07-11 06:10:00+00:00,15.6,,,-1,,,16.9,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 06:20:00+00:00,16.1,,,-1,,,17.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 06:30:00+00:00,16.1,,,-1,,,18.3,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 06:40:00+00:00,16.2,,,-1,,,18.4,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 06:50:00+00:00,16.4,,,-1,,,18.7,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 07:00:00+00:00,17.2,1.5,6.0,-1,0.0,73.0,19.8,12.4,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,1,N,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 1.5, temp: 17.2, snø: -1)']",low,['Ingen risikofaktorer']
2025-07-11 07:10:00+00:00,17.2,,,-1,,,20.3,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 07:20:00+00:00,17.9,,,-1,,,20.7,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 07:30:00+00:00,17.7,,,-1,,,20.9,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 07:40:00+00:00,18.1,,,-1,,,21.7,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 07:50:00+00:00,18.1,,,-1,,,22.2,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 08:00:00+00:00,18.1,1.9,351.0,-1,0.0,73.0,22.1,13.2,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,1,N,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 1.9, temp: 18.1, snø: -1)']",low,['Ingen risikofaktorer']
2025-07-11 08:10:00+00:00,18.3,,,-1,,,22.8,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 08:20:00+00:00,18.3,,,-1,,,22.5,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 08:30:00+00:00,18.5,,,-1,,,23.1,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 08:40:00+00:00,18.7,,,-1,,,23.6,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 08:50:00+00:00,18.9,,,-1,,,24.0,,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,0,unknown,1.0,0.0,0,0.0,0.0,unknown,['Mangler vind/temperatur data'],low,['Ingen risikofaktorer']
2025-07-11 09:00:00+00:00,19.0,2.3,325.0,-1,0.0,64.0,24.0,12.1,0.0,0.0,0.0,0,0,0,0,1.0,0,0,0,0,1,N,1.0,0.0,0,0.0,0.0,low,"['Grunnkriterier ikke oppfylt (vind: 2.3, temp: 19.0, snø: -1)']",low,['Ingen risikofaktorer']
