referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2025-02-14 02:00:00+00:00,-6.0,0.4,199.0,16,0.0,76.0,-8.3,-9.4,2025-02-14 02:00:00+00:00
2025-02-14 02:10:00+00:00,,,,16,,,-8.1,,2025-02-14 02:10:00+00:00
2025-02-14 02:20:00+00:00,,,,16,,,-8.0,,2025-02-14 02:20:00+00:00
2025-02-14 02:30:00+00:00,,,,16,,,-7.8,,2025-02-14 02:30:00+00:00
2025-02-14 02:40:00+00:00,,,,16,,,-7.6,,2025-02-14 02:40:00+00:00
2025-02-14 02:50:00+00:00,,,,16,,,-7.6,,2025-02-14 02:50:00+00:00
2025-02-14 03:00:00+00:00,-5.9,0.4,130.0,16,0.0,78.0,-7.4,-9.4,2025-02-14 03:00:00+00:00
2025-02-14 03:10:00+00:00,,,,16,,,-7.1,,2025-02-14 03:10:00+00:00
2025-02-14 03:20:00+00:00,,,,16,,,-7.1,,2025-02-14 03:20:00+00:00
2025-02-14 03:30:00+00:00,,,,16,,,-6.9,,2025-02-14 03:30:00+00:00
2025-02-14 03:40:00+00:00,,,,16,,,-6.9,,2025-02-14 03:40:00+00:00
2025-02-14 03:50:00+00:00,,,,16,,,-6.7,,2025-02-14 03:50:00+00:00
2025-02-14 04:00:00+00:00,-5.7,0.6,123.0,16,0.0,78.0,-6.8,-8.9,2025-02-14 04:00:00+00:00
2025-02-14 04:10:00+00:00,,,,16,,,-6.7,,2025-02-14 04:10:00+00:00
2025-02-14 04:20:00+00:00,,,,16,,,-6.6,,2025-02-14 04:20:00+00:00
2025-02-14 04:30:00+00:00,,,,16,,,-6.6,,2025-02-14 04:30:00+00:00
2025-02-14 04:40:00+00:00,,,,16,,,-6.6,,2025-02-14 04:40:00+00:00
2025-02-14 04:50:00+00:00,,,,16,,,-6.4,,2025-02-14 04:50:00+00:00
2025-02-14 05:00:00+00:00,-5.1,0.2,131.0,16,0.0,75.0,-6.4,-8.5,2025-02-14 05:00:00+00:00
2025-02-14 05:10:00+00:00,,,,16,,,-6.4,,2025-02-14 05:10:00+00:00
2025-02-14 05:20:00+00:00,,,,16,,,-6.3,,2025-02-14 05:20:00+00:00
2025-02-14 05:30:00+00:00,,,,16,,,-6.2,,2025-02-14 05:30:00+00:00
2025-02-14 05:40:00+00:00,,,,16,,,-6.2,,2025-02-14 05:40:00+00:00
2025-02-14 05:50:00+00:00,,,,16,,,-6.1,,2025-02-14 05:50:00+00:00
2025-02-14 06:00:00+00:00,-5.2,0.2,340.0,16,0.0,79.0,-6.0,-8.1,2025-02-14 06:00:00+00:00
2025-02-14 06:10:00+00:00,,,,16,,,-6.0,,2025-02-14 06:10:00+00:00
2025-02-14 06:20:00+00:00,,,,16,,,-6.0,,2025-02-14 06:20:00+00:00
2025-02-14 06:30:00+00:00,,,,16,,,-5.9,,2025-02-14 06:30:00+00:00
2025-02-14 06:40:00+00:00,,,,16,,,-5.9,,2025-02-14 06:40:00+00:00
2025-02-14 06:50:00+00:00,,,,16,,,-5.8,,2025-02-14 06:50:00+00:00
2025-02-14 07:00:00+00:00,-4.9,0.4,318.0,16,0.0,80.0,-5.7,-7.8,2025-02-14 07:00:00+00:00
2025-02-14 07:10:00+00:00,,,,16,,,-5.6,,2025-02-14 07:10:00+00:00
2025-02-14 07:20:00+00:00,,,,16,,,-5.4,,2025-02-14 07:20:00+00:00
2025-02-14 07:30:00+00:00,,,,16,,,-5.4,,2025-02-14 07:30:00+00:00
2025-02-14 07:40:00+00:00,,,,16,,,-5.4,,2025-02-14 07:40:00+00:00
2025-02-14 07:50:00+00:00,,,,16,,,-5.0,,2025-02-14 07:50:00+00:00
2025-02-14 08:00:00+00:00,-4.9,0.0,0.0,16,0.0,93.0,-4.7,-6.0,2025-02-14 08:00:00+00:00
2025-02-14 08:10:00+00:00,,,,16,,,-4.9,,2025-02-14 08:10:00+00:00
2025-02-14 08:20:00+00:00,,,,16,,,-4.5,,2025-02-14 08:20:00+00:00
2025-02-14 08:30:00+00:00,,,,16,,,-4.6,,2025-02-14 08:30:00+00:00
2025-02-14 08:40:00+00:00,,,,16,,,-3.9,,2025-02-14 08:40:00+00:00
2025-02-14 08:50:00+00:00,,,,16,,,-3.9,,2025-02-14 08:50:00+00:00
2025-02-14 09:00:00+00:00,-4.2,0.0,0.0,16,0.1,95.0,-3.7,-4.7,2025-02-14 09:00:00+00:00
2025-02-14 09:10:00+00:00,,,,16,,,-3.8,,2025-02-14 09:10:00+00:00
2025-02-14 09:20:00+00:00,,,,16,,,-4.0,,2025-02-14 09:20:00+00:00
2025-02-14 09:30:00+00:00,,,,16,,,-3.6,,2025-02-14 09:30:00+00:00
2025-02-14 09:40:00+00:00,,,,16,,,-3.5,,2025-02-14 09:40:00+00:00
2025-02-14 09:50:00+00:00,,,,16,,,-3.4,,2025-02-14 09:50:00+00:00
2025-02-14 10:00:00+00:00,-3.7,0.0,0.0,16,0.1,92.0,-3.3,-5.0,2025-02-14 10:00:00+00:00
2025-02-14 10:10:00+00:00,,,,16,,,-3.2,,2025-02-14 10:10:00+00:00
2025-02-14 10:20:00+00:00,,,,16,,,-3.1,,2025-02-14 10:20:00+00:00
2025-02-14 10:30:00+00:00,,,,16,,,-3.0,,2025-02-14 10:30:00+00:00
2025-02-14 10:40:00+00:00,,,,16,,,-3.1,,2025-02-14 10:40:00+00:00
2025-02-14 10:50:00+00:00,,,,16,,,-3.2,,2025-02-14 10:50:00+00:00
2025-02-14 11:00:00+00:00,-3.7,0.4,124.0,16,0.1,93.0,-3.2,-4.7,2025-02-14 11:00:00+00:00
2025-02-14 11:10:00+00:00,,,,16,,,-3.1,,2025-02-14 11:10:00+00:00
2025-02-14 11:20:00+00:00,,,,16,,,-3.3,,2025-02-14 11:20:00+00:00
2025-02-14 11:30:00+00:00,,,,16,,,-2.9,,2025-02-14 11:30:00+00:00
2025-02-14 11:40:00+00:00,,,,16,,,-2.0,,2025-02-14 11:40:00+00:00
2025-02-14 11:50:00+00:00,,,,16,,,-1.7,,2025-02-14 11:50:00+00:00
2025-02-14 12:00:00+00:00,-2.9,0.0,0.0,16,0.2,89.0,-1.5,-4.4,2025-02-14 12:00:00+00:00
2025-02-14 12:10:00+00:00,,,,16,,,-1.8,,2025-02-14 12:10:00+00:00
2025-02-14 12:20:00+00:00,,,,16,,,-2.1,,2025-02-14 12:20:00+00:00
2025-02-14 12:30:00+00:00,,,,16,,,-2.4,,2025-02-14 12:30:00+00:00
2025-02-14 12:40:00+00:00,,,,16,,,-2.5,,2025-02-14 12:40:00+00:00
2025-02-14 12:50:00+00:00,,,,16,,,-2.6,,2025-02-14 12:50:00+00:00
