referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-02-19 06:20:00+00:00,54,0.4,,,,,,,2024-02-19 06:20:00+00:00
2024-02-19 06:30:00+00:00,54,0.4,,,,,,,2024-02-19 06:30:00+00:00
2024-02-19 06:40:00+00:00,54,0.4,,,,,,,2024-02-19 06:40:00+00:00
2024-02-19 06:50:00+00:00,54,0.4,,,,,,,2024-02-19 06:50:00+00:00
2024-02-19 07:00:00+00:00,54,0.5,1.7,0.9,112.0,0.3,99.0,1.5,2024-02-19 07:00:00+00:00
2024-02-19 07:10:00+00:00,54,0.4,,,,,,,2024-02-19 07:10:00+00:00
2024-02-19 07:20:00+00:00,54,0.5,,,,,,,2024-02-19 07:20:00+00:00
2024-02-19 07:30:00+00:00,54,0.5,,,,,,,2024-02-19 07:30:00+00:00
2024-02-19 07:40:00+00:00,54,0.5,,,,,,,2024-02-19 07:40:00+00:00
2024-02-19 07:50:00+00:00,54,0.6,,,,,,,2024-02-19 07:50:00+00:00
2024-02-19 08:00:00+00:00,54,0.7,1.9,0.2,45.0,0.2,99.0,1.7,2024-02-19 08:00:00+00:00
2024-02-19 08:10:00+00:00,54,0.7,,,,,,,2024-02-19 08:10:00+00:00
2024-02-19 08:20:00+00:00,54,0.6,,,,,,,2024-02-19 08:20:00+00:00
2024-02-19 08:30:00+00:00,54,0.7,,,,,,,2024-02-19 08:30:00+00:00
2024-02-19 08:40:00+00:00,54,0.7,,,,,,,2024-02-19 08:40:00+00:00
2024-02-19 08:50:00+00:00,54,0.7,,,,,,,2024-02-19 08:50:00+00:00
2024-02-19 09:00:00+00:00,54,0.7,1.9,0.9,34.0,0.0,99.0,1.7,2024-02-19 09:00:00+00:00
2024-02-19 09:10:00+00:00,54,0.6,,,,,,,2024-02-19 09:10:00+00:00
2024-02-19 09:20:00+00:00,54,0.7,,,,,,,2024-02-19 09:20:00+00:00
2024-02-19 09:30:00+00:00,54,0.7,,,,,,,2024-02-19 09:30:00+00:00
2024-02-19 09:40:00+00:00,54,0.7,,,,,,,2024-02-19 09:40:00+00:00
2024-02-19 09:50:00+00:00,54,0.7,,,,,,,2024-02-19 09:50:00+00:00
2024-02-19 10:00:00+00:00,54,0.8,2.1,1.5,360.0,0.1,98.0,1.9,2024-02-19 10:00:00+00:00
2024-02-19 10:10:00+00:00,54,0.9,,,,,,,2024-02-19 10:10:00+00:00
2024-02-19 10:20:00+00:00,54,0.9,,,,,,,2024-02-19 10:20:00+00:00
2024-02-19 10:30:00+00:00,54,0.8,,,,,,,2024-02-19 10:30:00+00:00
2024-02-19 10:40:00+00:00,54,0.9,,,,,,,2024-02-19 10:40:00+00:00
2024-02-19 10:50:00+00:00,54,0.9,,,,,,,2024-02-19 10:50:00+00:00
2024-02-19 11:00:00+00:00,54,1.1,2.3,1.2,2.0,0.0,98.0,2.1,2024-02-19 11:00:00+00:00
2024-02-19 11:10:00+00:00,53,1.0,,,,,,,2024-02-19 11:10:00+00:00
2024-02-19 11:20:00+00:00,53,0.9,,,,,,,2024-02-19 11:20:00+00:00
2024-02-19 11:30:00+00:00,53,1.0,,,,,,,2024-02-19 11:30:00+00:00
2024-02-19 11:40:00+00:00,53,1.0,,,,,,,2024-02-19 11:40:00+00:00
2024-02-19 11:50:00+00:00,53,0.9,,,,,,,2024-02-19 11:50:00+00:00
2024-02-19 12:00:00+00:00,53,1.0,2.7,1.4,302.0,0.2,94.0,1.9,2024-02-19 12:00:00+00:00
2024-02-19 12:10:00+00:00,53,0.9,,,,,,,2024-02-19 12:10:00+00:00
2024-02-19 12:20:00+00:00,53,0.9,,,,,,,2024-02-19 12:20:00+00:00
2024-02-19 12:30:00+00:00,53,0.9,,,,,,,2024-02-19 12:30:00+00:00
2024-02-19 12:40:00+00:00,53,0.9,,,,,,,2024-02-19 12:40:00+00:00
2024-02-19 12:50:00+00:00,53,1.0,,,,,,,2024-02-19 12:50:00+00:00
2024-02-19 13:00:00+00:00,53,1.0,2.5,1.3,351.0,0.0,95.0,1.7,2024-02-19 13:00:00+00:00
2024-02-19 13:10:00+00:00,53,1.0,,,,,,,2024-02-19 13:10:00+00:00
2024-02-19 13:20:00+00:00,53,1.0,,,,,,,2024-02-19 13:20:00+00:00
2024-02-19 13:30:00+00:00,53,0.9,,,,,,,2024-02-19 13:30:00+00:00
2024-02-19 13:40:00+00:00,53,0.9,,,,,,,2024-02-19 13:40:00+00:00
2024-02-19 13:50:00+00:00,53,0.8,,,,,,,2024-02-19 13:50:00+00:00
2024-02-19 14:00:00+00:00,53,0.9,2.4,1.8,337.0,0.0,96.0,1.9,2024-02-19 14:00:00+00:00
2024-02-19 14:10:00+00:00,53,0.9,,,,,,,2024-02-19 14:10:00+00:00
