referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-02-04 01:50:00+00:00,63,-6.1,,,,,,,2023-02-04 01:50:00+00:00
2023-02-04 02:00:00+00:00,63,-5.9,-4.7,3.0,170.0,0.0,75.0,-8.5,2023-02-04 02:00:00+00:00
2023-02-04 02:10:00+00:00,63,-6.0,,,,,,,2023-02-04 02:10:00+00:00
2023-02-04 02:20:00+00:00,63,-6.0,,,,,,,2023-02-04 02:20:00+00:00
2023-02-04 02:30:00+00:00,63,-5.9,,,,,,,2023-02-04 02:30:00+00:00
2023-02-04 02:40:00+00:00,63,-5.7,,,,,,,2023-02-04 02:40:00+00:00
2023-02-04 02:50:00+00:00,63,-5.9,,,,,,,2023-02-04 02:50:00+00:00
2023-02-04 03:00:00+00:00,63,-6.3,-4.6,2.9,173.0,0.0,76.0,-8.1,2023-02-04 03:00:00+00:00
2023-02-04 03:10:00+00:00,63,-5.9,,,,,,,2023-02-04 03:10:00+00:00
2023-02-04 03:20:00+00:00,63,-5.7,,,,,,,2023-02-04 03:20:00+00:00
2023-02-04 03:30:00+00:00,63,-5.7,,,,,,,2023-02-04 03:30:00+00:00
2023-02-04 03:40:00+00:00,63,-5.5,,,,,,,2023-02-04 03:40:00+00:00
2023-02-04 03:50:00+00:00,63,-5.5,,,,,,,2023-02-04 03:50:00+00:00
2023-02-04 04:00:00+00:00,63,-5.4,-4.3,2.2,178.0,0.0,77.0,-7.8,2023-02-04 04:00:00+00:00
2023-02-04 04:10:00+00:00,63,-5.6,,,,,,,2023-02-04 04:10:00+00:00
2023-02-04 04:20:00+00:00,63,-5.6,,,,,,,2023-02-04 04:20:00+00:00
2023-02-04 04:30:00+00:00,63,-5.7,,,,,,,2023-02-04 04:30:00+00:00
2023-02-04 04:40:00+00:00,63,-5.6,,,,,,,2023-02-04 04:40:00+00:00
2023-02-04 04:50:00+00:00,63,-5.8,,,,,,,2023-02-04 04:50:00+00:00
