referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2024-03-22 10:00:00+00:00,1.7,3.6,72.0,38,0.9,86.0,0.4,-0.5,2024-03-22 10:00:00+00:00
2024-03-22 10:10:00+00:00,,,,38,,,0.2,,2024-03-22 10:10:00+00:00
2024-03-22 10:20:00+00:00,,,,38,,,0.0,,2024-03-22 10:20:00+00:00
2024-03-22 10:30:00+00:00,,,,38,,,0.1,,2024-03-22 10:30:00+00:00
2024-03-22 10:40:00+00:00,,,,38,,,0.3,,2024-03-22 10:40:00+00:00
2024-03-22 10:50:00+00:00,,,,38,,,0.5,,2024-03-22 10:50:00+00:00
2024-03-22 11:00:00+00:00,1.1,3.4,2.0,38,1.0,85.0,0.6,-1.2,2024-03-22 11:00:00+00:00
2024-03-22 11:10:00+00:00,,,,38,,,0.6,,2024-03-22 11:10:00+00:00
2024-03-22 11:20:00+00:00,,,,38,,,0.5,,2024-03-22 11:20:00+00:00
2024-03-22 11:30:00+00:00,,,,38,,,0.8,,2024-03-22 11:30:00+00:00
2024-03-22 11:40:00+00:00,,,,38,,,0.3,,2024-03-22 11:40:00+00:00
2024-03-22 11:50:00+00:00,,,,38,,,0.9,,2024-03-22 11:50:00+00:00
2024-03-22 12:00:00+00:00,1.1,2.5,67.0,38,0.2,88.0,0.3,-0.7,2024-03-22 12:00:00+00:00
2024-03-22 12:10:00+00:00,,,,38,,,0.4,,2024-03-22 12:10:00+00:00
2024-03-22 12:20:00+00:00,,,,38,,,0.3,,2024-03-22 12:20:00+00:00
2024-03-22 12:30:00+00:00,,,,38,,,0.2,,2024-03-22 12:30:00+00:00
2024-03-22 12:40:00+00:00,,,,39,,,0.0,,2024-03-22 12:40:00+00:00
2024-03-22 12:50:00+00:00,,,,39,,,0.1,,2024-03-22 12:50:00+00:00
2024-03-22 13:00:00+00:00,0.5,4.1,350.0,39,1.9,90.0,0.5,-0.9,2024-03-22 13:00:00+00:00
2024-03-22 13:10:00+00:00,,,,39,,,0.4,,2024-03-22 13:10:00+00:00
2024-03-22 13:20:00+00:00,,,,39,,,0.5,,2024-03-22 13:20:00+00:00
2024-03-22 13:30:00+00:00,,,,39,,,0.5,,2024-03-22 13:30:00+00:00
2024-03-22 13:40:00+00:00,,,,39,,,0.5,,2024-03-22 13:40:00+00:00
2024-03-22 13:50:00+00:00,,,,39,,,0.9,,2024-03-22 13:50:00+00:00
2024-03-22 14:00:00+00:00,1.2,3.9,111.0,39,0.3,82.0,0.2,-1.4,2024-03-22 14:00:00+00:00
2024-03-22 14:10:00+00:00,,,,39,,,0.3,,2024-03-22 14:10:00+00:00
2024-03-22 14:20:00+00:00,,,,40,,,0.4,,2024-03-22 14:20:00+00:00
2024-03-22 14:30:00+00:00,,,,40,,,0.1,,2024-03-22 14:30:00+00:00
2024-03-22 14:40:00+00:00,,,,39,,,0.3,,2024-03-22 14:40:00+00:00
2024-03-22 14:50:00+00:00,,,,40,,,0.2,,2024-03-22 14:50:00+00:00
2024-03-22 15:00:00+00:00,0.5,4.6,119.0,40,1.7,88.0,0.1,-1.4,2024-03-22 15:00:00+00:00
2024-03-22 15:10:00+00:00,,,,40,,,0.0,,2024-03-22 15:10:00+00:00
2024-03-22 15:20:00+00:00,,,,40,,,0.0,,2024-03-22 15:20:00+00:00
2024-03-22 15:30:00+00:00,,,,40,,,0.2,,2024-03-22 15:30:00+00:00
2024-03-22 15:40:00+00:00,,,,40,,,0.2,,2024-03-22 15:40:00+00:00
2024-03-22 15:50:00+00:00,,,,40,,,0.0,,2024-03-22 15:50:00+00:00
2024-03-22 16:00:00+00:00,0.7,4.6,166.0,40,0.5,88.0,0.1,-1.2,2024-03-22 16:00:00+00:00
2024-03-22 16:10:00+00:00,,,,40,,,0.0,,2024-03-22 16:10:00+00:00
2024-03-22 16:20:00+00:00,,,,40,,,0.0,,2024-03-22 16:20:00+00:00
2024-03-22 16:30:00+00:00,,,,40,,,-0.1,,2024-03-22 16:30:00+00:00
2024-03-22 16:40:00+00:00,,,,40,,,-0.1,,2024-03-22 16:40:00+00:00
2024-03-22 16:50:00+00:00,,,,40,,,-0.1,,2024-03-22 16:50:00+00:00
2024-03-22 17:00:00+00:00,0.5,3.7,165.0,40,0.8,89.0,-0.1,-1.2,2024-03-22 17:00:00+00:00
2024-03-22 17:10:00+00:00,,,,40,,,-0.1,,2024-03-22 17:10:00+00:00
2024-03-22 17:20:00+00:00,,,,40,,,-0.1,,2024-03-22 17:20:00+00:00
2024-03-22 17:30:00+00:00,,,,40,,,-0.1,,2024-03-22 17:30:00+00:00
2024-03-22 17:40:00+00:00,,,,40,,,-0.2,,2024-03-22 17:40:00+00:00
2024-03-22 17:50:00+00:00,,,,40,,,-0.1,,2024-03-22 17:50:00+00:00
2024-03-22 18:00:00+00:00,0.6,5.5,137.0,40,0.4,86.0,-0.3,-1.4,2024-03-22 18:00:00+00:00
2024-03-22 18:10:00+00:00,,,,40,,,-0.4,,2024-03-22 18:10:00+00:00
2024-03-22 18:20:00+00:00,,,,40,,,-0.4,,2024-03-22 18:20:00+00:00
2024-03-22 18:30:00+00:00,,,,40,,,-0.3,,2024-03-22 18:30:00+00:00
2024-03-22 18:40:00+00:00,,,,40,,,-0.3,,2024-03-22 18:40:00+00:00
2024-03-22 18:50:00+00:00,,,,40,,,-0.2,,2024-03-22 18:50:00+00:00
2024-03-22 19:00:00+00:00,0.7,3.9,114.0,40,0.0,84.0,-0.4,-1.7,2024-03-22 19:00:00+00:00
2024-03-22 19:10:00+00:00,,,,40,,,-0.2,,2024-03-22 19:10:00+00:00
2024-03-22 19:20:00+00:00,,,,40,,,-0.2,,2024-03-22 19:20:00+00:00
2024-03-22 19:30:00+00:00,,,,40,,,-0.3,,2024-03-22 19:30:00+00:00
2024-03-22 19:40:00+00:00,,,,40,,,-0.2,,2024-03-22 19:40:00+00:00
2024-03-22 19:50:00+00:00,,,,40,,,-0.3,,2024-03-22 19:50:00+00:00
2024-03-22 20:00:00+00:00,0.5,4.8,143.0,40,0.1,87.0,-0.3,-1.4,2024-03-22 20:00:00+00:00
2024-03-22 20:10:00+00:00,,,,40,,,0.0,,2024-03-22 20:10:00+00:00
2024-03-22 20:20:00+00:00,,,,40,,,-0.1,,2024-03-22 20:20:00+00:00
2024-03-22 20:30:00+00:00,,,,40,,,-0.2,,2024-03-22 20:30:00+00:00
2024-03-22 20:40:00+00:00,,,,40,,,-0.2,,2024-03-22 20:40:00+00:00
2024-03-22 20:50:00+00:00,,,,40,,,-0.2,,2024-03-22 20:50:00+00:00
2024-03-22 21:00:00+00:00,0.5,5.0,131.0,40,0.9,89.0,-0.2,-1.2,2024-03-22 21:00:00+00:00
2024-03-22 21:10:00+00:00,,,,40,,,-0.2,,2024-03-22 21:10:00+00:00
2024-03-22 21:20:00+00:00,,,,40,,,-0.4,,2024-03-22 21:20:00+00:00
2024-03-22 21:30:00+00:00,,,,40,,,-0.3,,2024-03-22 21:30:00+00:00
2024-03-22 21:40:00+00:00,,,,40,,,-0.2,,2024-03-22 21:40:00+00:00
2024-03-22 21:50:00+00:00,,,,40,,,-0.1,,2024-03-22 21:50:00+00:00
2024-03-22 22:00:00+00:00,0.4,4.1,151.0,40,1.1,93.0,0.0,-0.5,2024-03-22 22:00:00+00:00
2024-03-22 22:10:00+00:00,,,,40,,,0.0,,2024-03-22 22:10:00+00:00
2024-03-22 22:20:00+00:00,,,,41,,,-0.1,,2024-03-22 22:20:00+00:00
2024-03-22 22:30:00+00:00,,,,40,,,-0.1,,2024-03-22 22:30:00+00:00
2024-03-22 22:40:00+00:00,,,,40,,,0.0,,2024-03-22 22:40:00+00:00
2024-03-22 22:50:00+00:00,,,,40,,,0.0,,2024-03-22 22:50:00+00:00
2024-03-22 23:00:00+00:00,0.4,4.4,151.0,41,1.7,94.0,0.0,-0.5,2024-03-22 23:00:00+00:00
2024-03-22 23:10:00+00:00,,,,41,,,0.0,,2024-03-22 23:10:00+00:00
2024-03-22 23:20:00+00:00,,,,41,,,0.0,,2024-03-22 23:20:00+00:00
2024-03-22 23:30:00+00:00,,,,41,,,0.0,,2024-03-22 23:30:00+00:00
2024-03-22 23:40:00+00:00,,,,41,,,0.0,,2024-03-22 23:40:00+00:00
