referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2024-03-28 20:00:00+00:00,4.6,1.8,156.0,40,0.0,74.0,0.9,0.4,2024-03-28 20:00:00+00:00
2024-03-28 20:10:00+00:00,,,,40,,,0.9,,2024-03-28 20:10:00+00:00
2024-03-28 20:20:00+00:00,,,,40,,,0.8,,2024-03-28 20:20:00+00:00
2024-03-28 20:30:00+00:00,,,,40,,,0.7,,2024-03-28 20:30:00+00:00
2024-03-28 20:40:00+00:00,,,,40,,,0.6,,2024-03-28 20:40:00+00:00
2024-03-28 20:50:00+00:00,,,,40,,,0.6,,2024-03-28 20:50:00+00:00
2024-03-28 21:00:00+00:00,2.9,0.6,123.0,40,0.7,88.0,0.6,1.1,2024-03-28 21:00:00+00:00
2024-03-28 21:10:00+00:00,,,,40,,,0.6,,2024-03-28 21:10:00+00:00
2024-03-28 21:20:00+00:00,,,,40,,,0.5,,2024-03-28 21:20:00+00:00
2024-03-28 21:30:00+00:00,,,,40,,,0.5,,2024-03-28 21:30:00+00:00
2024-03-28 21:40:00+00:00,,,,40,,,0.5,,2024-03-28 21:40:00+00:00
2024-03-28 21:50:00+00:00,,,,40,,,0.5,,2024-03-28 21:50:00+00:00
2024-03-28 22:00:00+00:00,2.3,1.3,195.0,40,1.4,90.0,0.4,0.9,2024-03-28 22:00:00+00:00
2024-03-28 22:10:00+00:00,,,,40,,,0.3,,2024-03-28 22:10:00+00:00
2024-03-28 22:20:00+00:00,,,,40,,,0.3,,2024-03-28 22:20:00+00:00
2024-03-28 22:30:00+00:00,,,,40,,,0.2,,2024-03-28 22:30:00+00:00
2024-03-28 22:40:00+00:00,,,,40,,,0.2,,2024-03-28 22:40:00+00:00
2024-03-28 22:50:00+00:00,,,,40,,,0.2,,2024-03-28 22:50:00+00:00
2024-03-28 23:00:00+00:00,1.1,1.5,162.0,40,2.8,96.0,0.2,0.4,2024-03-28 23:00:00+00:00
2024-03-28 23:10:00+00:00,,,,40,,,0.2,,2024-03-28 23:10:00+00:00
2024-03-28 23:20:00+00:00,,,,40,,,0.2,,2024-03-28 23:20:00+00:00
2024-03-28 23:30:00+00:00,,,,40,,,0.2,,2024-03-28 23:30:00+00:00
2024-03-28 23:40:00+00:00,,,,40,,,0.1,,2024-03-28 23:40:00+00:00
2024-03-28 23:50:00+00:00,,,,40,,,0.1,,2024-03-28 23:50:00+00:00
2024-03-29 00:00:00+00:00,0.6,1.6,164.0,40,1.6,97.0,0.1,0.2,2024-03-29 00:00:00+00:00
2024-03-29 00:10:00+00:00,,,,40,,,0.1,,2024-03-29 00:10:00+00:00
2024-03-29 00:20:00+00:00,,,,40,,,0.1,,2024-03-29 00:20:00+00:00
2024-03-29 00:30:00+00:00,,,,40,,,0.1,,2024-03-29 00:30:00+00:00
2024-03-29 00:40:00+00:00,,,,40,,,0.2,,2024-03-29 00:40:00+00:00
2024-03-29 00:50:00+00:00,,,,40,,,0.2,,2024-03-29 00:50:00+00:00
2024-03-29 01:00:00+00:00,0.8,1.1,179.0,40,0.5,98.0,0.2,0.6,2024-03-29 01:00:00+00:00
2024-03-29 01:10:00+00:00,,,,40,,,0.2,,2024-03-29 01:10:00+00:00
2024-03-29 01:20:00+00:00,,,,40,,,0.2,,2024-03-29 01:20:00+00:00
2024-03-29 01:30:00+00:00,,,,40,,,0.2,,2024-03-29 01:30:00+00:00
2024-03-29 01:40:00+00:00,,,,40,,,0.2,,2024-03-29 01:40:00+00:00
2024-03-29 01:50:00+00:00,,,,40,,,0.3,,2024-03-29 01:50:00+00:00
2024-03-29 02:00:00+00:00,1.3,1.2,167.0,40,0.1,96.0,0.3,0.6,2024-03-29 02:00:00+00:00
2024-03-29 02:10:00+00:00,,,,40,,,0.3,,2024-03-29 02:10:00+00:00
2024-03-29 02:20:00+00:00,,,,40,,,0.3,,2024-03-29 02:20:00+00:00
2024-03-29 02:30:00+00:00,,,,40,,,0.3,,2024-03-29 02:30:00+00:00
2024-03-29 02:40:00+00:00,,,,40,,,0.3,,2024-03-29 02:40:00+00:00
2024-03-29 02:50:00+00:00,,,,40,,,0.3,,2024-03-29 02:50:00+00:00
2024-03-29 03:00:00+00:00,1.3,2.0,165.0,40,0.0,94.0,0.3,0.4,2024-03-29 03:00:00+00:00
2024-03-29 03:10:00+00:00,,,,40,,,0.3,,2024-03-29 03:10:00+00:00
2024-03-29 03:20:00+00:00,,,,40,,,0.3,,2024-03-29 03:20:00+00:00
2024-03-29 03:30:00+00:00,,,,40,,,-0.3,,2024-03-29 03:30:00+00:00
2024-03-29 03:40:00+00:00,,,,40,,,-0.3,,2024-03-29 03:40:00+00:00
2024-03-29 03:50:00+00:00,,,,40,,,-0.3,,2024-03-29 03:50:00+00:00
