referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-02-06 01:30:00+00:00,66,-13.7,,,,,,,2024-02-06 01:30:00+00:00
2024-02-06 01:40:00+00:00,66,-14.0,,,,,,,2024-02-06 01:40:00+00:00
2024-02-06 01:50:00+00:00,66,-15.4,,,,,,,2024-02-06 01:50:00+00:00
2024-02-06 02:00:00+00:00,66,-13.0,-6.2,1.5,175.0,0.0,45.0,-16.3,2024-02-06 02:00:00+00:00
2024-02-06 02:10:00+00:00,66,-13.2,,,,,,,2024-02-06 02:10:00+00:00
2024-02-06 02:20:00+00:00,66,-12.7,,,,,,,2024-02-06 02:20:00+00:00
2024-02-06 02:30:00+00:00,66,-12.3,,,,,,,2024-02-06 02:30:00+00:00
2024-02-06 02:40:00+00:00,66,-12.4,,,,,,,2024-02-06 02:40:00+00:00
2024-02-06 02:50:00+00:00,66,-12.3,,,,,,,2024-02-06 02:50:00+00:00
2024-02-06 03:00:00+00:00,66,-11.8,-5.1,2.4,183.0,0.0,45.0,-15.0,2024-02-06 03:00:00+00:00
2024-02-06 03:10:00+00:00,66,-11.7,,,,,,,2024-02-06 03:10:00+00:00
2024-02-06 03:20:00+00:00,66,-13.3,,,,,,,2024-02-06 03:20:00+00:00
2024-02-06 03:30:00+00:00,66,-12.4,,,,,,,2024-02-06 03:30:00+00:00
2024-02-06 03:40:00+00:00,66,-11.5,,,,,,,2024-02-06 03:40:00+00:00
2024-02-06 03:50:00+00:00,66,-11.9,,,,,,,2024-02-06 03:50:00+00:00
2024-02-06 04:00:00+00:00,66,-12.6,-5.4,2.4,156.0,0.0,49.0,-14.4,2024-02-06 04:00:00+00:00
2024-02-06 04:10:00+00:00,66,-11.5,,,,,,,2024-02-06 04:10:00+00:00
2024-02-06 04:20:00+00:00,66,-9.5,,,,,,,2024-02-06 04:20:00+00:00
2024-02-06 04:30:00+00:00,66,-7.8,,,,,,,2024-02-06 04:30:00+00:00
2024-02-06 04:40:00+00:00,66,-7.8,,,,,,,2024-02-06 04:40:00+00:00
2024-02-06 04:50:00+00:00,66,-7.8,,,,,,,2024-02-06 04:50:00+00:00
2024-02-06 05:00:00+00:00,65,-7.6,-4.4,3.4,138.0,0.0,51.0,-13.2,2024-02-06 05:00:00+00:00
2024-02-06 05:10:00+00:00,66,-7.2,,,,,,,2024-02-06 05:10:00+00:00
2024-02-06 05:20:00+00:00,65,-7.1,,,,,,,2024-02-06 05:20:00+00:00
2024-02-06 05:30:00+00:00,65,-6.8,,,,,,,2024-02-06 05:30:00+00:00
2024-02-06 05:40:00+00:00,65,-6.9,,,,,,,2024-02-06 05:40:00+00:00
2024-02-06 05:50:00+00:00,65,-6.9,,,,,,,2024-02-06 05:50:00+00:00
2024-02-06 06:00:00+00:00,66,-7.5,-4.4,8.7,124.0,0.0,54.0,-12.1,2024-02-06 06:00:00+00:00
2024-02-06 06:10:00+00:00,66,-7.3,,,,,,,2024-02-06 06:10:00+00:00
2024-02-06 06:20:00+00:00,65,-7.2,,,,,,,2024-02-06 06:20:00+00:00
2024-02-06 06:30:00+00:00,65,-7.5,,,,,,,2024-02-06 06:30:00+00:00
2024-02-06 06:40:00+00:00,65,-7.3,,,,,,,2024-02-06 06:40:00+00:00
2024-02-06 06:50:00+00:00,65,-6.9,,,,,,,2024-02-06 06:50:00+00:00
