referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-12-29 01:50:00+00:00,10,0.7,,,,,,,2024-12-29 01:50:00+00:00
2024-12-29 02:00:00+00:00,10,0.6,2.5,3.2,132.0,0.1,92.0,1.3,2024-12-29 02:00:00+00:00
2024-12-29 02:10:00+00:00,10,0.7,,,,,,,2024-12-29 02:10:00+00:00
2024-12-29 02:20:00+00:00,10,0.7,,,,,,,2024-12-29 02:20:00+00:00
2024-12-29 02:30:00+00:00,10,0.7,,,,,,,2024-12-29 02:30:00+00:00
2024-12-29 02:40:00+00:00,10,0.6,,,,,,,2024-12-29 02:40:00+00:00
2024-12-29 02:50:00+00:00,10,0.7,,,,,,,2024-12-29 02:50:00+00:00
2024-12-29 03:00:00+00:00,10,0.7,2.6,4.5,71.0,0.2,93.0,1.7,2024-12-29 03:00:00+00:00
2024-12-29 03:10:00+00:00,10,0.6,,,,,,,2024-12-29 03:10:00+00:00
2024-12-29 03:20:00+00:00,10,0.7,,,,,,,2024-12-29 03:20:00+00:00
2024-12-29 03:30:00+00:00,10,0.7,,,,,,,2024-12-29 03:30:00+00:00
2024-12-29 03:40:00+00:00,10,0.7,,,,,,,2024-12-29 03:40:00+00:00
2024-12-29 03:50:00+00:00,10,0.7,,,,,,,2024-12-29 03:50:00+00:00
2024-12-29 04:00:00+00:00,10,0.7,2.8,3.6,157.0,0.7,91.0,1.5,2024-12-29 04:00:00+00:00
2024-12-29 04:10:00+00:00,10,0.7,,,,,,,2024-12-29 04:10:00+00:00
2024-12-29 04:20:00+00:00,10,0.7,,,,,,,2024-12-29 04:20:00+00:00
2024-12-29 04:30:00+00:00,10,0.7,,,,,,,2024-12-29 04:30:00+00:00
2024-12-29 04:40:00+00:00,10,0.7,,,,,,,2024-12-29 04:40:00+00:00
2024-12-29 04:50:00+00:00,10,0.8,,,,,,,2024-12-29 04:50:00+00:00
2024-12-29 05:00:00+00:00,10,0.7,2.8,4.6,168.0,1.1,90.0,1.5,2024-12-29 05:00:00+00:00
2024-12-29 05:10:00+00:00,10,0.7,,,,,,,2024-12-29 05:10:00+00:00
2024-12-29 05:20:00+00:00,10,0.6,,,,,,,2024-12-29 05:20:00+00:00
2024-12-29 05:30:00+00:00,10,0.6,,,,,,,2024-12-29 05:30:00+00:00
2024-12-29 05:40:00+00:00,10,0.5,,,,,,,2024-12-29 05:40:00+00:00
2024-12-29 05:50:00+00:00,10,0.5,,,,,,,2024-12-29 05:50:00+00:00
2024-12-29 06:00:00+00:00,10,0.6,2.4,4.6,120.0,1.5,93.0,1.5,2024-12-29 06:00:00+00:00
2024-12-29 06:10:00+00:00,10,0.7,,,,,,,2024-12-29 06:10:00+00:00
2024-12-29 06:20:00+00:00,10,0.8,,,,,,,2024-12-29 06:20:00+00:00
2024-12-29 06:30:00+00:00,10,0.9,,,,,,,2024-12-29 06:30:00+00:00
2024-12-29 06:40:00+00:00,9,0.9,,,,,,,2024-12-29 06:40:00+00:00
2024-12-29 06:50:00+00:00,10,1.0,,,,,,,2024-12-29 06:50:00+00:00
2024-12-29 07:00:00+00:00,9,1.0,3.4,5.4,94.0,3.2,94.0,2.5,2024-12-29 07:00:00+00:00
2024-12-29 07:10:00+00:00,9,0.9,,,,,,,2024-12-29 07:10:00+00:00
2024-12-29 07:20:00+00:00,10,0.9,,,,,,,2024-12-29 07:20:00+00:00
2024-12-29 07:30:00+00:00,10,0.8,,,,,,,2024-12-29 07:30:00+00:00
2024-12-29 07:40:00+00:00,10,0.9,,,,,,,2024-12-29 07:40:00+00:00
2024-12-29 07:50:00+00:00,9,0.9,,,,,,,2024-12-29 07:50:00+00:00
2024-12-29 08:00:00+00:00,9,1.0,3.3,3.9,89.0,1.3,94.0,2.3,2024-12-29 08:00:00+00:00
2024-12-29 08:10:00+00:00,9,0.9,,,,,,,2024-12-29 08:10:00+00:00
2024-12-29 08:20:00+00:00,10,0.9,,,,,,,2024-12-29 08:20:00+00:00
2024-12-29 08:30:00+00:00,9,0.8,,,,,,,2024-12-29 08:30:00+00:00
2024-12-29 08:40:00+00:00,9,0.7,,,,,,,2024-12-29 08:40:00+00:00
2024-12-29 08:50:00+00:00,9,0.8,,,,,,,2024-12-29 08:50:00+00:00
2024-12-29 09:00:00+00:00,9,0.8,2.9,3.3,38.0,2.9,95.0,2.1,2024-12-29 09:00:00+00:00
2024-12-29 09:10:00+00:00,9,0.7,,,,,,,2024-12-29 09:10:00+00:00
2024-12-29 09:20:00+00:00,9,0.8,,,,,,,2024-12-29 09:20:00+00:00
2024-12-29 09:30:00+00:00,9,0.9,,,,,,,2024-12-29 09:30:00+00:00
2024-12-29 09:40:00+00:00,9,0.8,,,,,,,2024-12-29 09:40:00+00:00
2024-12-29 09:50:00+00:00,9,0.8,,,,,,,2024-12-29 09:50:00+00:00
2024-12-29 10:00:00+00:00,9,0.8,3.0,5.2,83.0,0.2,90.0,1.5,2024-12-29 10:00:00+00:00
2024-12-29 10:10:00+00:00,9,0.8,,,,,,,2024-12-29 10:10:00+00:00
2024-12-29 10:20:00+00:00,8,0.8,,,,,,,2024-12-29 10:20:00+00:00
2024-12-29 10:30:00+00:00,8,0.8,,,,,,,2024-12-29 10:30:00+00:00
2024-12-29 10:40:00+00:00,8,0.7,,,,,,,2024-12-29 10:40:00+00:00
