referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-12-14 18:10:00+00:00,9,-2.5,,,,,,,2023-12-14 18:10:00+00:00
2023-12-14 18:20:00+00:00,9,-2.5,,,,,,,2023-12-14 18:20:00+00:00
2023-12-14 18:30:00+00:00,9,-2.4,,,,,,,2023-12-14 18:30:00+00:00
2023-12-14 18:40:00+00:00,9,-2.4,,,,,,,2023-12-14 18:40:00+00:00
2023-12-14 18:50:00+00:00,10,-2.3,,,,,,,2023-12-14 18:50:00+00:00
2023-12-14 19:00:00+00:00,10,-2.2,-1.9,1.4,175.0,1.0,95.0,-2.7,2023-12-14 19:00:00+00:00
2023-12-14 19:10:00+00:00,10,-2.0,,,,,,,2023-12-14 19:10:00+00:00
2023-12-14 19:20:00+00:00,10,-1.0,,,,,,,2023-12-14 19:20:00+00:00
2023-12-14 19:30:00+00:00,10,-1.0,,,,,,,2023-12-14 19:30:00+00:00
2023-12-14 19:40:00+00:00,9,-1.1,,,,,,,2023-12-14 19:40:00+00:00
2023-12-14 19:50:00+00:00,9,-1.6,,,,,,,2023-12-14 19:50:00+00:00
2023-12-14 20:00:00+00:00,9,-1.7,-1.5,1.3,164.0,0.7,96.0,-1.9,2023-12-14 20:00:00+00:00
2023-12-14 20:10:00+00:00,10,-1.6,,,,,,,2023-12-14 20:10:00+00:00
2023-12-14 20:20:00+00:00,10,-1.0,,,,,,,2023-12-14 20:20:00+00:00
2023-12-14 20:30:00+00:00,10,-1.1,,,,,,,2023-12-14 20:30:00+00:00
2023-12-14 20:40:00+00:00,10,-1.3,,,,,,,2023-12-14 20:40:00+00:00
2023-12-14 20:50:00+00:00,10,-1.4,,,,,,,2023-12-14 20:50:00+00:00
2023-12-14 21:00:00+00:00,10,-0.9,-1.0,1.3,175.0,1.1,96.0,-1.4,2023-12-14 21:00:00+00:00
2023-12-14 21:10:00+00:00,10,-0.3,,,,,,,2023-12-14 21:10:00+00:00
2023-12-14 21:20:00+00:00,10,-0.1,,,,,,,2023-12-14 21:20:00+00:00
2023-12-14 21:30:00+00:00,10,-0.2,,,,,,,2023-12-14 21:30:00+00:00
2023-12-14 21:40:00+00:00,10,-0.2,,,,,,,2023-12-14 21:40:00+00:00
2023-12-14 21:50:00+00:00,10,-0.3,,,,,,,2023-12-14 21:50:00+00:00
