referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2025-01-09 22:20:00+00:00,19,-7.7,,,,,,,2025-01-09 22:20:00+00:00
2025-01-09 22:30:00+00:00,19,-7.3,,,,,,,2025-01-09 22:30:00+00:00
2025-01-09 22:40:00+00:00,19,-7.9,,,,,,,2025-01-09 22:40:00+00:00
2025-01-09 22:50:00+00:00,19,-7.6,,,,,,,2025-01-09 22:50:00+00:00
2025-01-09 23:00:00+00:00,19,-6.7,-4.1,1.2,190.0,0.0,67.0,-9.4,2025-01-09 23:00:00+00:00
2025-01-09 23:10:00+00:00,19,-6.6,,,,,,,2025-01-09 23:10:00+00:00
2025-01-09 23:20:00+00:00,19,-7.5,,,,,,,2025-01-09 23:20:00+00:00
2025-01-09 23:30:00+00:00,19,-7.5,,,,,,,2025-01-09 23:30:00+00:00
2025-01-09 23:40:00+00:00,19,-7.6,,,,,,,2025-01-09 23:40:00+00:00
2025-01-09 23:50:00+00:00,19,-7.7,,,,,,,2025-01-09 23:50:00+00:00
2025-01-10 00:00:00+00:00,19,-7.3,-4.6,0.3,185.0,0.0,71.0,-8.9,2025-01-10 00:00:00+00:00
2025-01-10 00:10:00+00:00,19,-7.4,,,,,,,2025-01-10 00:10:00+00:00
2025-01-10 00:20:00+00:00,19,-7.6,,,,,,,2025-01-10 00:20:00+00:00
2025-01-10 00:30:00+00:00,19,-8.2,,,,,,,2025-01-10 00:30:00+00:00
2025-01-10 00:40:00+00:00,19,-9.1,,,,,,,2025-01-10 00:40:00+00:00
2025-01-10 00:50:00+00:00,19,-9.1,,,,,,,2025-01-10 00:50:00+00:00
2025-01-10 01:00:00+00:00,19,-9.3,-4.3,1.7,205.0,0.0,68.0,-9.4,2025-01-10 01:00:00+00:00
2025-01-10 01:10:00+00:00,19,-9.0,,,,,,,2025-01-10 01:10:00+00:00
2025-01-10 01:20:00+00:00,19,-8.2,,,,,,,2025-01-10 01:20:00+00:00
2025-01-10 01:30:00+00:00,19,-8.3,,,,,,,2025-01-10 01:30:00+00:00
2025-01-10 01:40:00+00:00,19,-8.2,,,,,,,2025-01-10 01:40:00+00:00
2025-01-10 01:50:00+00:00,19,-8.8,,,,,,,2025-01-10 01:50:00+00:00
2025-01-10 02:00:00+00:00,19,-8.5,-4.6,0.2,224.0,0.0,70.0,-9.4,2025-01-10 02:00:00+00:00
2025-01-10 02:10:00+00:00,19,-7.6,,,,,,,2025-01-10 02:10:00+00:00
2025-01-10 02:20:00+00:00,19,-8.3,,,,,,,2025-01-10 02:20:00+00:00
2025-01-10 02:30:00+00:00,19,-8.6,,,,,,,2025-01-10 02:30:00+00:00
2025-01-10 02:40:00+00:00,19,-9.0,,,,,,,2025-01-10 02:40:00+00:00
