referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-02-13 08:30:00+00:00,63,-3.1,,,,,,,2024-02-13 08:30:00+00:00
2024-02-13 08:40:00+00:00,63,-2.9,,,,,,,2024-02-13 08:40:00+00:00
2024-02-13 08:50:00+00:00,63,-3.0,,,,,,,2024-02-13 08:50:00+00:00
2024-02-13 09:00:00+00:00,63,-3.0,-2.4,4.2,167.0,0.4,85.0,-4.7,2024-02-13 09:00:00+00:00
2024-02-13 09:10:00+00:00,63,-3.0,,,,,,,2024-02-13 09:10:00+00:00
2024-02-13 09:20:00+00:00,63,-3.1,,,,,,,2024-02-13 09:20:00+00:00
2024-02-13 09:30:00+00:00,63,-3.1,,,,,,,2024-02-13 09:30:00+00:00
2024-02-13 09:40:00+00:00,63,-3.1,,,,,,,2024-02-13 09:40:00+00:00
2024-02-13 09:50:00+00:00,63,-3.1,,,,,,,2024-02-13 09:50:00+00:00
2024-02-13 10:00:00+00:00,63,-3.0,-3.0,4.7,166.0,0.8,89.0,-4.4,2024-02-13 10:00:00+00:00
2024-02-13 10:10:00+00:00,63,-3.2,,,,,,,2024-02-13 10:10:00+00:00
2024-02-13 10:20:00+00:00,63,-3.2,,,,,,,2024-02-13 10:20:00+00:00
2024-02-13 10:30:00+00:00,63,-3.0,,,,,,,2024-02-13 10:30:00+00:00
2024-02-13 10:40:00+00:00,63,-2.7,,,,,,,2024-02-13 10:40:00+00:00
2024-02-13 10:50:00+00:00,63,-2.5,,,,,,,2024-02-13 10:50:00+00:00
2024-02-13 11:00:00+00:00,63,-2.7,-1.9,3.8,160.0,0.0,81.0,-4.7,2024-02-13 11:00:00+00:00
2024-02-13 11:10:00+00:00,63,-2.3,,,,,,,2024-02-13 11:10:00+00:00
2024-02-13 11:20:00+00:00,63,-2.2,,,,,,,2024-02-13 11:20:00+00:00
2024-02-13 11:30:00+00:00,63,-2.5,,,,,,,2024-02-13 11:30:00+00:00
2024-02-13 11:40:00+00:00,63,-2.5,,,,,,,2024-02-13 11:40:00+00:00
2024-02-13 11:50:00+00:00,63,-2.5,,,,,,,2024-02-13 11:50:00+00:00
2024-02-13 12:00:00+00:00,63,-2.4,-2.3,3.8,159.0,0.2,89.0,-3.8,2024-02-13 12:00:00+00:00
2024-02-13 12:10:00+00:00,63,-2.4,,,,,,,2024-02-13 12:10:00+00:00
2024-02-13 12:20:00+00:00,64,-2.3,,,,,,,2024-02-13 12:20:00+00:00
2024-02-13 12:30:00+00:00,64,-2.2,,,,,,,2024-02-13 12:30:00+00:00
2024-02-13 12:40:00+00:00,64,-2.0,,,,,,,2024-02-13 12:40:00+00:00
2024-02-13 12:50:00+00:00,64,-2.4,,,,,,,2024-02-13 12:50:00+00:00
2024-02-13 13:00:00+00:00,64,-2.2,-2.1,3.3,163.0,0.6,91.0,-3.5,2024-02-13 13:00:00+00:00
2024-02-13 13:10:00+00:00,64,-2.4,,,,,,,2024-02-13 13:10:00+00:00
2024-02-13 13:20:00+00:00,65,-2.6,,,,,,,2024-02-13 13:20:00+00:00
2024-02-13 13:30:00+00:00,65,-2.4,,,,,,,2024-02-13 13:30:00+00:00
2024-02-13 13:40:00+00:00,65,-2.4,,,,,,,2024-02-13 13:40:00+00:00
2024-02-13 13:50:00+00:00,65,-2.4,,,,,,,2024-02-13 13:50:00+00:00
2024-02-13 14:00:00+00:00,65,-2.4,-2.2,3.2,160.0,0.5,91.0,-3.5,2024-02-13 14:00:00+00:00
2024-02-13 14:10:00+00:00,65,-2.5,,,,,,,2024-02-13 14:10:00+00:00
2024-02-13 14:20:00+00:00,65,-2.5,,,,,,,2024-02-13 14:20:00+00:00
2024-02-13 14:30:00+00:00,65,-2.5,,,,,,,2024-02-13 14:30:00+00:00
2024-02-13 14:40:00+00:00,66,-2.4,,,,,,,2024-02-13 14:40:00+00:00
2024-02-13 14:50:00+00:00,67,-2.4,,,,,,,2024-02-13 14:50:00+00:00
2024-02-13 15:00:00+00:00,67,-2.4,-2.2,2.6,171.0,1.5,95.0,-3.0,2024-02-13 15:00:00+00:00
2024-02-13 15:10:00+00:00,67,-2.3,,,,,,,2024-02-13 15:10:00+00:00
2024-02-13 15:20:00+00:00,68,-2.3,,,,,,,2024-02-13 15:20:00+00:00
2024-02-13 15:30:00+00:00,68,-2.2,,,,,,,2024-02-13 15:30:00+00:00
2024-02-13 15:40:00+00:00,68,-2.2,,,,,,,2024-02-13 15:40:00+00:00
2024-02-13 15:50:00+00:00,68,-2.2,,,,,,,2024-02-13 15:50:00+00:00
2024-02-13 16:00:00+00:00,68,-1.7,-1.6,2.0,147.0,0.9,92.0,-2.7,2024-02-13 16:00:00+00:00
2024-02-13 16:10:00+00:00,67,-2.3,,,,,,,2024-02-13 16:10:00+00:00
2024-02-13 16:20:00+00:00,67,-2.1,,,,,,,2024-02-13 16:20:00+00:00
2024-02-13 16:30:00+00:00,68,-2.1,,,,,,,2024-02-13 16:30:00+00:00
2024-02-13 16:40:00+00:00,68,-2.1,,,,,,,2024-02-13 16:40:00+00:00
2024-02-13 16:50:00+00:00,68,-2.1,,,,,,,2024-02-13 16:50:00+00:00
2024-02-13 17:00:00+00:00,68,-2.1,-1.3,1.4,157.0,0.1,90.0,-2.7,2024-02-13 17:00:00+00:00
2024-02-13 17:10:00+00:00,68,-2.9,,,,,,,2024-02-13 17:10:00+00:00
2024-02-13 17:20:00+00:00,68,-2.5,,,,,,,2024-02-13 17:20:00+00:00
2024-02-13 17:30:00+00:00,68,-2.1,,,,,,,2024-02-13 17:30:00+00:00
2024-02-13 17:40:00+00:00,68,-1.9,,,,,,,2024-02-13 17:40:00+00:00
2024-02-13 17:50:00+00:00,68,-1.8,,,,,,,2024-02-13 17:50:00+00:00
2024-02-13 18:00:00+00:00,68,-2.3,-1.2,2.5,160.0,0.1,88.0,-3.0,2024-02-13 18:00:00+00:00
2024-02-13 18:10:00+00:00,68,-2.3,,,,,,,2024-02-13 18:10:00+00:00
2024-02-13 18:20:00+00:00,68,-2.2,,,,,,,2024-02-13 18:20:00+00:00
2024-02-13 18:30:00+00:00,68,-1.9,,,,,,,2024-02-13 18:30:00+00:00
2024-02-13 18:40:00+00:00,68,-1.7,,,,,,,2024-02-13 18:40:00+00:00
2024-02-13 18:50:00+00:00,68,-1.7,,,,,,,2024-02-13 18:50:00+00:00
2024-02-13 19:00:00+00:00,68,-1.8,-1.2,2.7,159.0,0.1,90.0,-2.7,2024-02-13 19:00:00+00:00
2024-02-13 19:10:00+00:00,68,-1.9,,,,,,,2024-02-13 19:10:00+00:00
2024-02-13 19:20:00+00:00,68,-1.7,,,,,,,2024-02-13 19:20:00+00:00
2024-02-13 19:30:00+00:00,68,-1.7,,,,,,,2024-02-13 19:30:00+00:00
2024-02-13 19:40:00+00:00,69,-1.8,,,,,,,2024-02-13 19:40:00+00:00
2024-02-13 19:50:00+00:00,69,-1.7,,,,,,,2024-02-13 19:50:00+00:00
2024-02-13 20:00:00+00:00,70,-1.6,-1.4,3.1,160.0,1.8,96.0,-1.9,2024-02-13 20:00:00+00:00
2024-02-13 20:10:00+00:00,70,-1.6,,,,,,,2024-02-13 20:10:00+00:00
2024-02-13 20:20:00+00:00,71,-1.6,,,,,,,2024-02-13 20:20:00+00:00
2024-02-13 20:30:00+00:00,71,-1.6,,,,,,,2024-02-13 20:30:00+00:00
2024-02-13 20:40:00+00:00,71,-1.7,,,,,,,2024-02-13 20:40:00+00:00
2024-02-13 20:50:00+00:00,71,-1.5,,,,,,,2024-02-13 20:50:00+00:00
2024-02-13 21:00:00+00:00,71,-1.5,-1.2,2.1,159.0,1.3,97.0,-1.7,2024-02-13 21:00:00+00:00
2024-02-13 21:10:00+00:00,71,-1.4,,,,,,,2024-02-13 21:10:00+00:00
2024-02-13 21:20:00+00:00,71,-1.3,,,,,,,2024-02-13 21:20:00+00:00
2024-02-13 21:30:00+00:00,71,-1.4,,,,,,,2024-02-13 21:30:00+00:00
2024-02-13 21:40:00+00:00,71,-1.3,,,,,,,2024-02-13 21:40:00+00:00
2024-02-13 21:50:00+00:00,71,-1.3,,,,,,,2024-02-13 21:50:00+00:00
2024-02-13 22:00:00+00:00,71,-1.3,-0.9,2.8,148.0,0.4,94.0,-1.7,2024-02-13 22:00:00+00:00
2024-02-13 22:10:00+00:00,71,-1.3,,,,,,,2024-02-13 22:10:00+00:00
2024-02-13 22:20:00+00:00,71,-1.3,,,,,,,2024-02-13 22:20:00+00:00
2024-02-13 22:30:00+00:00,71,-1.3,,,,,,,2024-02-13 22:30:00+00:00
2024-02-13 22:40:00+00:00,71,-1.8,,,,,,,2024-02-13 22:40:00+00:00
2024-02-13 22:50:00+00:00,71,-1.9,,,,,,,2024-02-13 22:50:00+00:00
2024-02-13 23:00:00+00:00,71,-1.4,-1.0,1.7,154.0,0.1,95.0,-1.7,2024-02-13 23:00:00+00:00
2024-02-13 23:10:00+00:00,71,-1.3,,,,,,,2024-02-13 23:10:00+00:00
2024-02-13 23:20:00+00:00,71,-1.1,,,,,,,2024-02-13 23:20:00+00:00
2024-02-13 23:30:00+00:00,71,-1.1,,,,,,,2024-02-13 23:30:00+00:00
2024-02-13 23:40:00+00:00,71,-1.0,,,,,,,2024-02-13 23:40:00+00:00
2024-02-13 23:50:00+00:00,71,-1.2,,,,,,,2024-02-13 23:50:00+00:00
2024-02-14 00:00:00+00:00,71,-1.1,-0.7,1.9,152.0,0.1,94.0,-1.4,2024-02-14 00:00:00+00:00
2024-02-14 00:10:00+00:00,71,-1.1,,,,,,,2024-02-14 00:10:00+00:00
2024-02-14 00:20:00+00:00,71,-1.1,,,,,,,2024-02-14 00:20:00+00:00
2024-02-14 00:30:00+00:00,71,-1.2,,,,,,,2024-02-14 00:30:00+00:00
2024-02-14 00:40:00+00:00,71,-1.1,,,,,,,2024-02-14 00:40:00+00:00
2024-02-14 00:50:00+00:00,71,-1.2,,,,,,,2024-02-14 00:50:00+00:00
2024-02-14 01:00:00+00:00,71,-1.2,-0.6,2.4,151.0,0.0,93.0,-1.7,2024-02-14 01:00:00+00:00
2024-02-14 01:10:00+00:00,71,-1.2,,,,,,,2024-02-14 01:10:00+00:00
2024-02-14 01:20:00+00:00,71,-1.2,,,,,,,2024-02-14 01:20:00+00:00
2024-02-14 01:30:00+00:00,71,-1.2,,,,,,,2024-02-14 01:30:00+00:00
2024-02-14 01:40:00+00:00,71,-1.2,,,,,,,2024-02-14 01:40:00+00:00
2024-02-14 01:50:00+00:00,71,-1.2,,,,,,,2024-02-14 01:50:00+00:00
2024-02-14 02:00:00+00:00,71,-1.4,-0.6,1.7,164.0,0.0,91.0,-1.9,2024-02-14 02:00:00+00:00
2024-02-14 02:10:00+00:00,71,-1.2,,,,,,,2024-02-14 02:10:00+00:00
2024-02-14 02:20:00+00:00,71,-1.2,,,,,,,2024-02-14 02:20:00+00:00
2024-02-14 02:30:00+00:00,71,-1.1,,,,,,,2024-02-14 02:30:00+00:00
2024-02-14 02:40:00+00:00,71,-1.1,,,,,,,2024-02-14 02:40:00+00:00
2024-02-14 02:50:00+00:00,71,-1.1,,,,,,,2024-02-14 02:50:00+00:00
2024-02-14 03:00:00+00:00,71,-1.1,-0.5,2.4,152.0,0.5,93.0,-1.4,2024-02-14 03:00:00+00:00
2024-02-14 03:10:00+00:00,71,-1.3,,,,,,,2024-02-14 03:10:00+00:00
2024-02-14 03:20:00+00:00,71,-1.1,,,,,,,2024-02-14 03:20:00+00:00
2024-02-14 03:30:00+00:00,71,-1.1,,,,,,,2024-02-14 03:30:00+00:00
2024-02-14 03:40:00+00:00,71,-1.0,,,,,,,2024-02-14 03:40:00+00:00
2024-02-14 03:50:00+00:00,71,-1.0,,,,,,,2024-02-14 03:50:00+00:00
2024-02-14 04:00:00+00:00,71,-0.9,-0.5,1.6,162.0,0.3,95.0,-1.2,2024-02-14 04:00:00+00:00
2024-02-14 04:10:00+00:00,71,-0.9,,,,,,,2024-02-14 04:10:00+00:00
2024-02-14 04:20:00+00:00,71,-0.9,,,,,,,2024-02-14 04:20:00+00:00
2024-02-14 04:30:00+00:00,71,-0.9,,,,,,,2024-02-14 04:30:00+00:00
2024-02-14 04:40:00+00:00,71,-0.9,,,,,,,2024-02-14 04:40:00+00:00
2024-02-14 04:50:00+00:00,71,-0.9,,,,,,,2024-02-14 04:50:00+00:00
2024-02-14 05:00:00+00:00,71,-0.8,-0.3,1.7,159.0,0.0,93.0,-1.2,2024-02-14 05:00:00+00:00
2024-02-14 05:10:00+00:00,71,-0.8,,,,,,,2024-02-14 05:10:00+00:00
2024-02-14 05:20:00+00:00,71,-0.8,,,,,,,2024-02-14 05:20:00+00:00
2024-02-14 05:30:00+00:00,71,-0.7,,,,,,,2024-02-14 05:30:00+00:00
2024-02-14 05:40:00+00:00,71,-0.7,,,,,,,2024-02-14 05:40:00+00:00
2024-02-14 05:50:00+00:00,71,-0.7,,,,,,,2024-02-14 05:50:00+00:00
2024-02-14 06:00:00+00:00,71,-0.7,-0.1,2.1,153.0,0.0,92.0,-1.2,2024-02-14 06:00:00+00:00
2024-02-14 06:10:00+00:00,71,-0.7,,,,,,,2024-02-14 06:10:00+00:00
2024-02-14 06:20:00+00:00,71,-0.7,,,,,,,2024-02-14 06:20:00+00:00
2024-02-14 06:30:00+00:00,71,-0.8,,,,,,,2024-02-14 06:30:00+00:00
2024-02-14 06:40:00+00:00,71,-0.7,,,,,,,2024-02-14 06:40:00+00:00
2024-02-14 06:50:00+00:00,71,-0.8,,,,,,,2024-02-14 06:50:00+00:00
2024-02-14 07:00:00+00:00,71,-0.8,0.0,1.9,151.0,0.0,91.0,-1.2,2024-02-14 07:00:00+00:00
2024-02-14 07:10:00+00:00,71,-0.7,,,,,,,2024-02-14 07:10:00+00:00
2024-02-14 07:20:00+00:00,71,-0.3,,,,,,,2024-02-14 07:20:00+00:00
2024-02-14 07:30:00+00:00,71,-0.4,,,,,,,2024-02-14 07:30:00+00:00
2024-02-14 07:40:00+00:00,71,-0.5,,,,,,,2024-02-14 07:40:00+00:00
2024-02-14 07:50:00+00:00,71,-0.5,,,,,,,2024-02-14 07:50:00+00:00
2024-02-14 08:00:00+00:00,71,-0.5,0.2,1.0,134.0,0.0,91.0,-1.2,2024-02-14 08:00:00+00:00
2024-02-14 08:10:00+00:00,71,-0.6,,,,,,,2024-02-14 08:10:00+00:00
2024-02-14 08:20:00+00:00,71,-0.5,,,,,,,2024-02-14 08:20:00+00:00
2024-02-14 08:30:00+00:00,71,-0.4,,,,,,,2024-02-14 08:30:00+00:00
2024-02-14 08:40:00+00:00,71,-0.3,,,,,,,2024-02-14 08:40:00+00:00
2024-02-14 08:50:00+00:00,71,-0.2,,,,,,,2024-02-14 08:50:00+00:00
2024-02-14 09:00:00+00:00,71,-0.2,0.6,1.7,153.0,0.0,89.0,-0.9,2024-02-14 09:00:00+00:00
2024-02-14 09:10:00+00:00,71,-0.2,,,,,,,2024-02-14 09:10:00+00:00
2024-02-14 09:20:00+00:00,71,0.0,,,,,,,2024-02-14 09:20:00+00:00
2024-02-14 09:30:00+00:00,71,0.2,,,,,,,2024-02-14 09:30:00+00:00
2024-02-14 09:40:00+00:00,71,0.1,,,,,,,2024-02-14 09:40:00+00:00
2024-02-14 09:50:00+00:00,71,0.2,,,,,,,2024-02-14 09:50:00+00:00
2024-02-14 10:00:00+00:00,71,0.2,0.9,2.3,149.0,0.0,86.0,-1.2,2024-02-14 10:00:00+00:00
2024-02-14 10:10:00+00:00,71,0.3,,,,,,,2024-02-14 10:10:00+00:00
2024-02-14 10:20:00+00:00,71,0.4,,,,,,,2024-02-14 10:20:00+00:00
2024-02-14 10:30:00+00:00,71,0.4,,,,,,,2024-02-14 10:30:00+00:00
2024-02-14 10:40:00+00:00,71,0.3,,,,,,,2024-02-14 10:40:00+00:00
2024-02-14 10:50:00+00:00,71,0.5,,,,,,,2024-02-14 10:50:00+00:00
2024-02-14 11:00:00+00:00,71,0.4,1.2,1.8,154.0,0.0,84.0,-1.2,2024-02-14 11:00:00+00:00
2024-02-14 11:10:00+00:00,71,0.4,,,,,,,2024-02-14 11:10:00+00:00
2024-02-14 11:20:00+00:00,71,0.4,,,,,,,2024-02-14 11:20:00+00:00
2024-02-14 11:30:00+00:00,71,0.5,,,,,,,2024-02-14 11:30:00+00:00
2024-02-14 11:40:00+00:00,71,0.5,,,,,,,2024-02-14 11:40:00+00:00
2024-02-14 11:50:00+00:00,71,0.6,,,,,,,2024-02-14 11:50:00+00:00
2024-02-14 12:00:00+00:00,71,0.6,1.4,1.8,154.0,0.0,81.0,-1.4,2024-02-14 12:00:00+00:00
2024-02-14 12:10:00+00:00,70,0.5,,,,,,,2024-02-14 12:10:00+00:00
2024-02-14 12:20:00+00:00,70,0.6,,,,,,,2024-02-14 12:20:00+00:00
2024-02-14 12:30:00+00:00,70,0.6,,,,,,,2024-02-14 12:30:00+00:00
2024-02-14 12:40:00+00:00,70,0.6,,,,,,,2024-02-14 12:40:00+00:00
2024-02-14 12:50:00+00:00,70,0.7,,,,,,,2024-02-14 12:50:00+00:00
2024-02-14 13:00:00+00:00,70,0.5,1.5,1.4,154.0,0.0,81.0,-1.4,2024-02-14 13:00:00+00:00
2024-02-14 13:10:00+00:00,70,0.4,,,,,,,2024-02-14 13:10:00+00:00
2024-02-14 13:20:00+00:00,70,0.4,,,,,,,2024-02-14 13:20:00+00:00
2024-02-14 13:30:00+00:00,70,0.5,,,,,,,2024-02-14 13:30:00+00:00
2024-02-14 13:40:00+00:00,70,0.6,,,,,,,2024-02-14 13:40:00+00:00
2024-02-14 13:50:00+00:00,70,0.5,,,,,,,2024-02-14 13:50:00+00:00
2024-02-14 14:00:00+00:00,70,0.6,1.6,0.8,146.0,0.0,80.0,-1.4,2024-02-14 14:00:00+00:00
2024-02-14 14:10:00+00:00,70,0.5,,,,,,,2024-02-14 14:10:00+00:00
2024-02-14 14:20:00+00:00,70,0.5,,,,,,,2024-02-14 14:20:00+00:00
2024-02-14 14:30:00+00:00,70,0.4,,,,,,,2024-02-14 14:30:00+00:00
2024-02-14 14:40:00+00:00,70,0.1,,,,,,,2024-02-14 14:40:00+00:00
2024-02-14 14:50:00+00:00,70,0.0,,,,,,,2024-02-14 14:50:00+00:00
2024-02-14 15:00:00+00:00,70,-0.6,1.2,1.3,143.0,0.0,81.0,-1.7,2024-02-14 15:00:00+00:00
2024-02-14 15:10:00+00:00,70,-0.5,,,,,,,2024-02-14 15:10:00+00:00
2024-02-14 15:20:00+00:00,70,-0.9,,,,,,,2024-02-14 15:20:00+00:00
2024-02-14 15:30:00+00:00,70,-1.7,,,,,,,2024-02-14 15:30:00+00:00
2024-02-14 15:40:00+00:00,70,-2.9,,,,,,,2024-02-14 15:40:00+00:00
2024-02-14 15:50:00+00:00,70,-3.2,,,,,,,2024-02-14 15:50:00+00:00
2024-02-14 16:00:00+00:00,70,-4.1,-0.3,2.3,214.0,0.0,84.0,-2.7,2024-02-14 16:00:00+00:00
2024-02-14 16:10:00+00:00,70,-5.0,,,,,,,2024-02-14 16:10:00+00:00
2024-02-14 16:20:00+00:00,70,-5.8,,,,,,,2024-02-14 16:20:00+00:00
2024-02-14 16:30:00+00:00,70,-6.2,,,,,,,2024-02-14 16:30:00+00:00
2024-02-14 16:40:00+00:00,70,-6.6,,,,,,,2024-02-14 16:40:00+00:00
2024-02-14 16:50:00+00:00,70,-5.9,,,,,,,2024-02-14 16:50:00+00:00
2024-02-14 17:00:00+00:00,70,-6.4,-1.4,1.8,205.0,0.0,86.0,-3.5,2024-02-14 17:00:00+00:00
2024-02-14 17:10:00+00:00,70,-6.6,,,,,,,2024-02-14 17:10:00+00:00
2024-02-14 17:20:00+00:00,70,-7.2,,,,,,,2024-02-14 17:20:00+00:00
2024-02-14 17:30:00+00:00,70,-7.2,,,,,,,2024-02-14 17:30:00+00:00
2024-02-14 17:40:00+00:00,70,-7.5,,,,,,,2024-02-14 17:40:00+00:00
2024-02-14 17:50:00+00:00,70,-7.8,,,,,,,2024-02-14 17:50:00+00:00
2024-02-14 18:00:00+00:00,70,-7.9,-1.7,1.5,201.0,0.0,82.0,-4.4,2024-02-14 18:00:00+00:00
2024-02-14 18:10:00+00:00,70,-7.6,,,,,,,2024-02-14 18:10:00+00:00
2024-02-14 18:20:00+00:00,70,-8.1,,,,,,,2024-02-14 18:20:00+00:00
2024-02-14 18:30:00+00:00,70,-8.5,,,,,,,2024-02-14 18:30:00+00:00
2024-02-14 18:40:00+00:00,71,-8.0,,,,,,,2024-02-14 18:40:00+00:00
2024-02-14 18:50:00+00:00,71,-7.6,,,,,,,2024-02-14 18:50:00+00:00
2024-02-14 19:00:00+00:00,71,-7.8,-2.4,2.2,200.0,0.0,78.0,-5.7,2024-02-14 19:00:00+00:00
2024-02-14 19:10:00+00:00,71,-7.8,,,,,,,2024-02-14 19:10:00+00:00
2024-02-14 19:20:00+00:00,71,-7.9,,,,,,,2024-02-14 19:20:00+00:00
2024-02-14 19:30:00+00:00,71,-7.8,,,,,,,2024-02-14 19:30:00+00:00
2024-02-14 19:40:00+00:00,71,-6.4,,,,,,,2024-02-14 19:40:00+00:00
2024-02-14 19:50:00+00:00,71,-5.0,,,,,,,2024-02-14 19:50:00+00:00
2024-02-14 20:00:00+00:00,71,-4.5,-2.2,2.1,180.0,0.0,78.0,-5.3,2024-02-14 20:00:00+00:00
