referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-02-26 23:20:00+00:00,51,-10.7,,,,,,,2024-02-26 23:20:00+00:00
2024-02-26 23:30:00+00:00,51,-10.0,,,,,,,2024-02-26 23:30:00+00:00
2024-02-26 23:40:00+00:00,51,-9.8,,,,,,,2024-02-26 23:40:00+00:00
2024-02-26 23:50:00+00:00,51,-8.0,,,,,,,2024-02-26 23:50:00+00:00
2024-02-27 00:00:00+00:00,51,-8.9,-4.0,1.3,162.0,0.0,76.0,-7.8,2024-02-27 00:00:00+00:00
2024-02-27 00:10:00+00:00,51,-8.7,,,,,,,2024-02-27 00:10:00+00:00
2024-02-27 00:20:00+00:00,51,-9.2,,,,,,,2024-02-27 00:20:00+00:00
2024-02-27 00:30:00+00:00,51,-9.4,,,,,,,2024-02-27 00:30:00+00:00
2024-02-27 00:40:00+00:00,51,-9.0,,,,,,,2024-02-27 00:40:00+00:00
2024-02-27 00:50:00+00:00,51,-9.3,,,,,,,2024-02-27 00:50:00+00:00
2024-02-27 01:00:00+00:00,51,-10.5,-4.9,1.0,169.0,0.0,79.0,-8.1,2024-02-27 01:00:00+00:00
2024-02-27 01:10:00+00:00,51,-9.4,,,,,,,2024-02-27 01:10:00+00:00
2024-02-27 01:20:00+00:00,51,-7.6,,,,,,,2024-02-27 01:20:00+00:00
2024-02-27 01:30:00+00:00,51,-6.0,,,,,,,2024-02-27 01:30:00+00:00
2024-02-27 01:40:00+00:00,51,-5.6,,,,,,,2024-02-27 01:40:00+00:00
2024-02-27 01:50:00+00:00,51,-5.2,,,,,,,2024-02-27 01:50:00+00:00
2024-02-27 02:00:00+00:00,51,-5.0,-3.6,1.2,165.0,0.0,83.0,-6.0,2024-02-27 02:00:00+00:00
2024-02-27 02:10:00+00:00,51,-5.5,,,,,,,2024-02-27 02:10:00+00:00
2024-02-27 02:20:00+00:00,51,-5.0,,,,,,,2024-02-27 02:20:00+00:00
2024-02-27 02:30:00+00:00,51,-4.9,,,,,,,2024-02-27 02:30:00+00:00
2024-02-27 02:40:00+00:00,51,-4.8,,,,,,,2024-02-27 02:40:00+00:00
2024-02-27 02:50:00+00:00,51,-4.7,,,,,,,2024-02-27 02:50:00+00:00
2024-02-27 03:00:00+00:00,51,-4.6,-3.8,2.5,185.0,0.0,84.0,-6.0,2024-02-27 03:00:00+00:00
2024-02-27 03:10:00+00:00,51,-4.5,,,,,,,2024-02-27 03:10:00+00:00
2024-02-27 03:20:00+00:00,51,-4.3,,,,,,,2024-02-27 03:20:00+00:00
2024-02-27 03:30:00+00:00,51,-4.1,,,,,,,2024-02-27 03:30:00+00:00
2024-02-27 03:40:00+00:00,51,-4.2,,,,,,,2024-02-27 03:40:00+00:00
2024-02-27 03:50:00+00:00,51,-4.0,,,,,,,2024-02-27 03:50:00+00:00
2024-02-27 04:00:00+00:00,51,-4.0,-3.2,1.7,197.0,0.2,89.0,-4.7,2024-02-27 04:00:00+00:00
2024-02-27 04:10:00+00:00,51,-3.8,,,,,,,2024-02-27 04:10:00+00:00
2024-02-27 04:20:00+00:00,51,-3.8,,,,,,,2024-02-27 04:20:00+00:00
2024-02-27 04:30:00+00:00,51,-3.8,,,,,,,2024-02-27 04:30:00+00:00
2024-02-27 04:40:00+00:00,51,-3.6,,,,,,,2024-02-27 04:40:00+00:00
2024-02-27 04:50:00+00:00,51,-3.7,,,,,,,2024-02-27 04:50:00+00:00
2024-02-27 05:00:00+00:00,51,-3.6,-3.0,1.5,201.0,0.5,91.0,-4.1,2024-02-27 05:00:00+00:00
2024-02-27 05:10:00+00:00,51,-3.6,,,,,,,2024-02-27 05:10:00+00:00
2024-02-27 05:20:00+00:00,51,-3.6,,,,,,,2024-02-27 05:20:00+00:00
2024-02-27 05:30:00+00:00,51,-3.4,,,,,,,2024-02-27 05:30:00+00:00
2024-02-27 05:40:00+00:00,51,-3.4,,,,,,,2024-02-27 05:40:00+00:00
2024-02-27 05:50:00+00:00,51,-3.4,,,,,,,2024-02-27 05:50:00+00:00
2024-02-27 06:00:00+00:00,52,-3.2,-2.8,1.2,152.0,0.4,95.0,-3.3,2024-02-27 06:00:00+00:00
2024-02-27 06:10:00+00:00,52,-3.2,,,,,,,2024-02-27 06:10:00+00:00
2024-02-27 06:20:00+00:00,52,-3.3,,,,,,,2024-02-27 06:20:00+00:00
2024-02-27 06:30:00+00:00,52,-3.4,,,,,,,2024-02-27 06:30:00+00:00
2024-02-27 06:40:00+00:00,52,-3.4,,,,,,,2024-02-27 06:40:00+00:00
2024-02-27 06:50:00+00:00,52,-3.5,,,,,,,2024-02-27 06:50:00+00:00
2024-02-27 07:00:00+00:00,52,-3.4,-2.9,1.5,161.0,0.0,91.0,-4.1,2024-02-27 07:00:00+00:00
2024-02-27 07:10:00+00:00,52,-3.4,,,,,,,2024-02-27 07:10:00+00:00
2024-02-27 07:20:00+00:00,52,-3.4,,,,,,,2024-02-27 07:20:00+00:00
2024-02-27 07:30:00+00:00,52,-3.3,,,,,,,2024-02-27 07:30:00+00:00
2024-02-27 07:40:00+00:00,52,-3.3,,,,,,,2024-02-27 07:40:00+00:00
2024-02-27 07:50:00+00:00,52,-3.2,,,,,,,2024-02-27 07:50:00+00:00
2024-02-27 08:00:00+00:00,52,-3.2,-2.7,3.1,155.0,0.0,85.0,-4.7,2024-02-27 08:00:00+00:00
2024-02-27 08:10:00+00:00,52,-3.0,,,,,,,2024-02-27 08:10:00+00:00
2024-02-27 08:20:00+00:00,52,-3.0,,,,,,,2024-02-27 08:20:00+00:00
2024-02-27 08:30:00+00:00,52,-2.9,,,,,,,2024-02-27 08:30:00+00:00
2024-02-27 08:40:00+00:00,52,-2.8,,,,,,,2024-02-27 08:40:00+00:00
2024-02-27 08:50:00+00:00,52,-2.9,,,,,,,2024-02-27 08:50:00+00:00
2024-02-27 09:00:00+00:00,52,-2.7,-2.0,3.3,153.0,0.0,80.0,-5.0,2024-02-27 09:00:00+00:00
2024-02-27 09:10:00+00:00,52,-2.7,,,,,,,2024-02-27 09:10:00+00:00
2024-02-27 09:20:00+00:00,52,-2.6,,,,,,,2024-02-27 09:20:00+00:00
2024-02-27 09:30:00+00:00,52,-2.6,,,,,,,2024-02-27 09:30:00+00:00
2024-02-27 09:40:00+00:00,52,-2.4,,,,,,,2024-02-27 09:40:00+00:00
2024-02-27 09:50:00+00:00,52,-2.3,,,,,,,2024-02-27 09:50:00+00:00
2024-02-27 10:00:00+00:00,51,-2.1,-1.3,2.8,152.0,0.0,76.0,-4.7,2024-02-27 10:00:00+00:00
2024-02-27 10:10:00+00:00,51,-2.2,,,,,,,2024-02-27 10:10:00+00:00
2024-02-27 10:20:00+00:00,51,-2.1,,,,,,,2024-02-27 10:20:00+00:00
2024-02-27 10:30:00+00:00,51,-1.9,,,,,,,2024-02-27 10:30:00+00:00
2024-02-27 10:40:00+00:00,51,-2.1,,,,,,,2024-02-27 10:40:00+00:00
2024-02-27 10:50:00+00:00,51,-1.9,,,,,,,2024-02-27 10:50:00+00:00
2024-02-27 11:00:00+00:00,51,-1.8,-0.5,2.5,141.0,0.0,72.0,-5.0,2024-02-27 11:00:00+00:00
2024-02-27 11:10:00+00:00,51,-1.7,,,,,,,2024-02-27 11:10:00+00:00
2024-02-27 11:20:00+00:00,51,-1.5,,,,,,,2024-02-27 11:20:00+00:00
2024-02-27 11:30:00+00:00,51,-1.3,,,,,,,2024-02-27 11:30:00+00:00
2024-02-27 11:40:00+00:00,51,-1.5,,,,,,,2024-02-27 11:40:00+00:00
2024-02-27 11:50:00+00:00,51,-1.3,,,,,,,2024-02-27 11:50:00+00:00
2024-02-27 12:00:00+00:00,51,-1.1,0.2,3.2,169.0,0.0,71.0,-4.4,2024-02-27 12:00:00+00:00
2024-02-27 12:10:00+00:00,51,-1.0,,,,,,,2024-02-27 12:10:00+00:00
2024-02-27 12:20:00+00:00,51,-1.1,,,,,,,2024-02-27 12:20:00+00:00
2024-02-27 12:30:00+00:00,51,-1.0,,,,,,,2024-02-27 12:30:00+00:00
2024-02-27 12:40:00+00:00,51,-1.0,,,,,,,2024-02-27 12:40:00+00:00
2024-02-27 12:50:00+00:00,51,-1.1,,,,,,,2024-02-27 12:50:00+00:00
2024-02-27 13:00:00+00:00,51,-1.0,-0.2,3.3,165.0,0.0,78.0,-3.5,2024-02-27 13:00:00+00:00
2024-02-27 13:10:00+00:00,51,-1.1,,,,,,,2024-02-27 13:10:00+00:00
2024-02-27 13:20:00+00:00,51,-1.0,,,,,,,2024-02-27 13:20:00+00:00
2024-02-27 13:30:00+00:00,51,-0.9,,,,,,,2024-02-27 13:30:00+00:00
2024-02-27 13:40:00+00:00,51,-0.9,,,,,,,2024-02-27 13:40:00+00:00
2024-02-27 13:50:00+00:00,51,-0.8,,,,,,,2024-02-27 13:50:00+00:00
2024-02-27 14:00:00+00:00,51,-0.7,-0.1,2.5,171.0,0.1,84.0,-2.4,2024-02-27 14:00:00+00:00
2024-02-27 14:10:00+00:00,51,-0.9,,,,,,,2024-02-27 14:10:00+00:00
2024-02-27 14:20:00+00:00,52,-0.9,,,,,,,2024-02-27 14:20:00+00:00
2024-02-27 14:30:00+00:00,52,-0.9,,,,,,,2024-02-27 14:30:00+00:00
2024-02-27 14:40:00+00:00,53,-0.9,,,,,,,2024-02-27 14:40:00+00:00
2024-02-27 14:50:00+00:00,53,-0.9,,,,,,,2024-02-27 14:50:00+00:00
2024-02-27 15:00:00+00:00,55,-0.9,-0.7,3.6,162.0,1.1,93.0,-1.7,2024-02-27 15:00:00+00:00
2024-02-27 15:10:00+00:00,58,-0.9,,,,,,,2024-02-27 15:10:00+00:00
2024-02-27 15:20:00+00:00,59,-0.9,,,,,,,2024-02-27 15:20:00+00:00
2024-02-27 15:30:00+00:00,60,-1.0,,,,,,,2024-02-27 15:30:00+00:00
2024-02-27 15:40:00+00:00,62,-1.0,,,,,,,2024-02-27 15:40:00+00:00
2024-02-27 15:50:00+00:00,63,-1.0,,,,,,,2024-02-27 15:50:00+00:00
2024-02-27 16:00:00+00:00,63,-1.1,-0.7,4.3,165.0,0.9,92.0,-1.9,2024-02-27 16:00:00+00:00
2024-02-27 16:10:00+00:00,63,-1.1,,,,,,,2024-02-27 16:10:00+00:00
2024-02-27 16:20:00+00:00,63,-1.1,,,,,,,2024-02-27 16:20:00+00:00
2024-02-27 16:30:00+00:00,64,-1.1,,,,,,,2024-02-27 16:30:00+00:00
2024-02-27 16:40:00+00:00,64,-1.1,,,,,,,2024-02-27 16:40:00+00:00
2024-02-27 16:50:00+00:00,65,-1.1,,,,,,,2024-02-27 16:50:00+00:00
2024-02-27 17:00:00+00:00,65,-1.1,-0.9,3.7,163.0,0.9,95.0,-1.7,2024-02-27 17:00:00+00:00
2024-02-27 17:10:00+00:00,65,-1.1,,,,,,,2024-02-27 17:10:00+00:00
2024-02-27 17:20:00+00:00,65,-1.1,,,,,,,2024-02-27 17:20:00+00:00
2024-02-27 17:30:00+00:00,65,-1.1,,,,,,,2024-02-27 17:30:00+00:00
2024-02-27 17:40:00+00:00,65,-1.1,,,,,,,2024-02-27 17:40:00+00:00
2024-02-27 17:50:00+00:00,65,-1.0,,,,,,,2024-02-27 17:50:00+00:00
2024-02-27 18:00:00+00:00,65,-1.0,-0.5,4.0,161.0,0.7,92.0,-1.7,2024-02-27 18:00:00+00:00
2024-02-27 18:10:00+00:00,66,-1.0,,,,,,,2024-02-27 18:10:00+00:00
2024-02-27 18:20:00+00:00,66,-1.1,,,,,,,2024-02-27 18:20:00+00:00
2024-02-27 18:30:00+00:00,66,-1.0,,,,,,,2024-02-27 18:30:00+00:00
2024-02-27 18:40:00+00:00,66,-0.9,,,,,,,2024-02-27 18:40:00+00:00
2024-02-27 18:50:00+00:00,66,-0.9,,,,,,,2024-02-27 18:50:00+00:00
2024-02-27 19:00:00+00:00,66,-0.9,-0.6,2.7,157.0,0.7,95.0,-1.4,2024-02-27 19:00:00+00:00
2024-02-27 19:10:00+00:00,66,-0.9,,,,,,,2024-02-27 19:10:00+00:00
2024-02-27 19:20:00+00:00,66,-0.9,,,,,,,2024-02-27 19:20:00+00:00
2024-02-27 19:30:00+00:00,66,-0.9,,,,,,,2024-02-27 19:30:00+00:00
2024-02-27 19:40:00+00:00,67,-0.9,,,,,,,2024-02-27 19:40:00+00:00
2024-02-27 19:50:00+00:00,67,-0.8,,,,,,,2024-02-27 19:50:00+00:00
2024-02-27 20:00:00+00:00,67,-0.8,-0.6,3.1,161.0,1.4,96.0,-1.2,2024-02-27 20:00:00+00:00
2024-02-27 20:10:00+00:00,68,-0.8,,,,,,,2024-02-27 20:10:00+00:00
2024-02-27 20:20:00+00:00,68,-0.8,,,,,,,2024-02-27 20:20:00+00:00
2024-02-27 20:30:00+00:00,69,-0.9,,,,,,,2024-02-27 20:30:00+00:00
2024-02-27 20:40:00+00:00,69,-0.8,,,,,,,2024-02-27 20:40:00+00:00
2024-02-27 20:50:00+00:00,69,-0.8,,,,,,,2024-02-27 20:50:00+00:00
2024-02-27 21:00:00+00:00,70,-0.8,-0.6,3.7,143.0,1.2,97.0,-1.2,2024-02-27 21:00:00+00:00
