referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-12-24 00:20:00+00:00,33,-8.1,,,,,,,2023-12-24 00:20:00+00:00
2023-12-24 00:30:00+00:00,33,-7.8,,,,,,,2023-12-24 00:30:00+00:00
2023-12-24 00:40:00+00:00,33,-6.9,,,,,,,2023-12-24 00:40:00+00:00
2023-12-24 00:50:00+00:00,33,-6.6,,,,,,,2023-12-24 00:50:00+00:00
2023-12-24 01:00:00+00:00,33,-6.4,-3.5,2.4,176.0,0.0,52.0,-12.1,2023-12-24 01:00:00+00:00
2023-12-24 01:10:00+00:00,33,-6.2,,,,,,,2023-12-24 01:10:00+00:00
2023-12-24 01:20:00+00:00,33,-6.3,,,,,,,2023-12-24 01:20:00+00:00
2023-12-24 01:30:00+00:00,33,-6.2,,,,,,,2023-12-24 01:30:00+00:00
2023-12-24 01:40:00+00:00,33,-6.2,,,,,,,2023-12-24 01:40:00+00:00
2023-12-24 01:50:00+00:00,33,-6.4,,,,,,,2023-12-24 01:50:00+00:00
2023-12-24 02:00:00+00:00,33,-6.6,-3.3,2.5,165.0,0.0,54.0,-11.2,2023-12-24 02:00:00+00:00
2023-12-24 02:10:00+00:00,33,-6.0,,,,,,,2023-12-24 02:10:00+00:00
2023-12-24 02:20:00+00:00,33,-5.9,,,,,,,2023-12-24 02:20:00+00:00
2023-12-24 02:30:00+00:00,32,-5.7,,,,,,,2023-12-24 02:30:00+00:00
2023-12-24 02:40:00+00:00,32,-5.7,,,,,,,2023-12-24 02:40:00+00:00
2023-12-24 02:50:00+00:00,32,-5.6,,,,,,,2023-12-24 02:50:00+00:00
2023-12-24 03:00:00+00:00,32,-5.6,-3.1,2.5,149.0,0.0,54.0,-11.2,2023-12-24 03:00:00+00:00
2023-12-24 03:10:00+00:00,32,-5.7,,,,,,,2023-12-24 03:10:00+00:00
2023-12-24 03:20:00+00:00,32,-5.4,,,,,,,2023-12-24 03:20:00+00:00
2023-12-24 03:30:00+00:00,32,-5.3,,,,,,,2023-12-24 03:30:00+00:00
2023-12-24 03:40:00+00:00,32,-5.1,,,,,,,2023-12-24 03:40:00+00:00
2023-12-24 03:50:00+00:00,32,-5.0,,,,,,,2023-12-24 03:50:00+00:00
