referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2022-12-25 10:50:00+00:00,8,0.2,,,,,,,2022-12-25 10:50:00+00:00
2022-12-25 11:00:00+00:00,8,0.2,1.8,4.6,153.0,0.0,75.0,-1.9,2022-12-25 11:00:00+00:00
2022-12-25 11:10:00+00:00,8,0.4,,,,,,,2022-12-25 11:10:00+00:00
2022-12-25 11:20:00+00:00,8,0.4,,,,,,,2022-12-25 11:20:00+00:00
2022-12-25 11:30:00+00:00,8,0.4,,,,,,,2022-12-25 11:30:00+00:00
2022-12-25 11:40:00+00:00,8,0.4,,,,,,,2022-12-25 11:40:00+00:00
2022-12-25 11:50:00+00:00,8,0.4,,,,,,,2022-12-25 11:50:00+00:00
2022-12-25 12:00:00+00:00,8,0.4,2.0,3.3,143.0,0.0,77.0,-1.4,2022-12-25 12:00:00+00:00
2022-12-25 12:10:00+00:00,8,0.4,,,,,,,2022-12-25 12:10:00+00:00
2022-12-25 12:20:00+00:00,8,0.4,,,,,,,2022-12-25 12:20:00+00:00
2022-12-25 12:30:00+00:00,8,0.4,,,,,,,2022-12-25 12:30:00+00:00
2022-12-25 12:40:00+00:00,8,0.4,,,,,,,2022-12-25 12:40:00+00:00
2022-12-25 12:50:00+00:00,8,0.4,,,,,,,2022-12-25 12:50:00+00:00
2022-12-25 13:00:00+00:00,8,0.4,2.4,3.4,145.0,0.0,78.0,-0.9,2022-12-25 13:00:00+00:00
2022-12-25 13:10:00+00:00,8,0.4,,,,,,,2022-12-25 13:10:00+00:00
2022-12-25 13:20:00+00:00,8,0.4,,,,,,,2022-12-25 13:20:00+00:00
2022-12-25 13:30:00+00:00,8,0.4,,,,,,,2022-12-25 13:30:00+00:00
2022-12-25 13:40:00+00:00,8,0.5,,,,,,,2022-12-25 13:40:00+00:00
2022-12-25 13:50:00+00:00,8,0.4,,,,,,,2022-12-25 13:50:00+00:00
2022-12-25 14:00:00+00:00,8,0.5,2.7,3.9,149.0,0.0,79.0,-0.7,2022-12-25 14:00:00+00:00
2022-12-25 14:10:00+00:00,8,0.4,,,,,,,2022-12-25 14:10:00+00:00
2022-12-25 14:20:00+00:00,8,0.5,,,,,,,2022-12-25 14:20:00+00:00
