referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2024-02-16 02:00:00+00:00,4.0,2.6,168.0,56,4.5,94.0,1.0,3.0,2024-02-16 02:00:00+00:00
2024-02-16 02:10:00+00:00,,,,56,,,1.1,,2024-02-16 02:10:00+00:00
2024-02-16 02:20:00+00:00,,,,56,,,1.0,,2024-02-16 02:20:00+00:00
2024-02-16 02:30:00+00:00,,,,55,,,1.0,,2024-02-16 02:30:00+00:00
2024-02-16 02:40:00+00:00,,,,55,,,1.0,,2024-02-16 02:40:00+00:00
2024-02-16 02:50:00+00:00,,,,55,,,1.0,,2024-02-16 02:50:00+00:00
2024-02-16 03:00:00+00:00,3.7,1.8,214.0,55,3.2,95.0,1.0,3.0,2024-02-16 03:00:00+00:00
2024-02-16 03:10:00+00:00,,,,55,,,0.9,,2024-02-16 03:10:00+00:00
2024-02-16 03:20:00+00:00,,,,55,,,1.0,,2024-02-16 03:20:00+00:00
2024-02-16 03:30:00+00:00,,,,55,,,0.9,,2024-02-16 03:30:00+00:00
2024-02-16 03:40:00+00:00,,,,55,,,1.0,,2024-02-16 03:40:00+00:00
2024-02-16 03:50:00+00:00,,,,55,,,1.0,,2024-02-16 03:50:00+00:00
2024-02-16 04:00:00+00:00,3.5,1.6,214.0,55,3.1,97.0,0.9,3.2,2024-02-16 04:00:00+00:00
2024-02-16 04:10:00+00:00,,,,55,,,0.9,,2024-02-16 04:10:00+00:00
2024-02-16 04:20:00+00:00,,,,55,,,0.9,,2024-02-16 04:20:00+00:00
2024-02-16 04:30:00+00:00,,,,55,,,0.9,,2024-02-16 04:30:00+00:00
2024-02-16 04:40:00+00:00,,,,55,,,1.0,,2024-02-16 04:40:00+00:00
2024-02-16 04:50:00+00:00,,,,55,,,1.0,,2024-02-16 04:50:00+00:00
2024-02-16 05:00:00+00:00,3.7,2.3,161.0,55,0.9,98.0,1.0,3.4,2024-02-16 05:00:00+00:00
2024-02-16 05:10:00+00:00,,,,55,,,1.1,,2024-02-16 05:10:00+00:00
2024-02-16 05:20:00+00:00,,,,55,,,1.0,,2024-02-16 05:20:00+00:00
2024-02-16 05:30:00+00:00,,,,55,,,1.1,,2024-02-16 05:30:00+00:00
2024-02-16 05:40:00+00:00,,,,55,,,1.1,,2024-02-16 05:40:00+00:00
2024-02-16 05:50:00+00:00,,,,55,,,1.0,,2024-02-16 05:50:00+00:00
2024-02-16 06:00:00+00:00,3.8,1.6,169.0,55,0.0,98.0,1.1,3.4,2024-02-16 06:00:00+00:00
2024-02-16 06:10:00+00:00,,,,55,,,1.1,,2024-02-16 06:10:00+00:00
2024-02-16 06:20:00+00:00,,,,55,,,1.0,,2024-02-16 06:20:00+00:00
2024-02-16 06:30:00+00:00,,,,55,,,0.9,,2024-02-16 06:30:00+00:00
2024-02-16 06:40:00+00:00,,,,55,,,1.0,,2024-02-16 06:40:00+00:00
2024-02-16 06:50:00+00:00,,,,55,,,1.0,,2024-02-16 06:50:00+00:00
2024-02-16 07:00:00+00:00,3.6,2.1,198.0,55,0.1,97.0,1.0,3.2,2024-02-16 07:00:00+00:00
2024-02-16 07:10:00+00:00,,,,55,,,1.1,,2024-02-16 07:10:00+00:00
2024-02-16 07:20:00+00:00,,,,55,,,1.0,,2024-02-16 07:20:00+00:00
2024-02-16 07:30:00+00:00,,,,55,,,0.9,,2024-02-16 07:30:00+00:00
2024-02-16 07:40:00+00:00,,,,55,,,0.9,,2024-02-16 07:40:00+00:00
2024-02-16 07:50:00+00:00,,,,55,,,1.0,,2024-02-16 07:50:00+00:00
2024-02-16 08:00:00+00:00,3.5,2.3,211.0,55,0.4,96.0,1.0,3.0,2024-02-16 08:00:00+00:00
2024-02-16 08:10:00+00:00,,,,55,,,1.0,,2024-02-16 08:10:00+00:00
2024-02-16 08:20:00+00:00,,,,54,,,1.0,,2024-02-16 08:20:00+00:00
2024-02-16 08:30:00+00:00,,,,54,,,1.0,,2024-02-16 08:30:00+00:00
2024-02-16 08:40:00+00:00,,,,55,,,1.0,,2024-02-16 08:40:00+00:00
2024-02-16 08:50:00+00:00,,,,55,,,1.0,,2024-02-16 08:50:00+00:00
2024-02-16 09:00:00+00:00,3.6,2.0,209.0,54,0.4,97.0,1.0,3.2,2024-02-16 09:00:00+00:00
2024-02-16 09:10:00+00:00,,,,54,,,1.1,,2024-02-16 09:10:00+00:00
2024-02-16 09:20:00+00:00,,,,54,,,1.0,,2024-02-16 09:20:00+00:00
2024-02-16 09:30:00+00:00,,,,54,,,1.1,,2024-02-16 09:30:00+00:00
2024-02-16 09:40:00+00:00,,,,54,,,1.1,,2024-02-16 09:40:00+00:00
2024-02-16 09:50:00+00:00,,,,54,,,1.2,,2024-02-16 09:50:00+00:00
2024-02-16 10:00:00+00:00,4.1,1.9,212.0,54,0.6,95.0,1.2,3.4,2024-02-16 10:00:00+00:00
2024-02-16 10:10:00+00:00,,,,54,,,1.2,,2024-02-16 10:10:00+00:00
2024-02-16 10:20:00+00:00,,,,54,,,1.1,,2024-02-16 10:20:00+00:00
2024-02-16 10:30:00+00:00,,,,54,,,1.1,,2024-02-16 10:30:00+00:00
2024-02-16 10:40:00+00:00,,,,54,,,1.2,,2024-02-16 10:40:00+00:00
2024-02-16 10:50:00+00:00,,,,54,,,1.1,,2024-02-16 10:50:00+00:00
2024-02-16 11:00:00+00:00,4.4,1.3,207.0,54,0.4,96.0,1.3,3.9,2024-02-16 11:00:00+00:00
2024-02-16 11:10:00+00:00,,,,54,,,1.3,,2024-02-16 11:10:00+00:00
2024-02-16 11:20:00+00:00,,,,54,,,1.3,,2024-02-16 11:20:00+00:00
2024-02-16 11:30:00+00:00,,,,54,,,1.3,,2024-02-16 11:30:00+00:00
2024-02-16 11:40:00+00:00,,,,54,,,1.4,,2024-02-16 11:40:00+00:00
2024-02-16 11:50:00+00:00,,,,54,,,1.4,,2024-02-16 11:50:00+00:00
2024-02-16 12:00:00+00:00,4.5,0.5,162.0,54,0.2,94.0,1.5,3.6,2024-02-16 12:00:00+00:00
2024-02-16 12:10:00+00:00,,,,54,,,1.1,,2024-02-16 12:10:00+00:00
2024-02-16 12:20:00+00:00,,,,54,,,1.2,,2024-02-16 12:20:00+00:00
2024-02-16 12:30:00+00:00,,,,54,,,1.2,,2024-02-16 12:30:00+00:00
2024-02-16 12:40:00+00:00,,,,54,,,1.1,,2024-02-16 12:40:00+00:00
2024-02-16 12:50:00+00:00,,,,54,,,1.2,,2024-02-16 12:50:00+00:00
2024-02-16 13:00:00+00:00,3.5,0.5,328.0,54,0.3,95.0,1.1,2.9,2024-02-16 13:00:00+00:00
2024-02-16 13:10:00+00:00,,,,54,,,0.9,,2024-02-16 13:10:00+00:00
2024-02-16 13:20:00+00:00,,,,54,,,0.9,,2024-02-16 13:20:00+00:00
2024-02-16 13:30:00+00:00,,,,54,,,0.9,,2024-02-16 13:30:00+00:00
2024-02-16 13:40:00+00:00,,,,54,,,0.8,,2024-02-16 13:40:00+00:00
2024-02-16 13:50:00+00:00,,,,54,,,1.0,,2024-02-16 13:50:00+00:00
2024-02-16 14:00:00+00:00,3.0,0.6,67.0,54,0.1,95.0,0.9,2.3,2024-02-16 14:00:00+00:00
2024-02-16 14:10:00+00:00,,,,54,,,0.8,,2024-02-16 14:10:00+00:00
2024-02-16 14:20:00+00:00,,,,54,,,0.9,,2024-02-16 14:20:00+00:00
2024-02-16 14:30:00+00:00,,,,54,,,0.9,,2024-02-16 14:30:00+00:00
2024-02-16 14:40:00+00:00,,,,54,,,0.8,,2024-02-16 14:40:00+00:00
2024-02-16 14:50:00+00:00,,,,54,,,0.8,,2024-02-16 14:50:00+00:00
2024-02-16 15:00:00+00:00,2.5,0.7,142.0,54,0.1,97.0,0.7,2.1,2024-02-16 15:00:00+00:00
2024-02-16 15:10:00+00:00,,,,54,,,0.7,,2024-02-16 15:10:00+00:00
2024-02-16 15:20:00+00:00,,,,54,,,0.7,,2024-02-16 15:20:00+00:00
2024-02-16 15:30:00+00:00,,,,54,,,0.7,,2024-02-16 15:30:00+00:00
2024-02-16 15:40:00+00:00,,,,54,,,0.7,,2024-02-16 15:40:00+00:00
2024-02-16 15:50:00+00:00,,,,54,,,0.6,,2024-02-16 15:50:00+00:00
2024-02-16 16:00:00+00:00,2.1,0.8,170.0,54,0.1,97.0,0.6,1.7,2024-02-16 16:00:00+00:00
2024-02-16 16:10:00+00:00,,,,54,,,0.5,,2024-02-16 16:10:00+00:00
2024-02-16 16:20:00+00:00,,,,53,,,0.5,,2024-02-16 16:20:00+00:00
2024-02-16 16:30:00+00:00,,,,53,,,0.5,,2024-02-16 16:30:00+00:00
2024-02-16 16:40:00+00:00,,,,53,,,0.4,,2024-02-16 16:40:00+00:00
2024-02-16 16:50:00+00:00,,,,53,,,0.5,,2024-02-16 16:50:00+00:00
2024-02-16 17:00:00+00:00,1.8,0.0,0.0,53,0.4,98.0,0.5,1.7,2024-02-16 17:00:00+00:00
2024-02-16 17:10:00+00:00,,,,53,,,0.5,,2024-02-16 17:10:00+00:00
2024-02-16 17:20:00+00:00,,,,53,,,0.5,,2024-02-16 17:20:00+00:00
