referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2023-12-09 04:00:00+00:00,-2.4,7.3,190.0,6,0.0,71.0,-4.4,-7.0,2023-12-09 04:00:00+00:00
2023-12-09 04:10:00+00:00,,,,6,,,-4.1,,2023-12-09 04:10:00+00:00
2023-12-09 04:20:00+00:00,,,,6,,,-4.0,,2023-12-09 04:20:00+00:00
2023-12-09 04:30:00+00:00,,,,6,,,-4.4,,2023-12-09 04:30:00+00:00
2023-12-09 04:40:00+00:00,,,,6,,,-4.2,,2023-12-09 04:40:00+00:00
2023-12-09 04:50:00+00:00,,,,6,,,-4.5,,2023-12-09 04:50:00+00:00
2023-12-09 05:00:00+00:00,-2.3,8.0,204.0,6,0.0,71.0,-4.5,-6.7,2023-12-09 05:00:00+00:00
2023-12-09 05:10:00+00:00,,,,6,,,-4.4,,2023-12-09 05:10:00+00:00
2023-12-09 05:20:00+00:00,,,,6,,,-4.2,,2023-12-09 05:20:00+00:00
2023-12-09 05:30:00+00:00,,,,6,,,-3.9,,2023-12-09 05:30:00+00:00
2023-12-09 05:40:00+00:00,,,,6,,,-3.9,,2023-12-09 05:40:00+00:00
2023-12-09 05:50:00+00:00,,,,6,,,-4.1,,2023-12-09 05:50:00+00:00
2023-12-09 06:00:00+00:00,-2.0,9.0,208.0,6,0.0,71.0,-4.0,-6.3,2023-12-09 06:00:00+00:00
2023-12-09 06:10:00+00:00,,,,6,,,-4.0,,2023-12-09 06:10:00+00:00
2023-12-09 06:20:00+00:00,,,,6,,,-4.3,,2023-12-09 06:20:00+00:00
2023-12-09 06:30:00+00:00,,,,6,,,-4.2,,2023-12-09 06:30:00+00:00
2023-12-09 06:40:00+00:00,,,,6,,,-4.3,,2023-12-09 06:40:00+00:00
2023-12-09 06:50:00+00:00,,,,6,,,-3.3,,2023-12-09 06:50:00+00:00
2023-12-09 07:00:00+00:00,-1.4,11.1,198.0,6,0.0,69.0,-3.4,-6.3,2023-12-09 07:00:00+00:00
2023-12-09 07:10:00+00:00,,,,6,,,-3.5,,2023-12-09 07:10:00+00:00
2023-12-09 07:20:00+00:00,,,,6,,,-3.7,,2023-12-09 07:20:00+00:00
2023-12-09 07:30:00+00:00,,,,6,,,-3.8,,2023-12-09 07:30:00+00:00
2023-12-09 07:40:00+00:00,,,,6,,,-3.6,,2023-12-09 07:40:00+00:00
2023-12-09 07:50:00+00:00,,,,6,,,-3.2,,2023-12-09 07:50:00+00:00
2023-12-09 08:00:00+00:00,-1.5,9.2,182.0,6,0.0,69.0,-3.0,-6.3,2023-12-09 08:00:00+00:00
2023-12-09 08:10:00+00:00,,,,6,,,-3.0,,2023-12-09 08:10:00+00:00
2023-12-09 08:20:00+00:00,,,,6,,,-3.2,,2023-12-09 08:20:00+00:00
2023-12-09 08:30:00+00:00,,,,6,,,-3.1,,2023-12-09 08:30:00+00:00
2023-12-09 08:40:00+00:00,,,,6,,,-3.0,,2023-12-09 08:40:00+00:00
2023-12-09 08:50:00+00:00,,,,6,,,-2.9,,2023-12-09 08:50:00+00:00
2023-12-09 09:00:00+00:00,-1.6,7.9,177.0,6,0.0,72.0,-3.0,-6.0,2023-12-09 09:00:00+00:00
2023-12-09 09:10:00+00:00,,,,6,,,-2.8,,2023-12-09 09:10:00+00:00
2023-12-09 09:20:00+00:00,,,,6,,,-2.8,,2023-12-09 09:20:00+00:00
