referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-03-13 23:40:00+00:00,67,-2.6,,,,,,,2023-03-13 23:40:00+00:00
2023-03-13 23:50:00+00:00,67,-2.5,,,,,,,2023-03-13 23:50:00+00:00
2023-03-14 00:00:00+00:00,67,-2.5,-2.3,3.0,328.0,0.3,96.0,-2.7,2023-03-14 00:00:00+00:00
2023-03-14 00:10:00+00:00,67,-2.8,,,,,,,2023-03-14 00:10:00+00:00
2023-03-14 00:20:00+00:00,67,-3.1,,,,,,,2023-03-14 00:20:00+00:00
2023-03-14 00:30:00+00:00,67,-3.4,,,,,,,2023-03-14 00:30:00+00:00
2023-03-14 00:40:00+00:00,68,-3.5,,,,,,,2023-03-14 00:40:00+00:00
2023-03-14 00:50:00+00:00,67,-3.7,,,,,,,2023-03-14 00:50:00+00:00
2023-03-14 01:00:00+00:00,67,-4.2,-3.3,4.8,322.0,0.0,85.0,-5.3,2023-03-14 01:00:00+00:00
2023-03-14 01:10:00+00:00,67,-5.0,,,,,,,2023-03-14 01:10:00+00:00
2023-03-14 01:20:00+00:00,67,-5.1,,,,,,,2023-03-14 01:20:00+00:00
2023-03-14 01:30:00+00:00,67,-4.7,,,,,,,2023-03-14 01:30:00+00:00
2023-03-14 01:40:00+00:00,67,-4.4,,,,,,,2023-03-14 01:40:00+00:00
2023-03-14 01:50:00+00:00,67,-4.4,,,,,,,2023-03-14 01:50:00+00:00
2023-03-14 02:00:00+00:00,67,-4.6,-3.6,4.3,321.0,0.0,83.0,-6.0,2023-03-14 02:00:00+00:00
2023-03-14 02:10:00+00:00,67,-4.9,,,,,,,2023-03-14 02:10:00+00:00
2023-03-14 02:20:00+00:00,67,-5.0,,,,,,,2023-03-14 02:20:00+00:00
2023-03-14 02:30:00+00:00,67,-4.8,,,,,,,2023-03-14 02:30:00+00:00
2023-03-14 02:40:00+00:00,67,-5.0,,,,,,,2023-03-14 02:40:00+00:00
2023-03-14 02:50:00+00:00,67,-4.7,,,,,,,2023-03-14 02:50:00+00:00
2023-03-14 03:00:00+00:00,67,-4.6,-3.8,3.6,323.0,0.0,85.0,-6.0,2023-03-14 03:00:00+00:00
2023-03-14 03:10:00+00:00,67,-4.5,,,,,,,2023-03-14 03:10:00+00:00
2023-03-14 03:20:00+00:00,67,-4.5,,,,,,,2023-03-14 03:20:00+00:00
2023-03-14 03:30:00+00:00,67,-4.4,,,,,,,2023-03-14 03:30:00+00:00
2023-03-14 03:40:00+00:00,67,-4.4,,,,,,,2023-03-14 03:40:00+00:00
2023-03-14 03:50:00+00:00,67,-4.4,,,,,,,2023-03-14 03:50:00+00:00
2023-03-14 04:00:00+00:00,67,-4.4,-3.7,2.8,321.0,0.0,88.0,-5.7,2023-03-14 04:00:00+00:00
2023-03-14 04:10:00+00:00,67,-4.4,,,,,,,2023-03-14 04:10:00+00:00
2023-03-14 04:20:00+00:00,67,-4.4,,,,,,,2023-03-14 04:20:00+00:00
