referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-02-19 00:10:00+00:00,42,-4.3,,,,,,,2023-02-19 00:10:00+00:00
2023-02-19 00:20:00+00:00,42,-4.1,,,,,,,2023-02-19 00:20:00+00:00
2023-02-19 00:30:00+00:00,42,-3.8,,,,,,,2023-02-19 00:30:00+00:00
2023-02-19 00:40:00+00:00,42,-3.6,,,,,,,2023-02-19 00:40:00+00:00
2023-02-19 00:50:00+00:00,42,-3.6,,,,,,,2023-02-19 00:50:00+00:00
2023-02-19 01:00:00+00:00,42,-3.8,-3.6,2.6,337.0,0.2,95.0,-4.1,2023-02-19 01:00:00+00:00
2023-02-19 01:10:00+00:00,42,-3.7,,,,,,,2023-02-19 01:10:00+00:00
2023-02-19 01:20:00+00:00,42,-3.6,,,,,,,2023-02-19 01:20:00+00:00
2023-02-19 01:30:00+00:00,42,-3.6,,,,,,,2023-02-19 01:30:00+00:00
2023-02-19 01:40:00+00:00,42,-3.6,,,,,,,2023-02-19 01:40:00+00:00
2023-02-19 01:50:00+00:00,42,-3.6,,,,,,,2023-02-19 01:50:00+00:00
2023-02-19 02:00:00+00:00,42,-3.6,-3.5,1.8,330.0,0.2,96.0,-4.1,2023-02-19 02:00:00+00:00
2023-02-19 02:10:00+00:00,42,-3.8,,,,,,,2023-02-19 02:10:00+00:00
2023-02-19 02:20:00+00:00,42,-4.2,,,,,,,2023-02-19 02:20:00+00:00
2023-02-19 02:30:00+00:00,42,-4.6,,,,,,,2023-02-19 02:30:00+00:00
2023-02-19 02:40:00+00:00,42,-4.4,,,,,,,2023-02-19 02:40:00+00:00
2023-02-19 02:50:00+00:00,42,-4.2,,,,,,,2023-02-19 02:50:00+00:00
2023-02-19 03:00:00+00:00,42,-4.1,-3.4,1.6,323.0,0.0,92.0,-4.4,2023-02-19 03:00:00+00:00
