referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-02-02 18:40:00+00:00,45,-3.7,,,,,,,2023-02-02 18:40:00+00:00
2023-02-02 18:50:00+00:00,45,-3.0,,,,,,,2023-02-02 18:50:00+00:00
2023-02-02 19:00:00+00:00,45,-2.9,-2.2,4.1,146.0,0.0,89.0,-3.8,2023-02-02 19:00:00+00:00
2023-02-02 19:10:00+00:00,45,-2.8,,,,,,,2023-02-02 19:10:00+00:00
2023-02-02 19:20:00+00:00,45,-3.3,,,,,,,2023-02-02 19:20:00+00:00
2023-02-02 19:30:00+00:00,46,-3.8,,,,,,,2023-02-02 19:30:00+00:00
2023-02-02 19:40:00+00:00,46,-3.9,,,,,,,2023-02-02 19:40:00+00:00
2023-02-02 19:50:00+00:00,46,-3.7,,,,,,,2023-02-02 19:50:00+00:00
2023-02-02 20:00:00+00:00,47,-3.5,-3.2,6.1,124.0,0.3,91.0,-4.4,2023-02-02 20:00:00+00:00
2023-02-02 20:10:00+00:00,47,-3.3,,,,,,,2023-02-02 20:10:00+00:00
2023-02-02 20:20:00+00:00,48,-2.9,,,,,,,2023-02-02 20:20:00+00:00
2023-02-02 20:30:00+00:00,50,-2.8,,,,,,,2023-02-02 20:30:00+00:00
2023-02-02 20:40:00+00:00,48,-2.8,,,,,,,2023-02-02 20:40:00+00:00
2023-02-02 20:50:00+00:00,48,-2.7,,,,,,,2023-02-02 20:50:00+00:00
2023-02-02 21:00:00+00:00,48,-2.5,-2.1,6.4,148.0,2.2,91.0,-3.5,2023-02-02 21:00:00+00:00
2023-02-02 21:10:00+00:00,47,-2.5,,,,,,,2023-02-02 21:10:00+00:00
2023-02-02 21:20:00+00:00,47,-2.4,,,,,,,2023-02-02 21:20:00+00:00
2023-02-02 21:30:00+00:00,48,-2.2,,,,,,,2023-02-02 21:30:00+00:00
2023-02-02 21:40:00+00:00,48,-2.3,,,,,,,2023-02-02 21:40:00+00:00
2023-02-02 21:50:00+00:00,47,-2.3,,,,,,,2023-02-02 21:50:00+00:00
2023-02-02 22:00:00+00:00,47,-2.1,-1.6,7.0,147.0,2.0,90.0,-3.0,2023-02-02 22:00:00+00:00
2023-02-02 22:10:00+00:00,46,-2.2,,,,,,,2023-02-02 22:10:00+00:00
2023-02-02 22:20:00+00:00,46,-2.1,,,,,,,2023-02-02 22:20:00+00:00
2023-02-02 22:30:00+00:00,46,-2.1,,,,,,,2023-02-02 22:30:00+00:00
2023-02-02 22:40:00+00:00,47,-2.0,,,,,,,2023-02-02 22:40:00+00:00
2023-02-02 22:50:00+00:00,46,-2.0,,,,,,,2023-02-02 22:50:00+00:00
2023-02-02 23:00:00+00:00,46,-1.8,-1.4,7.2,140.0,2.0,92.0,-2.4,2023-02-02 23:00:00+00:00
2023-02-02 23:10:00+00:00,46,-1.9,,,,,,,2023-02-02 23:10:00+00:00
2023-02-02 23:20:00+00:00,46,-1.8,,,,,,,2023-02-02 23:20:00+00:00
2023-02-02 23:30:00+00:00,46,-1.8,,,,,,,2023-02-02 23:30:00+00:00
2023-02-02 23:40:00+00:00,46,-1.7,,,,,,,2023-02-02 23:40:00+00:00
2023-02-02 23:50:00+00:00,46,-1.8,,,,,,,2023-02-02 23:50:00+00:00
2023-02-03 00:00:00+00:00,46,-1.7,-1.4,6.3,140.0,0.0,95.0,-2.2,2023-02-03 00:00:00+00:00
2023-02-03 00:10:00+00:00,48,-1.7,,,,,,,2023-02-03 00:10:00+00:00
2023-02-03 00:20:00+00:00,49,-1.7,,,,,,,2023-02-03 00:20:00+00:00
2023-02-03 00:30:00+00:00,49,-1.7,,,,,,,2023-02-03 00:30:00+00:00
2023-02-03 00:40:00+00:00,50,-1.7,,,,,,,2023-02-03 00:40:00+00:00
2023-02-03 00:50:00+00:00,50,-1.7,,,,,,,2023-02-03 00:50:00+00:00
2023-02-03 01:00:00+00:00,51,-1.7,-1.6,6.1,141.0,0.0,97.0,-2.2,2023-02-03 01:00:00+00:00
2023-02-03 01:10:00+00:00,51,-1.7,,,,,,,2023-02-03 01:10:00+00:00
2023-02-03 01:20:00+00:00,52,-1.7,,,,,,,2023-02-03 01:20:00+00:00
2023-02-03 01:30:00+00:00,52,-1.8,,,,,,,2023-02-03 01:30:00+00:00
2023-02-03 01:40:00+00:00,52,-1.7,,,,,,,2023-02-03 01:40:00+00:00
2023-02-03 01:50:00+00:00,53,-1.6,,,,,,,2023-02-03 01:50:00+00:00
2023-02-03 02:00:00+00:00,53,-1.6,-1.5,5.3,146.0,0.0,97.0,-1.9,2023-02-03 02:00:00+00:00
2023-02-03 02:10:00+00:00,54,-1.3,,,,,,,2023-02-03 02:10:00+00:00
2023-02-03 02:20:00+00:00,55,-1.3,,,,,,,2023-02-03 02:20:00+00:00
2023-02-03 02:30:00+00:00,55,-1.3,,,,,,,2023-02-03 02:30:00+00:00
2023-02-03 02:40:00+00:00,55,-1.3,,,,,,,2023-02-03 02:40:00+00:00
2023-02-03 02:50:00+00:00,56,-1.4,,,,,,,2023-02-03 02:50:00+00:00
2023-02-03 03:00:00+00:00,57,-1.5,-1.4,4.2,136.0,0.0,97.0,-1.9,2023-02-03 03:00:00+00:00
2023-02-03 03:10:00+00:00,58,-1.4,,,,,,,2023-02-03 03:10:00+00:00
2023-02-03 03:20:00+00:00,59,-1.3,,,,,,,2023-02-03 03:20:00+00:00
2023-02-03 03:30:00+00:00,59,-1.3,,,,,,,2023-02-03 03:30:00+00:00
2023-02-03 03:40:00+00:00,60,-1.3,,,,,,,2023-02-03 03:40:00+00:00
2023-02-03 03:50:00+00:00,60,-1.2,,,,,,,2023-02-03 03:50:00+00:00
2023-02-03 04:00:00+00:00,60,-1.1,-1.1,3.0,176.0,0.0,98.0,-1.4,2023-02-03 04:00:00+00:00
2023-02-03 04:10:00+00:00,61,-1.1,,,,,,,2023-02-03 04:10:00+00:00
2023-02-03 04:20:00+00:00,61,-1.1,,,,,,,2023-02-03 04:20:00+00:00
2023-02-03 04:30:00+00:00,62,-1.1,,,,,,,2023-02-03 04:30:00+00:00
2023-02-03 04:40:00+00:00,62,-1.1,,,,,,,2023-02-03 04:40:00+00:00
2023-02-03 04:50:00+00:00,62,-1.2,,,,,,,2023-02-03 04:50:00+00:00
2023-02-03 05:00:00+00:00,62,-1.0,-0.9,2.0,158.0,0.0,98.0,-1.2,2023-02-03 05:00:00+00:00
2023-02-03 05:10:00+00:00,63,-0.9,,,,,,,2023-02-03 05:10:00+00:00
2023-02-03 05:20:00+00:00,63,-0.8,,,,,,,2023-02-03 05:20:00+00:00
