referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2025-04-21 03:10:00+00:00,-1,3.9,,,,,,,2025-04-21 03:10:00+00:00
2025-04-21 03:20:00+00:00,-1,4.1,,,,,,,2025-04-21 03:20:00+00:00
2025-04-21 03:30:00+00:00,-1,4.1,,,,,,,2025-04-21 03:30:00+00:00
2025-04-21 03:40:00+00:00,-1,4.1,,,,,,,2025-04-21 03:40:00+00:00
2025-04-21 03:50:00+00:00,-1,3.9,,,,,,,2025-04-21 03:50:00+00:00
2025-04-21 04:00:00+00:00,-1,3.6,5.0,0.8,306.0,0.0,71.0,0.2,2025-04-21 04:00:00+00:00
2025-04-21 04:10:00+00:00,-1,3.7,,,,,,,2025-04-21 04:10:00+00:00
2025-04-21 04:20:00+00:00,-1,3.7,,,,,,,2025-04-21 04:20:00+00:00
2025-04-21 04:30:00+00:00,-1,3.7,,,,,,,2025-04-21 04:30:00+00:00
2025-04-21 04:40:00+00:00,-1,3.6,,,,,,,2025-04-21 04:40:00+00:00
2025-04-21 04:50:00+00:00,-1,3.9,,,,,,,2025-04-21 04:50:00+00:00
2025-04-21 05:00:00+00:00,-1,4.2,5.1,2.2,127.0,0.0,71.0,0.2,2025-04-21 05:00:00+00:00
2025-04-21 05:10:00+00:00,-1,4.5,,,,,,,2025-04-21 05:10:00+00:00
2025-04-21 05:20:00+00:00,-1,4.6,,,,,,,2025-04-21 05:20:00+00:00
2025-04-21 05:30:00+00:00,-1,4.7,,,,,,,2025-04-21 05:30:00+00:00
2025-04-21 05:40:00+00:00,-1,5.0,,,,,,,2025-04-21 05:40:00+00:00
2025-04-21 05:50:00+00:00,-1,5.2,,,,,,,2025-04-21 05:50:00+00:00
2025-04-21 06:00:00+00:00,-1,5.3,5.5,2.3,153.0,0.0,68.0,0.0,2025-04-21 06:00:00+00:00
2025-04-21 06:10:00+00:00,-1,5.5,,,,,,,2025-04-21 06:10:00+00:00
2025-04-21 06:20:00+00:00,-1,5.6,,,,,,,2025-04-21 06:20:00+00:00
2025-04-21 06:30:00+00:00,-1,5.8,,,,,,,2025-04-21 06:30:00+00:00
