referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-01-03 01:20:00+00:00,22,-0.3,,,,,,,2023-01-03 01:20:00+00:00
2023-01-03 01:30:00+00:00,22,-1.3,,,,,,,2023-01-03 01:30:00+00:00
2023-01-03 01:40:00+00:00,22,-2.0,,,,,,,2023-01-03 01:40:00+00:00
2023-01-03 01:50:00+00:00,22,-2.1,,,,,,,2023-01-03 01:50:00+00:00
2023-01-03 02:00:00+00:00,22,-1.6,-0.8,0.9,132.0,0.0,98.0,-0.9,2023-01-03 02:00:00+00:00
2023-01-03 02:10:00+00:00,22,-2.1,,,,,,,2023-01-03 02:10:00+00:00
2023-01-03 02:20:00+00:00,22,-2.1,,,,,,,2023-01-03 02:20:00+00:00
2023-01-03 02:30:00+00:00,22,-1.8,,,,,,,2023-01-03 02:30:00+00:00
2023-01-03 02:40:00+00:00,22,-1.5,,,,,,,2023-01-03 02:40:00+00:00
2023-01-03 02:50:00+00:00,22,-1.2,,,,,,,2023-01-03 02:50:00+00:00
2023-01-03 03:00:00+00:00,22,-1.2,-0.7,1.2,132.0,0.0,98.0,-0.9,2023-01-03 03:00:00+00:00
2023-01-03 03:10:00+00:00,22,-1.1,,,,,,,2023-01-03 03:10:00+00:00
2023-01-03 03:20:00+00:00,22,-1.2,,,,,,,2023-01-03 03:20:00+00:00
2023-01-03 03:30:00+00:00,22,-1.3,,,,,,,2023-01-03 03:30:00+00:00
2023-01-03 03:40:00+00:00,22,-1.6,,,,,,,2023-01-03 03:40:00+00:00
2023-01-03 03:50:00+00:00,22,-1.6,,,,,,,2023-01-03 03:50:00+00:00
2023-01-03 04:00:00+00:00,22,-2.3,-1.0,1.5,131.0,0.1,98.0,-1.2,2023-01-03 04:00:00+00:00
2023-01-03 04:10:00+00:00,22,-3.5,,,,,,,2023-01-03 04:10:00+00:00
2023-01-03 04:20:00+00:00,22,-2.7,,,,,,,2023-01-03 04:20:00+00:00
2023-01-03 04:30:00+00:00,22,-2.1,,,,,,,2023-01-03 04:30:00+00:00
2023-01-03 04:40:00+00:00,22,-1.9,,,,,,,2023-01-03 04:40:00+00:00
