referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-02-01 10:50:00+00:00,46,0.1,,,,,,,2023-02-01 10:50:00+00:00
2023-02-01 11:00:00+00:00,46,-0.1,0.5,6.0,113.0,0.2,90.0,-0.9,2023-02-01 11:00:00+00:00
2023-02-01 11:10:00+00:00,47,-0.1,,,,,,,2023-02-01 11:10:00+00:00
2023-02-01 11:20:00+00:00,47,-0.2,,,,,,,2023-02-01 11:20:00+00:00
2023-02-01 11:30:00+00:00,47,-0.4,,,,,,,2023-02-01 11:30:00+00:00
2023-02-01 11:40:00+00:00,47,-0.4,,,,,,,2023-02-01 11:40:00+00:00
2023-02-01 11:50:00+00:00,47,-1.2,,,,,,,2023-02-01 11:50:00+00:00
2023-02-01 12:00:00+00:00,47,-2.1,0.2,6.0,125.0,0.0,82.0,-2.5,2023-02-01 12:00:00+00:00
2023-02-01 12:10:00+00:00,46,-2.5,,,,,,,2023-02-01 12:10:00+00:00
2023-02-01 12:20:00+00:00,46,-2.8,,,,,,,2023-02-01 12:20:00+00:00
2023-02-01 12:30:00+00:00,46,-3.4,,,,,,,2023-02-01 12:30:00+00:00
2023-02-01 12:40:00+00:00,46,-5.1,,,,,,,2023-02-01 12:40:00+00:00
2023-02-01 12:50:00+00:00,46,-5.2,,,,,,,2023-02-01 12:50:00+00:00
2023-02-01 13:00:00+00:00,46,-5.3,-0.4,2.8,288.0,0.0,82.0,-3.3,2023-02-01 13:00:00+00:00
2023-02-01 13:10:00+00:00,46,-4.9,,,,,,,2023-02-01 13:10:00+00:00
2023-02-01 13:20:00+00:00,46,-4.3,,,,,,,2023-02-01 13:20:00+00:00
2023-02-01 13:30:00+00:00,46,-3.5,,,,,,,2023-02-01 13:30:00+00:00
2023-02-01 13:40:00+00:00,46,-2.8,,,,,,,2023-02-01 13:40:00+00:00
2023-02-01 13:50:00+00:00,46,-2.4,,,,,,,2023-02-01 13:50:00+00:00
2023-02-01 14:00:00+00:00,46,-2.6,0.2,3.4,317.0,0.0,77.0,-3.3,2023-02-01 14:00:00+00:00
2023-02-01 14:10:00+00:00,46,-1.9,,,,,,,2023-02-01 14:10:00+00:00
2023-02-01 14:20:00+00:00,46,-2.6,,,,,,,2023-02-01 14:20:00+00:00
2023-02-01 14:30:00+00:00,46,-3.0,,,,,,,2023-02-01 14:30:00+00:00
2023-02-01 14:40:00+00:00,46,-3.2,,,,,,,2023-02-01 14:40:00+00:00
2023-02-01 14:50:00+00:00,46,-2.7,,,,,,,2023-02-01 14:50:00+00:00
2023-02-01 15:00:00+00:00,46,-2.4,-0.3,1.9,311.0,0.0,84.0,-2.7,2023-02-01 15:00:00+00:00
2023-02-01 15:10:00+00:00,46,-2.7,,,,,,,2023-02-01 15:10:00+00:00
2023-02-01 15:20:00+00:00,46,-3.9,,,,,,,2023-02-01 15:20:00+00:00
2023-02-01 15:30:00+00:00,46,-5.0,,,,,,,2023-02-01 15:30:00+00:00
2023-02-01 15:40:00+00:00,46,-5.5,,,,,,,2023-02-01 15:40:00+00:00
2023-02-01 15:50:00+00:00,46,-6.1,,,,,,,2023-02-01 15:50:00+00:00
2023-02-01 16:00:00+00:00,46,-6.6,-1.6,0.1,192.0,0.0,87.0,-3.5,2023-02-01 16:00:00+00:00
2023-02-01 16:10:00+00:00,46,-5.3,,,,,,,2023-02-01 16:10:00+00:00
2023-02-01 16:20:00+00:00,46,-5.4,,,,,,,2023-02-01 16:20:00+00:00
2023-02-01 16:30:00+00:00,46,-6.7,,,,,,,2023-02-01 16:30:00+00:00
2023-02-01 16:40:00+00:00,46,-6.6,,,,,,,2023-02-01 16:40:00+00:00
2023-02-01 16:50:00+00:00,46,-5.7,,,,,,,2023-02-01 16:50:00+00:00
2023-02-01 17:00:00+00:00,46,-2.9,-0.8,1.1,302.0,0.0,90.0,-2.2,2023-02-01 17:00:00+00:00
2023-02-01 17:10:00+00:00,46,-3.1,,,,,,,2023-02-01 17:10:00+00:00
2023-02-01 17:20:00+00:00,46,-6.0,,,,,,,2023-02-01 17:20:00+00:00
2023-02-01 17:30:00+00:00,46,-5.8,,,,,,,2023-02-01 17:30:00+00:00
2023-02-01 17:40:00+00:00,46,-4.9,,,,,,,2023-02-01 17:40:00+00:00
2023-02-01 17:50:00+00:00,46,-4.3,,,,,,,2023-02-01 17:50:00+00:00
2023-02-01 18:00:00+00:00,46,-3.4,-1.1,1.2,313.0,0.0,90.0,-2.7,2023-02-01 18:00:00+00:00
2023-02-01 18:10:00+00:00,46,-3.6,,,,,,,2023-02-01 18:10:00+00:00
2023-02-01 18:20:00+00:00,46,-2.6,,,,,,,2023-02-01 18:20:00+00:00
2023-02-01 18:30:00+00:00,46,-2.6,,,,,,,2023-02-01 18:30:00+00:00
2023-02-01 18:40:00+00:00,46,-2.2,,,,,,,2023-02-01 18:40:00+00:00
2023-02-01 18:50:00+00:00,46,-2.1,,,,,,,2023-02-01 18:50:00+00:00
2023-02-01 19:00:00+00:00,46,-2.1,-1.2,1.4,327.0,0.0,92.0,-2.2,2023-02-01 19:00:00+00:00
2023-02-01 19:10:00+00:00,46,-2.0,,,,,,,2023-02-01 19:10:00+00:00
