referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-12-26 09:40:00+00:00,40,-2.0,,,,,,,2023-12-26 09:40:00+00:00
2023-12-26 09:50:00+00:00,40,-2.0,,,,,,,2023-12-26 09:50:00+00:00
2023-12-26 10:00:00+00:00,40,-1.8,-1.5,0.0,0.0,1.5,96.0,-1.9,2023-12-26 10:00:00+00:00
2023-12-26 10:10:00+00:00,40,-1.8,,,,,,,2023-12-26 10:10:00+00:00
2023-12-26 10:20:00+00:00,40,-1.8,,,,,,,2023-12-26 10:20:00+00:00
2023-12-26 10:30:00+00:00,40,-2.4,,,,,,,2023-12-26 10:30:00+00:00
2023-12-26 10:40:00+00:00,40,-1.6,,,,,,,2023-12-26 10:40:00+00:00
2023-12-26 10:50:00+00:00,40,-1.5,,,,,,,2023-12-26 10:50:00+00:00
2023-12-26 11:00:00+00:00,40,-1.5,-1.3,1.3,313.0,0.2,94.0,-1.9,2023-12-26 11:00:00+00:00
2023-12-26 11:10:00+00:00,40,-1.5,,,,,,,2023-12-26 11:10:00+00:00
2023-12-26 11:20:00+00:00,40,-1.7,,,,,,,2023-12-26 11:20:00+00:00
2023-12-26 11:30:00+00:00,40,-1.6,,,,,,,2023-12-26 11:30:00+00:00
2023-12-26 11:40:00+00:00,40,-1.4,,,,,,,2023-12-26 11:40:00+00:00
2023-12-26 11:50:00+00:00,40,-3.1,,,,,,,2023-12-26 11:50:00+00:00
2023-12-26 12:00:00+00:00,40,-2.5,-1.5,1.1,297.0,0.1,93.0,-2.4,2023-12-26 12:00:00+00:00
2023-12-26 12:10:00+00:00,40,-2.3,,,,,,,2023-12-26 12:10:00+00:00
2023-12-26 12:20:00+00:00,40,-1.7,,,,,,,2023-12-26 12:20:00+00:00
2023-12-26 12:30:00+00:00,40,-1.7,,,,,,,2023-12-26 12:30:00+00:00
2023-12-26 12:40:00+00:00,40,-1.6,,,,,,,2023-12-26 12:40:00+00:00
2023-12-26 12:50:00+00:00,40,-1.4,,,,,,,2023-12-26 12:50:00+00:00
2023-12-26 13:00:00+00:00,40,-1.3,-1.2,1.6,330.0,0.0,94.0,-1.9,2023-12-26 13:00:00+00:00
2023-12-26 13:10:00+00:00,40,-1.5,,,,,,,2023-12-26 13:10:00+00:00
2023-12-26 13:20:00+00:00,40,-1.9,,,,,,,2023-12-26 13:20:00+00:00
2023-12-26 13:30:00+00:00,40,-2.7,,,,,,,2023-12-26 13:30:00+00:00
2023-12-26 13:40:00+00:00,40,-2.5,,,,,,,2023-12-26 13:40:00+00:00
2023-12-26 13:50:00+00:00,40,-3.1,,,,,,,2023-12-26 13:50:00+00:00
2023-12-26 14:00:00+00:00,40,-2.6,-1.7,2.3,332.0,0.0,91.0,-3.0,2023-12-26 14:00:00+00:00
2023-12-26 14:10:00+00:00,40,-2.4,,,,,,,2023-12-26 14:10:00+00:00
2023-12-26 14:20:00+00:00,40,-2.2,,,,,,,2023-12-26 14:20:00+00:00
2023-12-26 14:30:00+00:00,40,-2.1,,,,,,,2023-12-26 14:30:00+00:00
2023-12-26 14:40:00+00:00,40,-2.0,,,,,,,2023-12-26 14:40:00+00:00
2023-12-26 14:50:00+00:00,40,-2.0,,,,,,,2023-12-26 14:50:00+00:00
2023-12-26 15:00:00+00:00,40,-2.0,-1.5,0.8,300.0,0.0,92.0,-2.4,2023-12-26 15:00:00+00:00
2023-12-26 15:10:00+00:00,40,-1.9,,,,,,,2023-12-26 15:10:00+00:00
2023-12-26 15:20:00+00:00,40,-1.8,,,,,,,2023-12-26 15:20:00+00:00
2023-12-26 15:30:00+00:00,41,-1.8,,,,,,,2023-12-26 15:30:00+00:00
2023-12-26 15:40:00+00:00,42,-1.7,,,,,,,2023-12-26 15:40:00+00:00
2023-12-26 15:50:00+00:00,42,-2.0,,,,,,,2023-12-26 15:50:00+00:00
2023-12-26 16:00:00+00:00,42,-2.1,-1.5,3.7,330.0,2.0,96.0,-1.9,2023-12-26 16:00:00+00:00
2023-12-26 16:10:00+00:00,42,-2.0,,,,,,,2023-12-26 16:10:00+00:00
2023-12-26 16:20:00+00:00,42,-2.2,,,,,,,2023-12-26 16:20:00+00:00
2023-12-26 16:30:00+00:00,42,-2.1,,,,,,,2023-12-26 16:30:00+00:00
2023-12-26 16:40:00+00:00,42,-2.3,,,,,,,2023-12-26 16:40:00+00:00
2023-12-26 16:50:00+00:00,42,-2.0,,,,,,,2023-12-26 16:50:00+00:00
2023-12-26 17:00:00+00:00,42,-2.3,-1.6,3.3,328.0,0.0,93.0,-2.7,2023-12-26 17:00:00+00:00
2023-12-26 17:10:00+00:00,42,-2.2,,,,,,,2023-12-26 17:10:00+00:00
2023-12-26 17:20:00+00:00,42,-4.5,,,,,,,2023-12-26 17:20:00+00:00
2023-12-26 17:30:00+00:00,42,-2.5,,,,,,,2023-12-26 17:30:00+00:00
2023-12-26 17:40:00+00:00,42,-2.5,,,,,,,2023-12-26 17:40:00+00:00
2023-12-26 17:50:00+00:00,42,-2.3,,,,,,,2023-12-26 17:50:00+00:00
2023-12-26 18:00:00+00:00,42,-2.3,-1.5,2.9,329.0,0.1,89.0,-3.0,2023-12-26 18:00:00+00:00
2023-12-26 18:10:00+00:00,42,-2.2,,,,,,,2023-12-26 18:10:00+00:00
2023-12-26 18:20:00+00:00,42,-2.2,,,,,,,2023-12-26 18:20:00+00:00
2023-12-26 18:30:00+00:00,42,-2.4,,,,,,,2023-12-26 18:30:00+00:00
2023-12-26 18:40:00+00:00,42,-2.3,,,,,,,2023-12-26 18:40:00+00:00
2023-12-26 18:50:00+00:00,42,-2.7,,,,,,,2023-12-26 18:50:00+00:00
2023-12-26 19:00:00+00:00,42,-3.0,-1.7,4.1,327.0,0.0,91.0,-3.0,2023-12-26 19:00:00+00:00
2023-12-26 19:10:00+00:00,42,-3.1,,,,,,,2023-12-26 19:10:00+00:00
2023-12-26 19:20:00+00:00,42,-3.5,,,,,,,2023-12-26 19:20:00+00:00
2023-12-26 19:30:00+00:00,42,-3.6,,,,,,,2023-12-26 19:30:00+00:00
2023-12-26 19:40:00+00:00,42,-3.6,,,,,,,2023-12-26 19:40:00+00:00
2023-12-26 19:50:00+00:00,42,-3.3,,,,,,,2023-12-26 19:50:00+00:00
2023-12-26 20:00:00+00:00,42,-2.9,-2.0,3.5,328.0,0.0,91.0,-3.3,2023-12-26 20:00:00+00:00
2023-12-26 20:10:00+00:00,42,-2.9,,,,,,,2023-12-26 20:10:00+00:00
2023-12-26 20:20:00+00:00,42,-3.2,,,,,,,2023-12-26 20:20:00+00:00
2023-12-26 20:30:00+00:00,42,-3.2,,,,,,,2023-12-26 20:30:00+00:00
2023-12-26 20:40:00+00:00,42,-6.0,,,,,,,2023-12-26 20:40:00+00:00
2023-12-26 20:50:00+00:00,42,-5.1,,,,,,,2023-12-26 20:50:00+00:00
2023-12-26 21:00:00+00:00,42,-5.5,-2.8,3.0,327.0,0.0,87.0,-4.4,2023-12-26 21:00:00+00:00
2023-12-26 21:10:00+00:00,42,-4.3,,,,,,,2023-12-26 21:10:00+00:00
2023-12-26 21:20:00+00:00,42,-4.1,,,,,,,2023-12-26 21:20:00+00:00
2023-12-26 21:30:00+00:00,42,-4.3,,,,,,,2023-12-26 21:30:00+00:00
2023-12-26 21:40:00+00:00,42,-4.3,,,,,,,2023-12-26 21:40:00+00:00
2023-12-26 21:50:00+00:00,42,-4.6,,,,,,,2023-12-26 21:50:00+00:00
2023-12-26 22:00:00+00:00,42,-5.7,-2.9,4.6,319.0,0.0,89.0,-4.4,2023-12-26 22:00:00+00:00
2023-12-26 22:10:00+00:00,42,-5.3,,,,,,,2023-12-26 22:10:00+00:00
2023-12-26 22:20:00+00:00,42,-6.4,,,,,,,2023-12-26 22:20:00+00:00
2023-12-26 22:30:00+00:00,42,-6.1,,,,,,,2023-12-26 22:30:00+00:00
2023-12-26 22:40:00+00:00,42,-5.0,,,,,,,2023-12-26 22:40:00+00:00
2023-12-26 22:50:00+00:00,42,-7.1,,,,,,,2023-12-26 22:50:00+00:00
2023-12-26 23:00:00+00:00,42,-9.2,-3.7,1.4,347.0,0.0,88.0,-5.7,2023-12-26 23:00:00+00:00
2023-12-26 23:10:00+00:00,42,-5.7,,,,,,,2023-12-26 23:10:00+00:00
2023-12-26 23:20:00+00:00,42,-5.0,,,,,,,2023-12-26 23:20:00+00:00
2023-12-26 23:30:00+00:00,42,-5.2,,,,,,,2023-12-26 23:30:00+00:00
2023-12-26 23:40:00+00:00,42,-5.1,,,,,,,2023-12-26 23:40:00+00:00
2023-12-26 23:50:00+00:00,42,-6.7,,,,,,,2023-12-26 23:50:00+00:00
2023-12-27 00:00:00+00:00,42,-5.9,-3.2,3.5,331.0,0.0,87.0,-5.0,2023-12-27 00:00:00+00:00
2023-12-27 00:10:00+00:00,42,-7.5,,,,,,,2023-12-27 00:10:00+00:00
