referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-02-28 11:50:00+00:00,70,0.6,,,,,,,2024-02-28 11:50:00+00:00
2024-02-28 12:00:00+00:00,70,0.7,2.2,2.5,144.0,0.0,88.0,0.4,2024-02-28 12:00:00+00:00
2024-02-28 12:10:00+00:00,70,0.6,,,,,,,2024-02-28 12:10:00+00:00
2024-02-28 12:20:00+00:00,70,0.5,,,,,,,2024-02-28 12:20:00+00:00
2024-02-28 12:30:00+00:00,70,0.6,,,,,,,2024-02-28 12:30:00+00:00
2024-02-28 12:40:00+00:00,70,0.5,,,,,,,2024-02-28 12:40:00+00:00
2024-02-28 12:50:00+00:00,69,0.6,,,,,,,2024-02-28 12:50:00+00:00
2024-02-28 13:00:00+00:00,69,0.5,2.0,2.8,157.0,0.0,89.0,0.4,2024-02-28 13:00:00+00:00
2024-02-28 13:10:00+00:00,69,0.5,,,,,,,2024-02-28 13:10:00+00:00
2024-02-28 13:20:00+00:00,69,0.7,,,,,,,2024-02-28 13:20:00+00:00
2024-02-28 13:30:00+00:00,69,0.7,,,,,,,2024-02-28 13:30:00+00:00
2024-02-28 13:40:00+00:00,69,0.7,,,,,,,2024-02-28 13:40:00+00:00
2024-02-28 13:50:00+00:00,69,0.7,,,,,,,2024-02-28 13:50:00+00:00
2024-02-28 14:00:00+00:00,69,0.7,2.4,0.5,89.0,0.0,86.0,0.4,2024-02-28 14:00:00+00:00
2024-02-28 14:10:00+00:00,69,0.7,,,,,,,2024-02-28 14:10:00+00:00
2024-02-28 14:20:00+00:00,69,0.7,,,,,,,2024-02-28 14:20:00+00:00
2024-02-28 14:30:00+00:00,69,0.7,,,,,,,2024-02-28 14:30:00+00:00
2024-02-28 14:40:00+00:00,69,0.6,,,,,,,2024-02-28 14:40:00+00:00
2024-02-28 14:50:00+00:00,69,0.8,,,,,,,2024-02-28 14:50:00+00:00
2024-02-28 15:00:00+00:00,69,0.8,2.2,1.5,135.0,0.0,90.0,0.9,2024-02-28 15:00:00+00:00
2024-02-28 15:10:00+00:00,69,0.6,,,,,,,2024-02-28 15:10:00+00:00
2024-02-28 15:20:00+00:00,69,0.6,,,,,,,2024-02-28 15:20:00+00:00
2024-02-28 15:30:00+00:00,68,0.5,,,,,,,2024-02-28 15:30:00+00:00
2024-02-28 15:40:00+00:00,68,0.5,,,,,,,2024-02-28 15:40:00+00:00
2024-02-28 15:50:00+00:00,68,0.5,,,,,,,2024-02-28 15:50:00+00:00
2024-02-28 16:00:00+00:00,68,0.4,1.9,2.2,157.0,0.0,88.0,0.2,2024-02-28 16:00:00+00:00
2024-02-28 16:10:00+00:00,68,0.2,,,,,,,2024-02-28 16:10:00+00:00
2024-02-28 16:20:00+00:00,68,0.1,,,,,,,2024-02-28 16:20:00+00:00
2024-02-28 16:30:00+00:00,68,0.2,,,,,,,2024-02-28 16:30:00+00:00
2024-02-28 16:40:00+00:00,68,0.0,,,,,,,2024-02-28 16:40:00+00:00
2024-02-28 16:50:00+00:00,68,-0.1,,,,,,,2024-02-28 16:50:00+00:00
2024-02-28 17:00:00+00:00,68,-0.3,1.7,3.7,160.0,0.0,79.0,-1.4,2024-02-28 17:00:00+00:00
2024-02-28 17:10:00+00:00,68,-0.2,,,,,,,2024-02-28 17:10:00+00:00
2024-02-28 17:20:00+00:00,68,-0.2,,,,,,,2024-02-28 17:20:00+00:00
2024-02-28 17:30:00+00:00,68,-0.1,,,,,,,2024-02-28 17:30:00+00:00
2024-02-28 17:40:00+00:00,68,-0.1,,,,,,,2024-02-28 17:40:00+00:00
2024-02-28 17:50:00+00:00,68,-0.1,,,,,,,2024-02-28 17:50:00+00:00
2024-02-28 18:00:00+00:00,68,0.0,1.4,3.5,161.0,0.0,79.0,-1.7,2024-02-28 18:00:00+00:00
2024-02-28 18:10:00+00:00,68,-0.3,,,,,,,2024-02-28 18:10:00+00:00
2024-02-28 18:20:00+00:00,68,0.0,,,,,,,2024-02-28 18:20:00+00:00
2024-02-28 18:30:00+00:00,68,0.0,,,,,,,2024-02-28 18:30:00+00:00
