referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-03-10 01:40:00+00:00,68,-20.7,,,,,,,2023-03-10 01:40:00+00:00
2023-03-10 01:50:00+00:00,68,-20.5,,,,,,,2023-03-10 01:50:00+00:00
2023-03-10 02:00:00+00:00,68,-19.8,-12.3,2.1,196.0,0.0,50.0,-20.4,2023-03-10 02:00:00+00:00
2023-03-10 02:10:00+00:00,68,-20.8,,,,,,,2023-03-10 02:10:00+00:00
2023-03-10 02:20:00+00:00,68,-22.3,,,,,,,2023-03-10 02:20:00+00:00
2023-03-10 02:30:00+00:00,68,-21.3,,,,,,,2023-03-10 02:30:00+00:00
2023-03-10 02:40:00+00:00,68,-22.5,,,,,,,2023-03-10 02:40:00+00:00
2023-03-10 02:50:00+00:00,68,-22.2,,,,,,,2023-03-10 02:50:00+00:00
2023-03-10 03:00:00+00:00,68,-20.7,-11.7,1.8,202.0,0.0,49.0,-20.4,2023-03-10 03:00:00+00:00
2023-03-10 03:10:00+00:00,68,-21.9,,,,,,,2023-03-10 03:10:00+00:00
2023-03-10 03:20:00+00:00,68,-21.6,,,,,,,2023-03-10 03:20:00+00:00
2023-03-10 03:30:00+00:00,68,-19.5,,,,,,,2023-03-10 03:30:00+00:00
2023-03-10 03:40:00+00:00,68,-22.8,,,,,,,2023-03-10 03:40:00+00:00
2023-03-10 03:50:00+00:00,68,-22.9,,,,,,,2023-03-10 03:50:00+00:00
2023-03-10 04:00:00+00:00,68,-18.9,-12.0,2.7,200.0,0.0,50.0,-20.4,2023-03-10 04:00:00+00:00
2023-03-10 04:10:00+00:00,68,-21.5,,,,,,,2023-03-10 04:10:00+00:00
2023-03-10 04:20:00+00:00,68,-19.6,,,,,,,2023-03-10 04:20:00+00:00
2023-03-10 04:30:00+00:00,68,-20.6,,,,,,,2023-03-10 04:30:00+00:00
2023-03-10 04:40:00+00:00,68,-20.9,,,,,,,2023-03-10 04:40:00+00:00
2023-03-10 04:50:00+00:00,68,-21.3,,,,,,,2023-03-10 04:50:00+00:00
2023-03-10 05:00:00+00:00,68,-19.2,-12.2,1.7,209.0,0.0,49.0,-20.4,2023-03-10 05:00:00+00:00
2023-03-10 05:10:00+00:00,68,-20.8,,,,,,,2023-03-10 05:10:00+00:00
2023-03-10 05:20:00+00:00,68,-20.7,,,,,,,2023-03-10 05:20:00+00:00
2023-03-10 05:30:00+00:00,68,-20.2,,,,,,,2023-03-10 05:30:00+00:00
