referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-01-24 22:30:00+00:00,24,0.7,,,,,,,2023-01-24 22:30:00+00:00
2023-01-24 22:40:00+00:00,24,0.7,,,,,,,2023-01-24 22:40:00+00:00
2023-01-24 22:50:00+00:00,24,0.7,,,,,,,2023-01-24 22:50:00+00:00
2023-01-24 23:00:00+00:00,24,0.7,3.1,1.1,163.0,0.5,98.0,2.7,2023-01-24 23:00:00+00:00
2023-01-24 23:10:00+00:00,24,0.7,,,,,,,2023-01-24 23:10:00+00:00
2023-01-24 23:20:00+00:00,24,0.7,,,,,,,2023-01-24 23:20:00+00:00
2023-01-24 23:30:00+00:00,24,0.7,,,,,,,2023-01-24 23:30:00+00:00
2023-01-24 23:40:00+00:00,24,0.7,,,,,,,2023-01-24 23:40:00+00:00
2023-01-24 23:50:00+00:00,24,0.7,,,,,,,2023-01-24 23:50:00+00:00
2023-01-25 00:00:00+00:00,24,0.6,2.9,2.0,147.0,0.6,98.0,2.7,2023-01-25 00:00:00+00:00
2023-01-25 00:10:00+00:00,24,0.6,,,,,,,2023-01-25 00:10:00+00:00
2023-01-25 00:20:00+00:00,24,0.6,,,,,,,2023-01-25 00:20:00+00:00
2023-01-25 00:30:00+00:00,24,0.6,,,,,,,2023-01-25 00:30:00+00:00
2023-01-25 00:40:00+00:00,23,0.6,,,,,,,2023-01-25 00:40:00+00:00
2023-01-25 00:50:00+00:00,23,0.6,,,,,,,2023-01-25 00:50:00+00:00
2023-01-25 01:00:00+00:00,23,0.6,2.9,2.5,142.0,0.8,98.0,2.7,2023-01-25 01:00:00+00:00
2023-01-25 01:10:00+00:00,23,0.6,,,,,,,2023-01-25 01:10:00+00:00
2023-01-25 01:20:00+00:00,23,0.6,,,,,,,2023-01-25 01:20:00+00:00
2023-01-25 01:30:00+00:00,23,0.6,,,,,,,2023-01-25 01:30:00+00:00
2023-01-25 01:40:00+00:00,23,0.6,,,,,,,2023-01-25 01:40:00+00:00
2023-01-25 01:50:00+00:00,23,0.6,,,,,,,2023-01-25 01:50:00+00:00
2023-01-25 02:00:00+00:00,23,0.6,2.6,1.4,158.0,0.6,98.0,2.5,2023-01-25 02:00:00+00:00
2023-01-25 02:10:00+00:00,23,0.6,,,,,,,2023-01-25 02:10:00+00:00
2023-01-25 02:20:00+00:00,23,0.6,,,,,,,2023-01-25 02:20:00+00:00
2023-01-25 02:30:00+00:00,23,0.5,,,,,,,2023-01-25 02:30:00+00:00
2023-01-25 02:40:00+00:00,23,0.6,,,,,,,2023-01-25 02:40:00+00:00
2023-01-25 02:50:00+00:00,23,0.6,,,,,,,2023-01-25 02:50:00+00:00
2023-01-25 03:00:00+00:00,23,0.6,2.5,1.3,153.0,0.5,98.0,2.3,2023-01-25 03:00:00+00:00
2023-01-25 03:10:00+00:00,23,0.6,,,,,,,2023-01-25 03:10:00+00:00
2023-01-25 03:20:00+00:00,23,0.6,,,,,,,2023-01-25 03:20:00+00:00
2023-01-25 03:30:00+00:00,23,0.6,,,,,,,2023-01-25 03:30:00+00:00
2023-01-25 03:40:00+00:00,23,0.6,,,,,,,2023-01-25 03:40:00+00:00
2023-01-25 03:50:00+00:00,23,0.6,,,,,,,2023-01-25 03:50:00+00:00
2023-01-25 04:00:00+00:00,23,0.6,2.7,1.7,152.0,0.8,98.0,2.5,2023-01-25 04:00:00+00:00
2023-01-25 04:10:00+00:00,23,0.6,,,,,,,2023-01-25 04:10:00+00:00
2023-01-25 04:20:00+00:00,23,0.6,,,,,,,2023-01-25 04:20:00+00:00
2023-01-25 04:30:00+00:00,23,0.6,,,,,,,2023-01-25 04:30:00+00:00
2023-01-25 04:40:00+00:00,23,0.6,,,,,,,2023-01-25 04:40:00+00:00
2023-01-25 04:50:00+00:00,23,0.6,,,,,,,2023-01-25 04:50:00+00:00
2023-01-25 05:00:00+00:00,23,0.7,2.9,1.2,149.0,0.7,98.0,2.7,2023-01-25 05:00:00+00:00
2023-01-25 05:10:00+00:00,23,0.6,,,,,,,2023-01-25 05:10:00+00:00
2023-01-25 05:20:00+00:00,23,0.6,,,,,,,2023-01-25 05:20:00+00:00
2023-01-25 05:30:00+00:00,23,0.6,,,,,,,2023-01-25 05:30:00+00:00
2023-01-25 05:40:00+00:00,23,0.6,,,,,,,2023-01-25 05:40:00+00:00
2023-01-25 05:50:00+00:00,23,0.6,,,,,,,2023-01-25 05:50:00+00:00
2023-01-25 06:00:00+00:00,23,0.6,2.6,1.4,168.0,0.2,98.0,2.5,2023-01-25 06:00:00+00:00
2023-01-25 06:10:00+00:00,23,0.6,,,,,,,2023-01-25 06:10:00+00:00
2023-01-25 06:20:00+00:00,23,0.6,,,,,,,2023-01-25 06:20:00+00:00
