referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-12-20 07:30:00+00:00,7,-3.6,,,,,,,2024-12-20 07:30:00+00:00
2024-12-20 07:40:00+00:00,7,-4.5,,,,,,,2024-12-20 07:40:00+00:00
2024-12-20 07:50:00+00:00,7,-5.0,,,,,,,2024-12-20 07:50:00+00:00
2024-12-20 08:00:00+00:00,7,-3.3,-2.0,3.3,326.0,0.0,79.0,-5.0,2024-12-20 08:00:00+00:00
2024-12-20 08:10:00+00:00,7,-3.3,,,,,,,2024-12-20 08:10:00+00:00
2024-12-20 08:20:00+00:00,7,-4.1,,,,,,,2024-12-20 08:20:00+00:00
2024-12-20 08:30:00+00:00,7,-3.5,,,,,,,2024-12-20 08:30:00+00:00
2024-12-20 08:40:00+00:00,7,-3.5,,,,,,,2024-12-20 08:40:00+00:00
2024-12-20 08:50:00+00:00,7,-4.3,,,,,,,2024-12-20 08:50:00+00:00
2024-12-20 09:00:00+00:00,7,-3.6,-2.2,2.9,331.0,0.0,82.0,-4.7,2024-12-20 09:00:00+00:00
2024-12-20 09:10:00+00:00,7,-3.3,,,,,,,2024-12-20 09:10:00+00:00
2024-12-20 09:20:00+00:00,7,-3.2,,,,,,,2024-12-20 09:20:00+00:00
2024-12-20 09:30:00+00:00,7,-3.2,,,,,,,2024-12-20 09:30:00+00:00
2024-12-20 09:40:00+00:00,7,-2.9,,,,,,,2024-12-20 09:40:00+00:00
2024-12-20 09:50:00+00:00,7,-5.1,,,,,,,2024-12-20 09:50:00+00:00
2024-12-20 10:00:00+00:00,7,-6.1,-2.3,1.7,306.0,0.0,81.0,-5.0,2024-12-20 10:00:00+00:00
2024-12-20 10:10:00+00:00,7,-7.0,,,,,,,2024-12-20 10:10:00+00:00
2024-12-20 10:20:00+00:00,7,-7.6,,,,,,,2024-12-20 10:20:00+00:00
2024-12-20 10:30:00+00:00,7,-6.6,,,,,,,2024-12-20 10:30:00+00:00
2024-12-20 10:40:00+00:00,7,-7.2,,,,,,,2024-12-20 10:40:00+00:00
2024-12-20 10:50:00+00:00,7,-6.0,,,,,,,2024-12-20 10:50:00+00:00
2024-12-20 11:00:00+00:00,7,-4.7,-2.6,2.2,194.0,0.0,87.0,-4.4,2024-12-20 11:00:00+00:00
2024-12-20 11:10:00+00:00,7,-5.1,,,,,,,2024-12-20 11:10:00+00:00
2024-12-20 11:20:00+00:00,7,-4.0,,,,,,,2024-12-20 11:20:00+00:00
2024-12-20 11:30:00+00:00,7,-3.1,,,,,,,2024-12-20 11:30:00+00:00
2024-12-20 11:40:00+00:00,7,-2.6,,,,,,,2024-12-20 11:40:00+00:00
2024-12-20 11:50:00+00:00,7,-2.5,,,,,,,2024-12-20 11:50:00+00:00
2024-12-20 12:00:00+00:00,7,-2.7,-2.0,1.2,127.0,0.0,88.0,-3.5,2024-12-20 12:00:00+00:00
2024-12-20 12:10:00+00:00,7,-3.3,,,,,,,2024-12-20 12:10:00+00:00
2024-12-20 12:20:00+00:00,7,-4.1,,,,,,,2024-12-20 12:20:00+00:00
2024-12-20 12:30:00+00:00,7,-5.3,,,,,,,2024-12-20 12:30:00+00:00
2024-12-20 12:40:00+00:00,7,-6.1,,,,,,,2024-12-20 12:40:00+00:00
2024-12-20 12:50:00+00:00,7,-6.5,,,,,,,2024-12-20 12:50:00+00:00
2024-12-20 13:00:00+00:00,7,-5.5,-2.9,2.2,191.0,0.0,93.0,-3.8,2024-12-20 13:00:00+00:00
2024-12-20 13:10:00+00:00,7,-4.1,,,,,,,2024-12-20 13:10:00+00:00
2024-12-20 13:20:00+00:00,7,-3.3,,,,,,,2024-12-20 13:20:00+00:00
2024-12-20 13:30:00+00:00,7,-2.9,,,,,,,2024-12-20 13:30:00+00:00
2024-12-20 13:40:00+00:00,7,-2.7,,,,,,,2024-12-20 13:40:00+00:00
2024-12-20 13:50:00+00:00,7,-2.6,,,,,,,2024-12-20 13:50:00+00:00
2024-12-20 14:00:00+00:00,7,-2.5,-2.2,1.6,156.0,0.0,91.0,-3.5,2024-12-20 14:00:00+00:00
2024-12-20 14:10:00+00:00,7,-2.5,,,,,,,2024-12-20 14:10:00+00:00
2024-12-20 14:20:00+00:00,7,-2.7,,,,,,,2024-12-20 14:20:00+00:00
2024-12-20 14:30:00+00:00,6,-2.5,,,,,,,2024-12-20 14:30:00+00:00
2024-12-20 14:40:00+00:00,6,-2.5,,,,,,,2024-12-20 14:40:00+00:00
2024-12-20 14:50:00+00:00,7,-2.4,,,,,,,2024-12-20 14:50:00+00:00
