referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2024-01-21 03:40:00+00:00,,,,75,,,0.3,,2024-01-21 03:40:00+00:00
2024-01-21 03:50:00+00:00,,,,75,,,0.2,,2024-01-21 03:50:00+00:00
2024-01-21 04:00:00+00:00,1.4,5.1,156.0,75,1.0,90.0,0.2,0.0,2024-01-21 04:00:00+00:00
2024-01-21 04:10:00+00:00,,,,75,,,0.2,,2024-01-21 04:10:00+00:00
2024-01-21 04:20:00+00:00,,,,75,,,0.2,,2024-01-21 04:20:00+00:00
2024-01-21 04:30:00+00:00,,,,75,,,0.2,,2024-01-21 04:30:00+00:00
2024-01-21 04:40:00+00:00,,,,75,,,0.2,,2024-01-21 04:40:00+00:00
2024-01-21 04:50:00+00:00,,,,75,,,0.2,,2024-01-21 04:50:00+00:00
2024-01-21 05:00:00+00:00,1.2,6.8,156.0,75,0.1,89.0,0.1,-0.2,2024-01-21 05:00:00+00:00
2024-01-21 05:10:00+00:00,,,,74,,,0.2,,2024-01-21 05:10:00+00:00
2024-01-21 05:20:00+00:00,,,,74,,,0.2,,2024-01-21 05:20:00+00:00
2024-01-21 05:30:00+00:00,,,,74,,,0.2,,2024-01-21 05:30:00+00:00
2024-01-21 05:40:00+00:00,,,,74,,,0.2,,2024-01-21 05:40:00+00:00
2024-01-21 05:50:00+00:00,,,,74,,,0.2,,2024-01-21 05:50:00+00:00
2024-01-21 06:00:00+00:00,1.4,7.7,159.0,74,0.0,81.0,0.2,-1.4,2024-01-21 06:00:00+00:00
2024-01-21 06:10:00+00:00,,,,74,,,0.2,,2024-01-21 06:10:00+00:00
2024-01-21 06:20:00+00:00,,,,74,,,0.2,,2024-01-21 06:20:00+00:00
2024-01-21 06:30:00+00:00,,,,74,,,0.1,,2024-01-21 06:30:00+00:00
2024-01-21 06:40:00+00:00,,,,74,,,0.1,,2024-01-21 06:40:00+00:00
2024-01-21 06:50:00+00:00,,,,74,,,0.0,,2024-01-21 06:50:00+00:00
2024-01-21 07:00:00+00:00,0.4,6.7,163.0,74,0.1,91.0,0.0,-0.9,2024-01-21 07:00:00+00:00
2024-01-21 07:10:00+00:00,,,,74,,,0.0,,2024-01-21 07:10:00+00:00
2024-01-21 07:20:00+00:00,,,,74,,,0.0,,2024-01-21 07:20:00+00:00
2024-01-21 07:30:00+00:00,,,,74,,,-0.1,,2024-01-21 07:30:00+00:00
2024-01-21 07:40:00+00:00,,,,75,,,-0.1,,2024-01-21 07:40:00+00:00
2024-01-21 07:50:00+00:00,,,,75,,,-0.2,,2024-01-21 07:50:00+00:00
2024-01-21 08:00:00+00:00,-0.2,5.5,155.0,75,0.6,95.0,-0.3,-0.9,2024-01-21 08:00:00+00:00
2024-01-21 08:10:00+00:00,,,,75,,,-0.3,,2024-01-21 08:10:00+00:00
2024-01-21 08:20:00+00:00,,,,76,,,-0.4,,2024-01-21 08:20:00+00:00
2024-01-21 08:30:00+00:00,,,,76,,,-0.4,,2024-01-21 08:30:00+00:00
2024-01-21 08:40:00+00:00,,,,76,,,-0.5,,2024-01-21 08:40:00+00:00
2024-01-21 08:50:00+00:00,,,,76,,,-0.5,,2024-01-21 08:50:00+00:00
2024-01-21 09:00:00+00:00,-0.4,5.7,157.0,76,0.7,94.0,-0.5,-1.4,2024-01-21 09:00:00+00:00
2024-01-21 09:10:00+00:00,,,,77,,,-0.5,,2024-01-21 09:10:00+00:00
2024-01-21 09:20:00+00:00,,,,77,,,-0.5,,2024-01-21 09:20:00+00:00
2024-01-21 09:30:00+00:00,,,,77,,,-0.6,,2024-01-21 09:30:00+00:00
2024-01-21 09:40:00+00:00,,,,77,,,-0.6,,2024-01-21 09:40:00+00:00
2024-01-21 09:50:00+00:00,,,,77,,,-0.6,,2024-01-21 09:50:00+00:00
2024-01-21 10:00:00+00:00,-0.4,5.5,157.0,77,0.9,94.0,-0.6,-1.4,2024-01-21 10:00:00+00:00
2024-01-21 10:10:00+00:00,,,,77,,,-0.6,,2024-01-21 10:10:00+00:00
2024-01-21 10:20:00+00:00,,,,78,,,-0.6,,2024-01-21 10:20:00+00:00
2024-01-21 10:30:00+00:00,,,,78,,,-0.5,,2024-01-21 10:30:00+00:00
2024-01-21 10:40:00+00:00,,,,78,,,-0.5,,2024-01-21 10:40:00+00:00
2024-01-21 10:50:00+00:00,,,,79,,,-0.5,,2024-01-21 10:50:00+00:00
2024-01-21 11:00:00+00:00,-0.5,3.9,143.0,79,1.2,96.0,-0.5,-0.9,2024-01-21 11:00:00+00:00
2024-01-21 11:10:00+00:00,,,,79,,,-0.5,,2024-01-21 11:10:00+00:00
2024-01-21 11:20:00+00:00,,,,80,,,-0.5,,2024-01-21 11:20:00+00:00
2024-01-21 11:30:00+00:00,,,,80,,,-0.5,,2024-01-21 11:30:00+00:00
2024-01-21 11:40:00+00:00,,,,80,,,-0.5,,2024-01-21 11:40:00+00:00
2024-01-21 11:50:00+00:00,,,,81,,,-0.6,,2024-01-21 11:50:00+00:00
2024-01-21 12:00:00+00:00,-0.5,3.5,155.0,81,1.8,97.0,-0.6,-0.9,2024-01-21 12:00:00+00:00
2024-01-21 12:10:00+00:00,,,,81,,,-0.5,,2024-01-21 12:10:00+00:00
2024-01-21 12:20:00+00:00,,,,81,,,-0.5,,2024-01-21 12:20:00+00:00
2024-01-21 12:30:00+00:00,,,,82,,,-0.4,,2024-01-21 12:30:00+00:00
2024-01-21 12:40:00+00:00,,,,82,,,-0.4,,2024-01-21 12:40:00+00:00
2024-01-21 12:50:00+00:00,,,,82,,,-0.4,,2024-01-21 12:50:00+00:00
2024-01-21 13:00:00+00:00,-0.3,3.1,152.0,82,1.5,97.0,-0.4,-0.7,2024-01-21 13:00:00+00:00
2024-01-21 13:10:00+00:00,,,,82,,,-0.1,,2024-01-21 13:10:00+00:00
2024-01-21 13:20:00+00:00,,,,82,,,0.0,,2024-01-21 13:20:00+00:00
2024-01-21 13:30:00+00:00,,,,82,,,0.0,,2024-01-21 13:30:00+00:00
2024-01-21 13:40:00+00:00,,,,81,,,0.0,,2024-01-21 13:40:00+00:00
2024-01-21 13:50:00+00:00,,,,81,,,0.0,,2024-01-21 13:50:00+00:00
2024-01-21 14:00:00+00:00,0.1,2.4,151.0,81,0.6,98.0,0.0,0.0,2024-01-21 14:00:00+00:00
2024-01-21 14:10:00+00:00,,,,81,,,0.0,,2024-01-21 14:10:00+00:00
2024-01-21 14:20:00+00:00,,,,82,,,0.0,,2024-01-21 14:20:00+00:00
2024-01-21 14:30:00+00:00,,,,82,,,0.0,,2024-01-21 14:30:00+00:00
2024-01-21 14:40:00+00:00,,,,82,,,0.0,,2024-01-21 14:40:00+00:00
2024-01-21 14:50:00+00:00,,,,82,,,0.0,,2024-01-21 14:50:00+00:00
2024-01-21 15:00:00+00:00,0.5,2.4,143.0,81,0.8,99.0,0.1,0.2,2024-01-21 15:00:00+00:00
2024-01-21 15:10:00+00:00,,,,81,,,0.1,,2024-01-21 15:10:00+00:00
2024-01-21 15:20:00+00:00,,,,81,,,0.1,,2024-01-21 15:20:00+00:00
2024-01-21 15:30:00+00:00,,,,81,,,0.1,,2024-01-21 15:30:00+00:00
2024-01-21 15:40:00+00:00,,,,81,,,0.1,,2024-01-21 15:40:00+00:00
2024-01-21 15:50:00+00:00,,,,81,,,0.1,,2024-01-21 15:50:00+00:00
2024-01-21 16:00:00+00:00,0.7,2.7,142.0,81,0.5,99.0,0.1,0.4,2024-01-21 16:00:00+00:00
2024-01-21 16:10:00+00:00,,,,81,,,0.1,,2024-01-21 16:10:00+00:00
2024-01-21 16:20:00+00:00,,,,81,,,0.1,,2024-01-21 16:20:00+00:00
2024-01-21 16:30:00+00:00,,,,81,,,0.2,,2024-01-21 16:30:00+00:00
2024-01-21 16:40:00+00:00,,,,80,,,0.1,,2024-01-21 16:40:00+00:00
2024-01-21 16:50:00+00:00,,,,80,,,0.1,,2024-01-21 16:50:00+00:00
2024-01-21 17:00:00+00:00,1.0,2.8,141.0,80,0.0,96.0,0.1,0.4,2024-01-21 17:00:00+00:00
2024-01-21 17:10:00+00:00,,,,80,,,0.2,,2024-01-21 17:10:00+00:00
2024-01-21 17:20:00+00:00,,,,80,,,0.2,,2024-01-21 17:20:00+00:00
2024-01-21 17:30:00+00:00,,,,80,,,0.1,,2024-01-21 17:30:00+00:00
2024-01-21 17:40:00+00:00,,,,80,,,0.2,,2024-01-21 17:40:00+00:00
2024-01-21 17:50:00+00:00,,,,80,,,0.2,,2024-01-21 17:50:00+00:00
2024-01-21 18:00:00+00:00,1.3,4.3,148.0,80,0.0,91.0,0.2,0.0,2024-01-21 18:00:00+00:00
2024-01-21 18:10:00+00:00,,,,80,,,0.2,,2024-01-21 18:10:00+00:00
2024-01-21 18:20:00+00:00,,,,80,,,0.2,,2024-01-21 18:20:00+00:00
2024-01-21 18:30:00+00:00,,,,79,,,0.0,,2024-01-21 18:30:00+00:00
2024-01-21 18:40:00+00:00,,,,79,,,0.0,,2024-01-21 18:40:00+00:00
2024-01-21 18:50:00+00:00,,,,79,,,0.2,,2024-01-21 18:50:00+00:00
2024-01-21 19:00:00+00:00,1.8,5.9,153.0,79,0.0,81.0,0.2,-0.9,2024-01-21 19:00:00+00:00
2024-01-21 19:10:00+00:00,,,,79,,,0.3,,2024-01-21 19:10:00+00:00
2024-01-21 19:20:00+00:00,,,,79,,,0.3,,2024-01-21 19:20:00+00:00
2024-01-21 19:30:00+00:00,,,,79,,,0.4,,2024-01-21 19:30:00+00:00
2024-01-21 19:40:00+00:00,,,,79,,,0.4,,2024-01-21 19:40:00+00:00
2024-01-21 19:50:00+00:00,,,,79,,,0.4,,2024-01-21 19:50:00+00:00
