referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-02-08 02:30:00+00:00,56,0.4,,,,,,,2023-02-08 02:30:00+00:00
2023-02-08 02:40:00+00:00,56,0.4,,,,,,,2023-02-08 02:40:00+00:00
2023-02-08 02:50:00+00:00,56,0.4,,,,,,,2023-02-08 02:50:00+00:00
2023-02-08 03:00:00+00:00,56,0.4,1.6,2.3,141.0,0.2,99.0,1.5,2023-02-08 03:00:00+00:00
2023-02-08 03:10:00+00:00,56,0.4,,,,,,,2023-02-08 03:10:00+00:00
2023-02-08 03:20:00+00:00,56,0.4,,,,,,,2023-02-08 03:20:00+00:00
2023-02-08 03:30:00+00:00,56,0.4,,,,,,,2023-02-08 03:30:00+00:00
2023-02-08 03:40:00+00:00,56,0.4,,,,,,,2023-02-08 03:40:00+00:00
2023-02-08 03:50:00+00:00,56,0.3,,,,,,,2023-02-08 03:50:00+00:00
2023-02-08 04:00:00+00:00,56,0.4,1.7,1.3,142.0,0.5,99.0,1.5,2023-02-08 04:00:00+00:00
2023-02-08 04:10:00+00:00,56,0.3,,,,,,,2023-02-08 04:10:00+00:00
2023-02-08 04:20:00+00:00,56,0.3,,,,,,,2023-02-08 04:20:00+00:00
2023-02-08 04:30:00+00:00,56,0.4,,,,,,,2023-02-08 04:30:00+00:00
2023-02-08 04:40:00+00:00,56,0.4,,,,,,,2023-02-08 04:40:00+00:00
2023-02-08 04:50:00+00:00,56,0.4,,,,,,,2023-02-08 04:50:00+00:00
2023-02-08 05:00:00+00:00,56,0.3,1.5,0.0,0.0,0.3,99.0,1.3,2023-02-08 05:00:00+00:00
2023-02-08 05:10:00+00:00,56,0.3,,,,,,,2023-02-08 05:10:00+00:00
2023-02-08 05:20:00+00:00,56,0.4,,,,,,,2023-02-08 05:20:00+00:00
2023-02-08 05:30:00+00:00,56,0.4,,,,,,,2023-02-08 05:30:00+00:00
