referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-12-26 21:20:00+00:00,17,0.9,,,,,,,2024-12-26 21:20:00+00:00
2024-12-26 21:30:00+00:00,17,0.9,,,,,,,2024-12-26 21:30:00+00:00
2024-12-26 21:40:00+00:00,17,0.9,,,,,,,2024-12-26 21:40:00+00:00
2024-12-26 21:50:00+00:00,17,0.9,,,,,,,2024-12-26 21:50:00+00:00
2024-12-26 22:00:00+00:00,17,0.7,2.4,0.6,306.0,0.1,99.0,2.3,2024-12-26 22:00:00+00:00
2024-12-26 22:10:00+00:00,17,0.7,,,,,,,2024-12-26 22:10:00+00:00
2024-12-26 22:20:00+00:00,17,0.7,,,,,,,2024-12-26 22:20:00+00:00
2024-12-26 22:30:00+00:00,17,0.6,,,,,,,2024-12-26 22:30:00+00:00
2024-12-26 22:40:00+00:00,17,0.6,,,,,,,2024-12-26 22:40:00+00:00
2024-12-26 22:50:00+00:00,17,0.6,,,,,,,2024-12-26 22:50:00+00:00
2024-12-26 23:00:00+00:00,17,0.6,2.1,0.6,269.0,0.0,99.0,1.9,2024-12-26 23:00:00+00:00
2024-12-26 23:10:00+00:00,17,0.5,,,,,,,2024-12-26 23:10:00+00:00
2024-12-26 23:20:00+00:00,17,0.4,,,,,,,2024-12-26 23:20:00+00:00
2024-12-26 23:30:00+00:00,17,0.5,,,,,,,2024-12-26 23:30:00+00:00
2024-12-26 23:40:00+00:00,16,0.4,,,,,,,2024-12-26 23:40:00+00:00
2024-12-26 23:50:00+00:00,16,0.4,,,,,,,2024-12-26 23:50:00+00:00
2024-12-27 00:00:00+00:00,16,0.4,1.4,0.0,0.0,0.0,97.0,1.1,2024-12-27 00:00:00+00:00
2024-12-27 00:10:00+00:00,16,0.4,,,,,,,2024-12-27 00:10:00+00:00
2024-12-27 00:20:00+00:00,16,0.4,,,,,,,2024-12-27 00:20:00+00:00
2024-12-27 00:30:00+00:00,17,0.5,,,,,,,2024-12-27 00:30:00+00:00
