referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2024-01-18 21:00:00+00:00,-7.4,0.3,159.0,65,0.2,92.0,-8.5,-8.5,2024-01-18 21:00:00+00:00
2024-01-18 21:10:00+00:00,,,,65,,,-8.3,,2024-01-18 21:10:00+00:00
2024-01-18 21:20:00+00:00,,,,65,,,-8.3,,2024-01-18 21:20:00+00:00
2024-01-18 21:30:00+00:00,,,,65,,,-8.3,,2024-01-18 21:30:00+00:00
2024-01-18 21:40:00+00:00,,,,65,,,-9.2,,2024-01-18 21:40:00+00:00
2024-01-18 21:50:00+00:00,,,,65,,,-9.0,,2024-01-18 21:50:00+00:00
2024-01-18 22:00:00+00:00,-7.3,0.7,221.0,65,0.2,91.0,-8.7,-8.5,2024-01-18 22:00:00+00:00
2024-01-18 22:10:00+00:00,,,,65,,,-8.2,,2024-01-18 22:10:00+00:00
2024-01-18 22:20:00+00:00,,,,65,,,-8.0,,2024-01-18 22:20:00+00:00
2024-01-18 22:30:00+00:00,,,,65,,,-8.0,,2024-01-18 22:30:00+00:00
2024-01-18 22:40:00+00:00,,,,65,,,-8.4,,2024-01-18 22:40:00+00:00
2024-01-18 22:50:00+00:00,,,,65,,,-8.7,,2024-01-18 22:50:00+00:00
2024-01-18 23:00:00+00:00,-7.5,0.0,0.0,65,0.2,91.0,-9.8,-8.5,2024-01-18 23:00:00+00:00
2024-01-18 23:10:00+00:00,,,,65,,,-11.8,,2024-01-18 23:10:00+00:00
2024-01-18 23:20:00+00:00,,,,65,,,-13.8,,2024-01-18 23:20:00+00:00
2024-01-18 23:30:00+00:00,,,,65,,,-15.3,,2024-01-18 23:30:00+00:00
2024-01-18 23:40:00+00:00,,,,65,,,-15.1,,2024-01-18 23:40:00+00:00
2024-01-18 23:50:00+00:00,,,,65,,,-15.3,,2024-01-18 23:50:00+00:00
2024-01-19 00:00:00+00:00,-8.6,1.3,169.0,65,0.1,92.0,-14.6,-9.8,2024-01-19 00:00:00+00:00
2024-01-19 00:10:00+00:00,,,,65,,,-14.8,,2024-01-19 00:10:00+00:00
2024-01-19 00:20:00+00:00,,,,64,,,-14.0,,2024-01-19 00:20:00+00:00
2024-01-19 00:30:00+00:00,,,,64,,,-12.0,,2024-01-19 00:30:00+00:00
2024-01-19 00:40:00+00:00,,,,64,,,-12.2,,2024-01-19 00:40:00+00:00
2024-01-19 00:50:00+00:00,,,,64,,,-11.3,,2024-01-19 00:50:00+00:00
2024-01-19 01:00:00+00:00,-8.1,2.1,161.0,64,0.0,95.0,-9.0,-8.9,2024-01-19 01:00:00+00:00
2024-01-19 01:10:00+00:00,,,,64,,,-8.6,,2024-01-19 01:10:00+00:00
2024-01-19 01:20:00+00:00,,,,64,,,-8.4,,2024-01-19 01:20:00+00:00
2024-01-19 01:30:00+00:00,,,,64,,,-8.1,,2024-01-19 01:30:00+00:00
2024-01-19 01:40:00+00:00,,,,64,,,-8.0,,2024-01-19 01:40:00+00:00
2024-01-19 01:50:00+00:00,,,,64,,,-8.1,,2024-01-19 01:50:00+00:00
2024-01-19 02:00:00+00:00,-7.2,2.0,153.0,64,0.3,93.0,-7.5,-8.1,2024-01-19 02:00:00+00:00
2024-01-19 02:10:00+00:00,,,,65,,,-7.4,,2024-01-19 02:10:00+00:00
2024-01-19 02:20:00+00:00,,,,65,,,-7.5,,2024-01-19 02:20:00+00:00
2024-01-19 02:30:00+00:00,,,,65,,,-7.4,,2024-01-19 02:30:00+00:00
2024-01-19 02:40:00+00:00,,,,65,,,-8.0,,2024-01-19 02:40:00+00:00
2024-01-19 02:50:00+00:00,,,,65,,,-7.6,,2024-01-19 02:50:00+00:00
2024-01-19 03:00:00+00:00,-6.9,0.9,137.0,65,0.8,92.0,-7.4,-8.1,2024-01-19 03:00:00+00:00
2024-01-19 03:10:00+00:00,,,,65,,,-8.4,,2024-01-19 03:10:00+00:00
2024-01-19 03:20:00+00:00,,,,65,,,-7.8,,2024-01-19 03:20:00+00:00
2024-01-19 03:30:00+00:00,,,,65,,,-7.2,,2024-01-19 03:30:00+00:00
2024-01-19 03:40:00+00:00,,,,66,,,-7.1,,2024-01-19 03:40:00+00:00
2024-01-19 03:50:00+00:00,,,,66,,,-6.8,,2024-01-19 03:50:00+00:00
2024-01-19 04:00:00+00:00,-5.9,3.1,337.0,67,1.4,95.0,-6.2,-6.7,2024-01-19 04:00:00+00:00
2024-01-19 04:10:00+00:00,,,,67,,,-6.9,,2024-01-19 04:10:00+00:00
2024-01-19 04:20:00+00:00,,,,67,,,-6.7,,2024-01-19 04:20:00+00:00
2024-01-19 04:30:00+00:00,,,,67,,,-6.4,,2024-01-19 04:30:00+00:00
2024-01-19 04:40:00+00:00,,,,68,,,-6.1,,2024-01-19 04:40:00+00:00
2024-01-19 04:50:00+00:00,,,,68,,,-6.2,,2024-01-19 04:50:00+00:00
2024-01-19 05:00:00+00:00,-5.9,1.4,328.0,68,0.7,93.0,-6.7,-7.0,2024-01-19 05:00:00+00:00
2024-01-19 05:10:00+00:00,,,,68,,,-6.6,,2024-01-19 05:10:00+00:00
2024-01-19 05:20:00+00:00,,,,68,,,-6.7,,2024-01-19 05:20:00+00:00
2024-01-19 05:30:00+00:00,,,,68,,,-6.5,,2024-01-19 05:30:00+00:00
2024-01-19 05:40:00+00:00,,,,68,,,-5.9,,2024-01-19 05:40:00+00:00
2024-01-19 05:50:00+00:00,,,,69,,,-5.9,,2024-01-19 05:50:00+00:00
2024-01-19 06:00:00+00:00,-5.8,1.0,82.0,69,0.6,94.0,-6.3,-6.3,2024-01-19 06:00:00+00:00
2024-01-19 06:10:00+00:00,,,,70,,,-6.1,,2024-01-19 06:10:00+00:00
2024-01-19 06:20:00+00:00,,,,70,,,-6.0,,2024-01-19 06:20:00+00:00
2024-01-19 06:30:00+00:00,,,,70,,,-6.3,,2024-01-19 06:30:00+00:00
2024-01-19 06:40:00+00:00,,,,70,,,-6.0,,2024-01-19 06:40:00+00:00
2024-01-19 06:50:00+00:00,,,,70,,,-6.2,,2024-01-19 06:50:00+00:00
2024-01-19 07:00:00+00:00,-5.2,2.7,340.0,70,0.4,92.0,-5.8,-6.0,2024-01-19 07:00:00+00:00
2024-01-19 07:10:00+00:00,,,,70,,,-5.6,,2024-01-19 07:10:00+00:00
2024-01-19 07:20:00+00:00,,,,70,,,-5.8,,2024-01-19 07:20:00+00:00
2024-01-19 07:30:00+00:00,,,,70,,,-5.7,,2024-01-19 07:30:00+00:00
2024-01-19 07:40:00+00:00,,,,70,,,-5.7,,2024-01-19 07:40:00+00:00
