referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-03-02 21:30:00+00:00,55,-9.1,,,,,,,2023-03-02 21:30:00+00:00
2023-03-02 21:40:00+00:00,55,-9.1,,,,,,,2023-03-02 21:40:00+00:00
2023-03-02 21:50:00+00:00,55,-10.6,,,,,,,2023-03-02 21:50:00+00:00
2023-03-02 22:00:00+00:00,55,-10.4,-2.4,0.0,0.0,0.0,71.0,-7.0,2023-03-02 22:00:00+00:00
2023-03-02 22:10:00+00:00,55,-10.8,,,,,,,2023-03-02 22:10:00+00:00
2023-03-02 22:20:00+00:00,55,-10.5,,,,,,,2023-03-02 22:20:00+00:00
2023-03-02 22:30:00+00:00,55,-10.0,,,,,,,2023-03-02 22:30:00+00:00
2023-03-02 22:40:00+00:00,55,-10.3,,,,,,,2023-03-02 22:40:00+00:00
2023-03-02 22:50:00+00:00,55,-9.9,,,,,,,2023-03-02 22:50:00+00:00
2023-03-02 23:00:00+00:00,55,-9.8,-1.0,0.2,267.0,0.0,61.0,-7.4,2023-03-02 23:00:00+00:00
2023-03-02 23:10:00+00:00,55,-9.8,,,,,,,2023-03-02 23:10:00+00:00
2023-03-02 23:20:00+00:00,55,-9.6,,,,,,,2023-03-02 23:20:00+00:00
2023-03-02 23:30:00+00:00,55,-10.4,,,,,,,2023-03-02 23:30:00+00:00
2023-03-02 23:40:00+00:00,55,-10.5,,,,,,,2023-03-02 23:40:00+00:00
2023-03-02 23:50:00+00:00,55,-10.2,,,,,,,2023-03-02 23:50:00+00:00
2023-03-03 00:00:00+00:00,55,-10.2,-1.1,0.4,299.0,0.0,56.0,-8.9,2023-03-03 00:00:00+00:00
2023-03-03 00:10:00+00:00,55,-10.1,,,,,,,2023-03-03 00:10:00+00:00
2023-03-03 00:20:00+00:00,55,-10.7,,,,,,,2023-03-03 00:20:00+00:00
2023-03-03 00:30:00+00:00,55,-10.7,,,,,,,2023-03-03 00:30:00+00:00
2023-03-03 00:40:00+00:00,55,-10.7,,,,,,,2023-03-03 00:40:00+00:00
2023-03-03 00:50:00+00:00,55,-10.0,,,,,,,2023-03-03 00:50:00+00:00
2023-03-03 01:00:00+00:00,55,-9.2,-0.5,1.1,303.0,0.0,48.0,-10.2,2023-03-03 01:00:00+00:00
2023-03-03 01:10:00+00:00,55,-9.2,,,,,,,2023-03-03 01:10:00+00:00
2023-03-03 01:20:00+00:00,55,-10.4,,,,,,,2023-03-03 01:20:00+00:00
2023-03-03 01:30:00+00:00,55,-11.1,,,,,,,2023-03-03 01:30:00+00:00
2023-03-03 01:40:00+00:00,55,-10.6,,,,,,,2023-03-03 01:40:00+00:00
2023-03-03 01:50:00+00:00,55,-10.5,,,,,,,2023-03-03 01:50:00+00:00
2023-03-03 02:00:00+00:00,55,-10.5,-2.4,0.0,0.0,0.0,51.0,-11.2,2023-03-03 02:00:00+00:00
2023-03-03 02:10:00+00:00,55,-10.5,,,,,,,2023-03-03 02:10:00+00:00
2023-03-03 02:20:00+00:00,55,-9.4,,,,,,,2023-03-03 02:20:00+00:00
2023-03-03 02:30:00+00:00,55,-9.8,,,,,,,2023-03-03 02:30:00+00:00
2023-03-03 02:40:00+00:00,55,-10.5,,,,,,,2023-03-03 02:40:00+00:00
2023-03-03 02:50:00+00:00,55,-9.3,,,,,,,2023-03-03 02:50:00+00:00
2023-03-03 03:00:00+00:00,55,-9.4,-0.6,0.8,250.0,0.0,44.0,-11.2,2023-03-03 03:00:00+00:00
2023-03-03 03:10:00+00:00,55,-9.9,,,,,,,2023-03-03 03:10:00+00:00
2023-03-03 03:20:00+00:00,55,-9.3,,,,,,,2023-03-03 03:20:00+00:00
2023-03-03 03:30:00+00:00,55,-8.5,,,,,,,2023-03-03 03:30:00+00:00
2023-03-03 03:40:00+00:00,55,-8.6,,,,,,,2023-03-03 03:40:00+00:00
2023-03-03 03:50:00+00:00,55,-8.9,,,,,,,2023-03-03 03:50:00+00:00
2023-03-03 04:00:00+00:00,55,-9.1,-0.5,0.7,292.0,0.0,40.0,-12.1,2023-03-03 04:00:00+00:00
2023-03-03 04:10:00+00:00,55,-8.9,,,,,,,2023-03-03 04:10:00+00:00
