referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-01-01 10:50:00+00:00,38,-5.5,,,,,,,2024-01-01 10:50:00+00:00
2024-01-01 11:00:00+00:00,38,-5.4,-4.3,10.9,199.0,0.0,67.0,-9.8,2024-01-01 11:00:00+00:00
2024-01-01 11:10:00+00:00,38,-5.4,,,,,,,2024-01-01 11:10:00+00:00
2024-01-01 11:20:00+00:00,38,-5.4,,,,,,,2024-01-01 11:20:00+00:00
2024-01-01 11:30:00+00:00,38,-5.4,,,,,,,2024-01-01 11:30:00+00:00
2024-01-01 11:40:00+00:00,38,-5.4,,,,,,,2024-01-01 11:40:00+00:00
2024-01-01 11:50:00+00:00,38,-5.5,,,,,,,2024-01-01 11:50:00+00:00
2024-01-01 12:00:00+00:00,38,-5.5,-4.1,6.6,163.0,0.0,65.0,-9.8,2024-01-01 12:00:00+00:00
2024-01-01 12:10:00+00:00,38,-5.4,,,,,,,2024-01-01 12:10:00+00:00
2024-01-01 12:20:00+00:00,38,-5.4,,,,,,,2024-01-01 12:20:00+00:00
2024-01-01 12:30:00+00:00,38,-5.3,,,,,,,2024-01-01 12:30:00+00:00
2024-01-01 12:40:00+00:00,38,-5.3,,,,,,,2024-01-01 12:40:00+00:00
2024-01-01 12:50:00+00:00,38,-5.3,,,,,,,2024-01-01 12:50:00+00:00
2024-01-01 13:00:00+00:00,38,-5.7,-4.0,9.7,181.0,0.0,62.0,-10.2,2024-01-01 13:00:00+00:00
2024-01-01 13:10:00+00:00,38,-5.8,,,,,,,2024-01-01 13:10:00+00:00
2024-01-01 13:20:00+00:00,38,-5.8,,,,,,,2024-01-01 13:20:00+00:00
2024-01-01 13:30:00+00:00,38,-5.3,,,,,,,2024-01-01 13:30:00+00:00
2024-01-01 13:40:00+00:00,38,-5.5,,,,,,,2024-01-01 13:40:00+00:00
2024-01-01 13:50:00+00:00,38,-5.9,,,,,,,2024-01-01 13:50:00+00:00
2024-01-01 14:00:00+00:00,38,-6.0,-4.3,11.2,201.0,0.0,65.0,-9.8,2024-01-01 14:00:00+00:00
