referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2024-12-23 06:00:00+00:00,-1.5,5.5,328.0,37,0.0,75.0,-4.5,-5.3,2024-12-23 06:00:00+00:00
2024-12-23 06:10:00+00:00,,,,37,,,-4.4,,2024-12-23 06:10:00+00:00
2024-12-23 06:20:00+00:00,,,,37,,,-4.9,,2024-12-23 06:20:00+00:00
2024-12-23 06:30:00+00:00,,,,37,,,-5.0,,2024-12-23 06:30:00+00:00
2024-12-23 06:40:00+00:00,,,,37,,,-5.2,,2024-12-23 06:40:00+00:00
2024-12-23 06:50:00+00:00,,,,37,,,-5.8,,2024-12-23 06:50:00+00:00
2024-12-23 07:00:00+00:00,-2.2,3.2,334.0,37,0.0,78.0,-5.8,-5.3,2024-12-23 07:00:00+00:00
2024-12-23 07:10:00+00:00,,,,37,,,-5.8,,2024-12-23 07:10:00+00:00
2024-12-23 07:20:00+00:00,,,,37,,,-5.6,,2024-12-23 07:20:00+00:00
2024-12-23 07:30:00+00:00,,,,37,,,-5.4,,2024-12-23 07:30:00+00:00
2024-12-23 07:40:00+00:00,,,,37,,,-5.3,,2024-12-23 07:40:00+00:00
2024-12-23 07:50:00+00:00,,,,37,,,-5.8,,2024-12-23 07:50:00+00:00
2024-12-23 08:00:00+00:00,-2.3,3.5,328.0,37,0.0,81.0,-5.7,-5.0,2024-12-23 08:00:00+00:00
2024-12-23 08:10:00+00:00,,,,37,,,-5.3,,2024-12-23 08:10:00+00:00
2024-12-23 08:20:00+00:00,,,,37,,,-5.5,,2024-12-23 08:20:00+00:00
2024-12-23 08:30:00+00:00,,,,37,,,-6.0,,2024-12-23 08:30:00+00:00
2024-12-23 08:40:00+00:00,,,,37,,,-6.1,,2024-12-23 08:40:00+00:00
2024-12-23 08:50:00+00:00,,,,37,,,-5.9,,2024-12-23 08:50:00+00:00
2024-12-23 09:00:00+00:00,-2.3,3.2,329.0,37,0.0,79.0,-5.9,-5.3,2024-12-23 09:00:00+00:00
2024-12-23 09:10:00+00:00,,,,37,,,-6.3,,2024-12-23 09:10:00+00:00
2024-12-23 09:20:00+00:00,,,,37,,,-6.4,,2024-12-23 09:20:00+00:00
2024-12-23 09:30:00+00:00,,,,37,,,-6.6,,2024-12-23 09:30:00+00:00
2024-12-23 09:40:00+00:00,,,,37,,,-7.9,,2024-12-23 09:40:00+00:00
2024-12-23 09:50:00+00:00,,,,37,,,-8.1,,2024-12-23 09:50:00+00:00
2024-12-23 10:00:00+00:00,-2.9,1.2,315.0,37,0.0,83.0,-7.7,-5.3,2024-12-23 10:00:00+00:00
2024-12-23 10:10:00+00:00,,,,37,,,-7.3,,2024-12-23 10:10:00+00:00
2024-12-23 10:20:00+00:00,,,,37,,,-7.0,,2024-12-23 10:20:00+00:00
2024-12-23 10:30:00+00:00,,,,37,,,-7.0,,2024-12-23 10:30:00+00:00
