referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-01-29 23:40:00+00:00,27,-0.9,,,,,,,2023-01-29 23:40:00+00:00
2023-01-29 23:50:00+00:00,26,-0.8,,,,,,,2023-01-29 23:50:00+00:00
2023-01-30 00:00:00+00:00,26,-0.7,-0.3,5.9,328.0,0.5,89.0,-1.9,2023-01-30 00:00:00+00:00
2023-01-30 00:10:00+00:00,26,-1.5,,,,,,,2023-01-30 00:10:00+00:00
2023-01-30 00:20:00+00:00,26,-1.2,,,,,,,2023-01-30 00:20:00+00:00
2023-01-30 00:30:00+00:00,26,-1.4,,,,,,,2023-01-30 00:30:00+00:00
2023-01-30 00:40:00+00:00,26,-1.4,,,,,,,2023-01-30 00:40:00+00:00
2023-01-30 00:50:00+00:00,26,-1.1,,,,,,,2023-01-30 00:50:00+00:00
2023-01-30 01:00:00+00:00,26,-1.1,-0.2,6.0,333.0,1.5,81.0,-3.0,2023-01-30 01:00:00+00:00
2023-01-30 01:10:00+00:00,26,-1.0,,,,,,,2023-01-30 01:10:00+00:00
2023-01-30 01:20:00+00:00,27,-1.0,,,,,,,2023-01-30 01:20:00+00:00
2023-01-30 01:30:00+00:00,27,-0.9,,,,,,,2023-01-30 01:30:00+00:00
2023-01-30 01:40:00+00:00,27,-0.9,,,,,,,2023-01-30 01:40:00+00:00
2023-01-30 01:50:00+00:00,27,-0.9,,,,,,,2023-01-30 01:50:00+00:00
2023-01-30 02:00:00+00:00,27,-1.1,-1.0,6.9,332.0,0.7,95.0,-1.7,2023-01-30 02:00:00+00:00
2023-01-30 02:10:00+00:00,27,-1.1,,,,,,,2023-01-30 02:10:00+00:00
2023-01-30 02:20:00+00:00,27,-1.0,,,,,,,2023-01-30 02:20:00+00:00
2023-01-30 02:30:00+00:00,28,-1.6,,,,,,,2023-01-30 02:30:00+00:00
2023-01-30 02:40:00+00:00,27,-1.6,,,,,,,2023-01-30 02:40:00+00:00
2023-01-30 02:50:00+00:00,28,-1.6,,,,,,,2023-01-30 02:50:00+00:00
2023-01-30 03:00:00+00:00,28,-1.9,-0.8,9.1,325.0,0.6,84.0,-3.0,2023-01-30 03:00:00+00:00
2023-01-30 03:10:00+00:00,27,-2.1,,,,,,,2023-01-30 03:10:00+00:00
2023-01-30 03:20:00+00:00,27,-2.5,,,,,,,2023-01-30 03:20:00+00:00
2023-01-30 03:30:00+00:00,27,-1.7,,,,,,,2023-01-30 03:30:00+00:00
2023-01-30 03:40:00+00:00,27,-1.8,,,,,,,2023-01-30 03:40:00+00:00
2023-01-30 03:50:00+00:00,27,-1.5,,,,,,,2023-01-30 03:50:00+00:00
2023-01-30 04:00:00+00:00,27,-1.2,-0.5,5.6,328.0,0.2,87.0,-2.4,2023-01-30 04:00:00+00:00
2023-01-30 04:10:00+00:00,27,-1.3,,,,,,,2023-01-30 04:10:00+00:00
2023-01-30 04:20:00+00:00,27,-1.7,,,,,,,2023-01-30 04:20:00+00:00
2023-01-30 04:30:00+00:00,27,-1.8,,,,,,,2023-01-30 04:30:00+00:00
2023-01-30 04:40:00+00:00,27,-1.4,,,,,,,2023-01-30 04:40:00+00:00
2023-01-30 04:50:00+00:00,27,-1.5,,,,,,,2023-01-30 04:50:00+00:00
2023-01-30 05:00:00+00:00,27,-1.8,-0.8,6.6,327.0,0.1,87.0,-2.7,2023-01-30 05:00:00+00:00
2023-01-30 05:10:00+00:00,27,-1.7,,,,,,,2023-01-30 05:10:00+00:00
2023-01-30 05:20:00+00:00,27,-1.5,,,,,,,2023-01-30 05:20:00+00:00
2023-01-30 05:30:00+00:00,27,-1.8,,,,,,,2023-01-30 05:30:00+00:00
2023-01-30 05:40:00+00:00,27,-1.8,,,,,,,2023-01-30 05:40:00+00:00
2023-01-30 05:50:00+00:00,27,-1.8,,,,,,,2023-01-30 05:50:00+00:00
2023-01-30 06:00:00+00:00,28,-2.0,-1.9,6.0,326.0,0.3,97.0,-2.4,2023-01-30 06:00:00+00:00
2023-01-30 06:10:00+00:00,28,-2.0,,,,,,,2023-01-30 06:10:00+00:00
2023-01-30 06:20:00+00:00,28,-2.0,,,,,,,2023-01-30 06:20:00+00:00
2023-01-30 06:30:00+00:00,28,-1.9,,,,,,,2023-01-30 06:30:00+00:00
2023-01-30 06:40:00+00:00,28,-2.4,,,,,,,2023-01-30 06:40:00+00:00
2023-01-30 06:50:00+00:00,28,-2.6,,,,,,,2023-01-30 06:50:00+00:00
2023-01-30 07:00:00+00:00,28,-2.4,-1.7,4.9,332.0,0.3,95.0,-2.4,2023-01-30 07:00:00+00:00
2023-01-30 07:10:00+00:00,28,-2.1,,,,,,,2023-01-30 07:10:00+00:00
2023-01-30 07:20:00+00:00,28,-2.1,,,,,,,2023-01-30 07:20:00+00:00
2023-01-30 07:30:00+00:00,28,-1.9,,,,,,,2023-01-30 07:30:00+00:00
2023-01-30 07:40:00+00:00,28,-2.0,,,,,,,2023-01-30 07:40:00+00:00
2023-01-30 07:50:00+00:00,28,-1.8,,,,,,,2023-01-30 07:50:00+00:00
