referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2024-12-21 22:00:00+00:00,2.0,3.9,208.0,23,6.7,91.0,0.5,0.9,2024-12-21 22:00:00+00:00
2024-12-21 22:10:00+00:00,,,,23,,,0.4,,2024-12-21 22:10:00+00:00
2024-12-21 22:20:00+00:00,,,,23,,,0.4,,2024-12-21 22:20:00+00:00
2024-12-21 22:30:00+00:00,,,,23,,,0.6,,2024-12-21 22:30:00+00:00
2024-12-21 22:40:00+00:00,,,,23,,,0.3,,2024-12-21 22:40:00+00:00
2024-12-21 22:50:00+00:00,,,,23,,,0.5,,2024-12-21 22:50:00+00:00
2024-12-21 23:00:00+00:00,1.9,5.1,143.0,23,4.3,92.0,0.4,0.6,2024-12-21 23:00:00+00:00
2024-12-21 23:10:00+00:00,,,,23,,,0.4,,2024-12-21 23:10:00+00:00
2024-12-21 23:20:00+00:00,,,,23,,,0.5,,2024-12-21 23:20:00+00:00
2024-12-21 23:30:00+00:00,,,,23,,,0.4,,2024-12-21 23:30:00+00:00
2024-12-21 23:40:00+00:00,,,,23,,,0.1,,2024-12-21 23:40:00+00:00
2024-12-21 23:50:00+00:00,,,,23,,,0.1,,2024-12-21 23:50:00+00:00
2024-12-22 00:00:00+00:00,1.2,5.9,91.0,24,3.1,93.0,0.2,0.2,2024-12-22 00:00:00+00:00
2024-12-22 00:10:00+00:00,,,,24,,,0.4,,2024-12-22 00:10:00+00:00
2024-12-22 00:20:00+00:00,,,,24,,,0.1,,2024-12-22 00:20:00+00:00
2024-12-22 00:30:00+00:00,,,,24,,,0.1,,2024-12-22 00:30:00+00:00
2024-12-22 00:40:00+00:00,,,,25,,,0.2,,2024-12-22 00:40:00+00:00
2024-12-22 00:50:00+00:00,,,,25,,,0.2,,2024-12-22 00:50:00+00:00
2024-12-22 01:00:00+00:00,1.2,3.0,121.0,25,3.0,93.0,0.2,0.2,2024-12-22 01:00:00+00:00
2024-12-22 01:10:00+00:00,,,,25,,,0.3,,2024-12-22 01:10:00+00:00
2024-12-22 01:20:00+00:00,,,,25,,,0.2,,2024-12-22 01:20:00+00:00
2024-12-22 01:30:00+00:00,,,,25,,,0.2,,2024-12-22 01:30:00+00:00
2024-12-22 01:40:00+00:00,,,,25,,,0.2,,2024-12-22 01:40:00+00:00
2024-12-22 01:50:00+00:00,,,,25,,,0.4,,2024-12-22 01:50:00+00:00
2024-12-22 02:00:00+00:00,1.5,2.7,236.0,25,2.8,92.0,0.3,0.4,2024-12-22 02:00:00+00:00
2024-12-22 02:10:00+00:00,,,,25,,,0.4,,2024-12-22 02:10:00+00:00
2024-12-22 02:20:00+00:00,,,,25,,,0.4,,2024-12-22 02:20:00+00:00
2024-12-22 02:30:00+00:00,,,,26,,,0.1,,2024-12-22 02:30:00+00:00
2024-12-22 02:40:00+00:00,,,,26,,,0.2,,2024-12-22 02:40:00+00:00
2024-12-22 02:50:00+00:00,,,,26,,,0.3,,2024-12-22 02:50:00+00:00
2024-12-22 03:00:00+00:00,1.5,3.6,205.0,26,3.5,90.0,0.3,0.0,2024-12-22 03:00:00+00:00
2024-12-22 03:10:00+00:00,,,,26,,,0.2,,2024-12-22 03:10:00+00:00
2024-12-22 03:20:00+00:00,,,,26,,,0.2,,2024-12-22 03:20:00+00:00
2024-12-22 03:30:00+00:00,,,,26,,,0.2,,2024-12-22 03:30:00+00:00
2024-12-22 03:40:00+00:00,,,,26,,,0.1,,2024-12-22 03:40:00+00:00
2024-12-22 03:50:00+00:00,,,,27,,,0.0,,2024-12-22 03:50:00+00:00
2024-12-22 04:00:00+00:00,0.8,1.9,133.0,27,2.5,94.0,0.0,0.0,2024-12-22 04:00:00+00:00
2024-12-22 04:10:00+00:00,,,,28,,,0.1,,2024-12-22 04:10:00+00:00
2024-12-22 04:20:00+00:00,,,,27,,,0.1,,2024-12-22 04:20:00+00:00
2024-12-22 04:30:00+00:00,,,,27,,,0.1,,2024-12-22 04:30:00+00:00
2024-12-22 04:40:00+00:00,,,,27,,,0.1,,2024-12-22 04:40:00+00:00
2024-12-22 04:50:00+00:00,,,,28,,,0.0,,2024-12-22 04:50:00+00:00
2024-12-22 05:00:00+00:00,0.5,3.0,145.0,28,1.9,96.0,0.0,-0.2,2024-12-22 05:00:00+00:00
2024-12-22 05:10:00+00:00,,,,28,,,0.0,,2024-12-22 05:10:00+00:00
2024-12-22 05:20:00+00:00,,,,28,,,0.0,,2024-12-22 05:20:00+00:00
2024-12-22 05:30:00+00:00,,,,28,,,0.0,,2024-12-22 05:30:00+00:00
2024-12-22 05:40:00+00:00,,,,29,,,0.0,,2024-12-22 05:40:00+00:00
2024-12-22 05:50:00+00:00,,,,29,,,0.0,,2024-12-22 05:50:00+00:00
2024-12-22 06:00:00+00:00,0.1,1.7,146.0,29,1.4,97.0,-0.1,-0.2,2024-12-22 06:00:00+00:00
2024-12-22 06:10:00+00:00,,,,30,,,0.0,,2024-12-22 06:10:00+00:00
2024-12-22 06:20:00+00:00,,,,30,,,-0.1,,2024-12-22 06:20:00+00:00
2024-12-22 06:30:00+00:00,,,,31,,,-0.1,,2024-12-22 06:30:00+00:00
2024-12-22 06:40:00+00:00,,,,32,,,-0.2,,2024-12-22 06:40:00+00:00
2024-12-22 06:50:00+00:00,,,,33,,,-0.2,,2024-12-22 06:50:00+00:00
2024-12-22 07:00:00+00:00,-0.3,0.0,0.0,34,2.1,98.0,-0.4,-0.5,2024-12-22 07:00:00+00:00
2024-12-22 07:10:00+00:00,,,,35,,,-0.5,,2024-12-22 07:10:00+00:00
2024-12-22 07:20:00+00:00,,,,35,,,-0.5,,2024-12-22 07:20:00+00:00
2024-12-22 07:30:00+00:00,,,,35,,,-0.5,,2024-12-22 07:30:00+00:00
2024-12-22 07:40:00+00:00,,,,36,,,-0.5,,2024-12-22 07:40:00+00:00
2024-12-22 07:50:00+00:00,,,,36,,,-0.1,,2024-12-22 07:50:00+00:00
2024-12-22 08:00:00+00:00,-0.3,0.0,0.0,36,1.6,98.0,-0.1,-0.5,2024-12-22 08:00:00+00:00
2024-12-22 08:10:00+00:00,,,,35,,,-0.1,,2024-12-22 08:10:00+00:00
2024-12-22 08:20:00+00:00,,,,35,,,-0.3,,2024-12-22 08:20:00+00:00
2024-12-22 08:30:00+00:00,,,,35,,,-0.3,,2024-12-22 08:30:00+00:00
2024-12-22 08:40:00+00:00,,,,36,,,-0.3,,2024-12-22 08:40:00+00:00
2024-12-22 08:50:00+00:00,,,,35,,,-0.3,,2024-12-22 08:50:00+00:00
2024-12-22 09:00:00+00:00,-0.1,0.0,0.0,35,0.5,98.0,-0.3,-0.2,2024-12-22 09:00:00+00:00
2024-12-22 09:10:00+00:00,,,,35,,,-0.1,,2024-12-22 09:10:00+00:00
2024-12-22 09:20:00+00:00,,,,35,,,-0.1,,2024-12-22 09:20:00+00:00
2024-12-22 09:30:00+00:00,,,,35,,,0.0,,2024-12-22 09:30:00+00:00
2024-12-22 09:40:00+00:00,,,,36,,,0.0,,2024-12-22 09:40:00+00:00
2024-12-22 09:50:00+00:00,,,,37,,,0.0,,2024-12-22 09:50:00+00:00
2024-12-22 10:00:00+00:00,0.1,0.0,0.0,37,1.0,98.0,0.0,0.0,2024-12-22 10:00:00+00:00
2024-12-22 10:10:00+00:00,,,,37,,,0.0,,2024-12-22 10:10:00+00:00
2024-12-22 10:20:00+00:00,,,,36,,,0.0,,2024-12-22 10:20:00+00:00
2024-12-22 10:30:00+00:00,,,,37,,,0.0,,2024-12-22 10:30:00+00:00
2024-12-22 10:40:00+00:00,,,,37,,,0.0,,2024-12-22 10:40:00+00:00
2024-12-22 10:50:00+00:00,,,,37,,,0.0,,2024-12-22 10:50:00+00:00
2024-12-22 11:00:00+00:00,0.2,0.0,0.0,37,1.2,98.0,0.0,0.0,2024-12-22 11:00:00+00:00
2024-12-22 11:10:00+00:00,,,,37,,,0.1,,2024-12-22 11:10:00+00:00
2024-12-22 11:20:00+00:00,,,,37,,,0.1,,2024-12-22 11:20:00+00:00
2024-12-22 11:30:00+00:00,,,,37,,,0.1,,2024-12-22 11:30:00+00:00
2024-12-22 11:40:00+00:00,,,,37,,,0.1,,2024-12-22 11:40:00+00:00
2024-12-22 11:50:00+00:00,,,,37,,,0.1,,2024-12-22 11:50:00+00:00
2024-12-22 12:00:00+00:00,0.3,1.4,154.0,38,0.6,98.0,0.1,0.0,2024-12-22 12:00:00+00:00
2024-12-22 12:10:00+00:00,,,,38,,,0.1,,2024-12-22 12:10:00+00:00
2024-12-22 12:20:00+00:00,,,,38,,,0.1,,2024-12-22 12:20:00+00:00
2024-12-22 12:30:00+00:00,,,,38,,,0.0,,2024-12-22 12:30:00+00:00
2024-12-22 12:40:00+00:00,,,,39,,,0.0,,2024-12-22 12:40:00+00:00
2024-12-22 12:50:00+00:00,,,,39,,,0.0,,2024-12-22 12:50:00+00:00
2024-12-22 13:00:00+00:00,0.3,1.7,141.0,39,0.7,98.0,0.0,0.0,2024-12-22 13:00:00+00:00
2024-12-22 13:10:00+00:00,,,,39,,,0.0,,2024-12-22 13:10:00+00:00
2024-12-22 13:20:00+00:00,,,,39,,,0.0,,2024-12-22 13:20:00+00:00
2024-12-22 13:30:00+00:00,,,,38,,,0.0,,2024-12-22 13:30:00+00:00
2024-12-22 13:40:00+00:00,,,,38,,,0.1,,2024-12-22 13:40:00+00:00
2024-12-22 13:50:00+00:00,,,,38,,,0.0,,2024-12-22 13:50:00+00:00
2024-12-22 14:00:00+00:00,0.5,1.5,129.0,38,1.0,98.0,0.0,0.2,2024-12-22 14:00:00+00:00
2024-12-22 14:10:00+00:00,,,,38,,,0.0,,2024-12-22 14:10:00+00:00
2024-12-22 14:20:00+00:00,,,,38,,,0.0,,2024-12-22 14:20:00+00:00
2024-12-22 14:30:00+00:00,,,,39,,,0.0,,2024-12-22 14:30:00+00:00
2024-12-22 14:40:00+00:00,,,,39,,,0.0,,2024-12-22 14:40:00+00:00
2024-12-22 14:50:00+00:00,,,,39,,,0.1,,2024-12-22 14:50:00+00:00
2024-12-22 15:00:00+00:00,0.5,0.7,128.0,39,0.6,99.0,0.0,0.2,2024-12-22 15:00:00+00:00
2024-12-22 15:10:00+00:00,,,,39,,,0.1,,2024-12-22 15:10:00+00:00
2024-12-22 15:20:00+00:00,,,,39,,,0.1,,2024-12-22 15:20:00+00:00
2024-12-22 15:30:00+00:00,,,,39,,,0.0,,2024-12-22 15:30:00+00:00
2024-12-22 15:40:00+00:00,,,,38,,,0.0,,2024-12-22 15:40:00+00:00
2024-12-22 15:50:00+00:00,,,,38,,,0.1,,2024-12-22 15:50:00+00:00
2024-12-22 16:00:00+00:00,0.5,1.7,171.0,38,9.6,99.0,0.1,0.2,2024-12-22 16:00:00+00:00
2024-12-22 16:10:00+00:00,,,,38,,,0.1,,2024-12-22 16:10:00+00:00
2024-12-22 16:20:00+00:00,,,,38,,,0.1,,2024-12-22 16:20:00+00:00
2024-12-22 16:30:00+00:00,,,,38,,,0.2,,2024-12-22 16:30:00+00:00
2024-12-22 16:40:00+00:00,,,,38,,,0.1,,2024-12-22 16:40:00+00:00
2024-12-22 16:50:00+00:00,,,,38,,,0.1,,2024-12-22 16:50:00+00:00
2024-12-22 17:00:00+00:00,0.4,2.1,147.0,38,1.6,98.0,0.0,0.2,2024-12-22 17:00:00+00:00
2024-12-22 17:10:00+00:00,,,,39,,,0.0,,2024-12-22 17:10:00+00:00
2024-12-22 17:20:00+00:00,,,,40,,,0.0,,2024-12-22 17:20:00+00:00
2024-12-22 17:30:00+00:00,,,,40,,,0.0,,2024-12-22 17:30:00+00:00
2024-12-22 17:40:00+00:00,,,,40,,,0.0,,2024-12-22 17:40:00+00:00
2024-12-22 17:50:00+00:00,,,,40,,,0.0,,2024-12-22 17:50:00+00:00
2024-12-22 18:00:00+00:00,0.4,0.5,309.0,40,1.9,98.0,0.0,0.2,2024-12-22 18:00:00+00:00
2024-12-22 18:10:00+00:00,,,,40,,,0.1,,2024-12-22 18:10:00+00:00
2024-12-22 18:20:00+00:00,,,,40,,,0.1,,2024-12-22 18:20:00+00:00
2024-12-22 18:30:00+00:00,,,,40,,,0.0,,2024-12-22 18:30:00+00:00
2024-12-22 18:40:00+00:00,,,,40,,,0.0,,2024-12-22 18:40:00+00:00
2024-12-22 18:50:00+00:00,,,,39,,,0.1,,2024-12-22 18:50:00+00:00
2024-12-22 19:00:00+00:00,1.3,2.0,291.0,39,1.3,90.0,-0.1,-0.2,2024-12-22 19:00:00+00:00
2024-12-22 19:10:00+00:00,,,,39,,,-0.1,,2024-12-22 19:10:00+00:00
2024-12-22 19:20:00+00:00,,,,39,,,0.0,,2024-12-22 19:20:00+00:00
2024-12-22 19:30:00+00:00,,,,39,,,0.1,,2024-12-22 19:30:00+00:00
2024-12-22 19:40:00+00:00,,,,39,,,0.2,,2024-12-22 19:40:00+00:00
2024-12-22 19:50:00+00:00,,,,39,,,0.2,,2024-12-22 19:50:00+00:00
2024-12-22 20:00:00+00:00,1.3,1.7,329.0,39,0.5,87.0,0.1,-0.7,2024-12-22 20:00:00+00:00
2024-12-22 20:10:00+00:00,,,,39,,,0.0,,2024-12-22 20:10:00+00:00
2024-12-22 20:20:00+00:00,,,,39,,,-0.3,,2024-12-22 20:20:00+00:00
2024-12-22 20:30:00+00:00,,,,39,,,-0.3,,2024-12-22 20:30:00+00:00
2024-12-22 20:40:00+00:00,,,,39,,,-0.4,,2024-12-22 20:40:00+00:00
2024-12-22 20:50:00+00:00,,,,39,,,-1.1,,2024-12-22 20:50:00+00:00
2024-12-22 21:00:00+00:00,0.9,3.9,329.0,39,0.0,91.0,-1.0,-0.5,2024-12-22 21:00:00+00:00
2024-12-22 21:10:00+00:00,,,,39,,,-1.1,,2024-12-22 21:10:00+00:00
2024-12-22 21:20:00+00:00,,,,39,,,-1.1,,2024-12-22 21:20:00+00:00
2024-12-22 21:30:00+00:00,,,,39,,,-0.8,,2024-12-22 21:30:00+00:00
2024-12-22 21:40:00+00:00,,,,39,,,-0.1,,2024-12-22 21:40:00+00:00
2024-12-22 21:50:00+00:00,,,,39,,,-0.2,,2024-12-22 21:50:00+00:00
