referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2023-11-21 02:10:00+00:00,3,-2.2,,,,,,,2023-11-21 02:10:00+00:00
2023-11-21 02:20:00+00:00,3,-2.4,,,,,,,2023-11-21 02:20:00+00:00
2023-11-21 02:30:00+00:00,3,-2.6,,,,,,,2023-11-21 02:30:00+00:00
2023-11-21 02:40:00+00:00,3,-2.7,,,,,,,2023-11-21 02:40:00+00:00
2023-11-21 02:50:00+00:00,4,-3.2,,,,,,,2023-11-21 02:50:00+00:00
2023-11-21 03:00:00+00:00,4,-3.1,-0.7,1.1,197.0,0.0,80.0,-3.8,2023-11-21 03:00:00+00:00
2023-11-21 03:10:00+00:00,4,-3.1,,,,,,,2023-11-21 03:10:00+00:00
2023-11-21 03:20:00+00:00,4,-3.7,,,,,,,2023-11-21 03:20:00+00:00
2023-11-21 03:30:00+00:00,4,-3.7,,,,,,,2023-11-21 03:30:00+00:00
2023-11-21 03:40:00+00:00,4,-5.5,,,,,,,2023-11-21 03:40:00+00:00
2023-11-21 03:50:00+00:00,4,-6.2,,,,,,,2023-11-21 03:50:00+00:00
2023-11-21 04:00:00+00:00,4,-6.1,-1.7,1.3,195.0,0.0,82.0,-4.4,2023-11-21 04:00:00+00:00
2023-11-21 04:10:00+00:00,4,-6.2,,,,,,,2023-11-21 04:10:00+00:00
2023-11-21 04:20:00+00:00,4,-6.2,,,,,,,2023-11-21 04:20:00+00:00
2023-11-21 04:30:00+00:00,4,-5.9,,,,,,,2023-11-21 04:30:00+00:00
2023-11-21 04:40:00+00:00,4,-5.4,,,,,,,2023-11-21 04:40:00+00:00
2023-11-21 04:50:00+00:00,4,-4.6,,,,,,,2023-11-21 04:50:00+00:00
2023-11-21 05:00:00+00:00,4,-4.1,-1.5,1.6,203.0,0.0,85.0,-3.5,2023-11-21 05:00:00+00:00
2023-11-21 05:10:00+00:00,4,-4.4,,,,,,,2023-11-21 05:10:00+00:00
2023-11-21 05:20:00+00:00,4,-5.4,,,,,,,2023-11-21 05:20:00+00:00
2023-11-21 05:30:00+00:00,4,-4.2,,,,,,,2023-11-21 05:30:00+00:00
2023-11-21 05:40:00+00:00,4,-4.9,,,,,,,2023-11-21 05:40:00+00:00
2023-11-21 05:50:00+00:00,4,-4.8,,,,,,,2023-11-21 05:50:00+00:00
2023-11-21 06:00:00+00:00,4,-4.6,-1.8,0.2,213.0,0.0,86.0,-3.8,2023-11-21 06:00:00+00:00
2023-11-21 06:10:00+00:00,4,-3.9,,,,,,,2023-11-21 06:10:00+00:00
2023-11-21 06:20:00+00:00,4,-3.6,,,,,,,2023-11-21 06:20:00+00:00
2023-11-21 06:30:00+00:00,4,-3.3,,,,,,,2023-11-21 06:30:00+00:00
2023-11-21 06:40:00+00:00,4,-3.6,,,,,,,2023-11-21 06:40:00+00:00
2023-11-21 06:50:00+00:00,4,-3.1,,,,,,,2023-11-21 06:50:00+00:00
2023-11-21 07:00:00+00:00,4,-2.6,-0.8,0.5,152.0,0.0,85.0,-3.0,2023-11-21 07:00:00+00:00
2023-11-21 07:10:00+00:00,4,-3.1,,,,,,,2023-11-21 07:10:00+00:00
2023-11-21 07:20:00+00:00,4,-3.1,,,,,,,2023-11-21 07:20:00+00:00
2023-11-21 07:30:00+00:00,4,-3.5,,,,,,,2023-11-21 07:30:00+00:00
2023-11-21 07:40:00+00:00,4,-3.5,,,,,,,2023-11-21 07:40:00+00:00
2023-11-21 07:50:00+00:00,4,-3.8,,,,,,,2023-11-21 07:50:00+00:00
2023-11-21 08:00:00+00:00,4,-5.5,-1.8,1.0,203.0,0.0,86.0,-3.8,2023-11-21 08:00:00+00:00
2023-11-21 08:10:00+00:00,4,-5.6,,,,,,,2023-11-21 08:10:00+00:00
2023-11-21 08:20:00+00:00,4,-5.8,,,,,,,2023-11-21 08:20:00+00:00
2023-11-21 08:30:00+00:00,4,-5.8,,,,,,,2023-11-21 08:30:00+00:00
2023-11-21 08:40:00+00:00,4,-6.3,,,,,,,2023-11-21 08:40:00+00:00
2023-11-21 08:50:00+00:00,4,-6.5,,,,,,,2023-11-21 08:50:00+00:00
2023-11-21 09:00:00+00:00,4,-6.2,-1.1,1.0,177.0,0.0,81.0,-4.1,2023-11-21 09:00:00+00:00
2023-11-21 09:10:00+00:00,4,-5.3,,,,,,,2023-11-21 09:10:00+00:00
2023-11-21 09:20:00+00:00,4,-3.3,,,,,,,2023-11-21 09:20:00+00:00
2023-11-21 09:30:00+00:00,4,-3.1,,,,,,,2023-11-21 09:30:00+00:00
2023-11-21 09:40:00+00:00,4,-2.4,,,,,,,2023-11-21 09:40:00+00:00
2023-11-21 09:50:00+00:00,4,-2.1,,,,,,,2023-11-21 09:50:00+00:00
2023-11-21 10:00:00+00:00,4,-3.1,-0.8,0.1,315.0,0.0,81.0,-3.5,2023-11-21 10:00:00+00:00
2023-11-21 10:10:00+00:00,4,-3.2,,,,,,,2023-11-21 10:10:00+00:00
2023-11-21 10:20:00+00:00,4,-2.4,,,,,,,2023-11-21 10:20:00+00:00
2023-11-21 10:30:00+00:00,4,-1.5,,,,,,,2023-11-21 10:30:00+00:00
2023-11-21 10:40:00+00:00,3,-0.6,,,,,,,2023-11-21 10:40:00+00:00
2023-11-21 10:50:00+00:00,4,-0.5,,,,,,,2023-11-21 10:50:00+00:00
2023-11-21 11:00:00+00:00,3,-0.3,0.0,0.1,155.0,0.0,81.0,-3.0,2023-11-21 11:00:00+00:00
2023-11-21 11:10:00+00:00,4,-0.1,,,,,,,2023-11-21 11:10:00+00:00
2023-11-21 11:20:00+00:00,3,0.0,,,,,,,2023-11-21 11:20:00+00:00
2023-11-21 11:30:00+00:00,4,0.2,,,,,,,2023-11-21 11:30:00+00:00
2023-11-21 11:40:00+00:00,3,0.3,,,,,,,2023-11-21 11:40:00+00:00
2023-11-21 11:50:00+00:00,3,0.3,,,,,,,2023-11-21 11:50:00+00:00
2023-11-21 12:00:00+00:00,3,0.7,0.4,0.8,124.0,0.0,79.0,-2.7,2023-11-21 12:00:00+00:00
2023-11-21 12:10:00+00:00,3,0.3,,,,,,,2023-11-21 12:10:00+00:00
