referenceTime,surface_snow_thickness,surface_temperature,air_temperature,wind_speed,wind_from_direction,sum(precipitation_amount PT1H),relative_humidity,dew_point_temperature,time
2024-01-11 19:10:00+00:00,27,-10.5,,,,,,,2024-01-11 19:10:00+00:00
2024-01-11 19:20:00+00:00,27,-10.8,,,,,,,2024-01-11 19:20:00+00:00
2024-01-11 19:30:00+00:00,27,-11.2,,,,,,,2024-01-11 19:30:00+00:00
2024-01-11 19:40:00+00:00,27,-10.4,,,,,,,2024-01-11 19:40:00+00:00
2024-01-11 19:50:00+00:00,27,-10.4,,,,,,,2024-01-11 19:50:00+00:00
2024-01-11 20:00:00+00:00,27,-10.5,-2.3,1.1,292.0,0.0,60.0,-8.9,2024-01-11 20:00:00+00:00
2024-01-11 20:10:00+00:00,27,-10.5,,,,,,,2024-01-11 20:10:00+00:00
2024-01-11 20:20:00+00:00,27,-10.4,,,,,,,2024-01-11 20:20:00+00:00
2024-01-11 20:30:00+00:00,27,-10.6,,,,,,,2024-01-11 20:30:00+00:00
2024-01-11 20:40:00+00:00,27,-10.8,,,,,,,2024-01-11 20:40:00+00:00
2024-01-11 20:50:00+00:00,27,-10.7,,,,,,,2024-01-11 20:50:00+00:00
2024-01-11 21:00:00+00:00,27,-10.7,-2.8,0.6,282.0,0.0,65.0,-8.1,2024-01-11 21:00:00+00:00
2024-01-11 21:10:00+00:00,27,-10.9,,,,,,,2024-01-11 21:10:00+00:00
2024-01-11 21:20:00+00:00,27,-10.7,,,,,,,2024-01-11 21:20:00+00:00
2024-01-11 21:30:00+00:00,27,-10.7,,,,,,,2024-01-11 21:30:00+00:00
2024-01-11 21:40:00+00:00,27,-11.0,,,,,,,2024-01-11 21:40:00+00:00
2024-01-11 21:50:00+00:00,27,-11.0,,,,,,,2024-01-11 21:50:00+00:00
2024-01-11 22:00:00+00:00,27,-11.7,-3.7,0.6,186.0,0.0,65.0,-9.4,2024-01-11 22:00:00+00:00
2024-01-11 22:10:00+00:00,27,-11.3,,,,,,,2024-01-11 22:10:00+00:00
2024-01-11 22:20:00+00:00,27,-11.2,,,,,,,2024-01-11 22:20:00+00:00
2024-01-11 22:30:00+00:00,27,-11.4,,,,,,,2024-01-11 22:30:00+00:00
2024-01-11 22:40:00+00:00,27,-11.2,,,,,,,2024-01-11 22:40:00+00:00
2024-01-11 22:50:00+00:00,27,-10.9,,,,,,,2024-01-11 22:50:00+00:00
2024-01-11 23:00:00+00:00,27,-11.3,-3.3,0.6,309.0,0.0,79.0,-6.3,2024-01-11 23:00:00+00:00
2024-01-11 23:10:00+00:00,27,-11.0,,,,,,,2024-01-11 23:10:00+00:00
2024-01-11 23:20:00+00:00,27,-10.7,,,,,,,2024-01-11 23:20:00+00:00
2024-01-11 23:30:00+00:00,27,-10.4,,,,,,,2024-01-11 23:30:00+00:00
2024-01-11 23:40:00+00:00,27,-10.2,,,,,,,2024-01-11 23:40:00+00:00
2024-01-11 23:50:00+00:00,27,-10.5,,,,,,,2024-01-11 23:50:00+00:00
2024-01-12 00:00:00+00:00,27,-10.3,-3.5,1.7,318.0,0.0,83.0,-6.0,2024-01-12 00:00:00+00:00
2024-01-12 00:10:00+00:00,27,-10.5,,,,,,,2024-01-12 00:10:00+00:00
2024-01-12 00:20:00+00:00,27,-10.4,,,,,,,2024-01-12 00:20:00+00:00
2024-01-12 00:30:00+00:00,27,-10.5,,,,,,,2024-01-12 00:30:00+00:00
2024-01-12 00:40:00+00:00,27,-10.7,,,,,,,2024-01-12 00:40:00+00:00
2024-01-12 00:50:00+00:00,27,-11.2,,,,,,,2024-01-12 00:50:00+00:00
2024-01-12 01:00:00+00:00,27,-10.8,-4.3,1.4,320.0,0.0,83.0,-6.7,2024-01-12 01:00:00+00:00
2024-01-12 01:10:00+00:00,27,-10.3,,,,,,,2024-01-12 01:10:00+00:00
2024-01-12 01:20:00+00:00,27,-10.4,,,,,,,2024-01-12 01:20:00+00:00
2024-01-12 01:30:00+00:00,27,-10.3,,,,,,,2024-01-12 01:30:00+00:00
2024-01-12 01:40:00+00:00,28,-10.0,,,,,,,2024-01-12 01:40:00+00:00
2024-01-12 01:50:00+00:00,28,-8.9,,,,,,,2024-01-12 01:50:00+00:00
2024-01-12 02:00:00+00:00,28,-9.1,-3.8,3.0,328.0,0.0,82.0,-6.3,2024-01-12 02:00:00+00:00
2024-01-12 02:10:00+00:00,27,-9.2,,,,,,,2024-01-12 02:10:00+00:00
2024-01-12 02:20:00+00:00,27,-9.1,,,,,,,2024-01-12 02:20:00+00:00
2024-01-12 02:30:00+00:00,27,-9.0,,,,,,,2024-01-12 02:30:00+00:00
2024-01-12 02:40:00+00:00,27,-9.8,,,,,,,2024-01-12 02:40:00+00:00
2024-01-12 02:50:00+00:00,27,-9.8,,,,,,,2024-01-12 02:50:00+00:00
2024-01-12 03:00:00+00:00,27,-8.7,-3.6,2.1,325.0,0.0,81.0,-6.3,2024-01-12 03:00:00+00:00
2024-01-12 03:10:00+00:00,27,-9.1,,,,,,,2024-01-12 03:10:00+00:00
2024-01-12 03:20:00+00:00,27,-9.1,,,,,,,2024-01-12 03:20:00+00:00
2024-01-12 03:30:00+00:00,27,-9.3,,,,,,,2024-01-12 03:30:00+00:00
2024-01-12 03:40:00+00:00,27,-9.2,,,,,,,2024-01-12 03:40:00+00:00
2024-01-12 03:50:00+00:00,27,-9.0,,,,,,,2024-01-12 03:50:00+00:00
2024-01-12 04:00:00+00:00,27,-8.6,-3.7,1.8,322.0,0.0,81.0,-6.7,2024-01-12 04:00:00+00:00
2024-01-12 04:10:00+00:00,27,-8.9,,,,,,,2024-01-12 04:10:00+00:00
2024-01-12 04:20:00+00:00,27,-8.4,,,,,,,2024-01-12 04:20:00+00:00
2024-01-12 04:30:00+00:00,27,-8.6,,,,,,,2024-01-12 04:30:00+00:00
2024-01-12 04:40:00+00:00,27,-8.6,,,,,,,2024-01-12 04:40:00+00:00
2024-01-12 04:50:00+00:00,27,-8.4,,,,,,,2024-01-12 04:50:00+00:00
2024-01-12 05:00:00+00:00,27,-8.3,-3.5,0.9,233.0,0.0,80.0,-6.3,2024-01-12 05:00:00+00:00
2024-01-12 05:10:00+00:00,27,-8.6,,,,,,,2024-01-12 05:10:00+00:00
2024-01-12 05:20:00+00:00,27,-8.5,,,,,,,2024-01-12 05:20:00+00:00
2024-01-12 05:30:00+00:00,27,-8.7,,,,,,,2024-01-12 05:30:00+00:00
2024-01-12 05:40:00+00:00,27,-9.1,,,,,,,2024-01-12 05:40:00+00:00
2024-01-12 05:50:00+00:00,27,-9.6,,,,,,,2024-01-12 05:50:00+00:00
2024-01-12 06:00:00+00:00,27,-9.2,-3.0,1.5,296.0,0.0,75.0,-6.7,2024-01-12 06:00:00+00:00
2024-01-12 06:10:00+00:00,27,-9.3,,,,,,,2024-01-12 06:10:00+00:00
2024-01-12 06:20:00+00:00,27,-9.3,,,,,,,2024-01-12 06:20:00+00:00
