timestamp,air_temperature,surface_temperature,surface_snow_thickness,wind_speed,wind_from_direction,relative_humidity,dew_point_temperature,precipitation,wind_speed_gust,duration_of_precipitation
2023-11-03 03:00:00,3.9,1.4,-1.0,8.8,133.0,73,-0.7,0.0,18.8,3
2023-11-03 04:00:00,4.3,1.8,-1.0,8.1,139.0,72,-0.2,0.0,18.9,0
2023-11-03 05:00:00,4.5,1.7,-1.0,8.2,142.0,73,0.0,0.0,16.5,0
2023-11-03 06:00:00,4.8,2.0,-1.0,9.4,141.0,70,-0.2,0.0,18.4,0
2023-11-03 07:00:00,5.0,2.2,-1.0,9.0,142.0,70,-0.2,0.0,17.2,0
2023-11-03 08:00:00,5.0,2.3,-1.0,2.9,90.0,67,-0.7,0.0,12.7,0
2023-11-03 09:00:00,4.9,2.0,-1.0,7.6,142.0,69,-0.9,0.0,14.4,0
2023-11-03 10:00:00,4.4,1.6,-1.0,7.4,141.0,74,-0.9,0.0,14.0,0
2023-11-03 11:00:00,3.4,1.6,-1.0,7.7,148.0,71,-1.4,0.2,15.8,37
2023-11-03 12:00:00,4.2,2.4,-1.0,7.0,148.0,67,-1.2,0.0,15.3,0
2023-11-03 13:00:00,4.5,2.8,-1.0,5.3,150.0,67,-1.2,0.0,13.1,0
2023-11-03 14:00:00,4.8,2.8,-1.0,7.0,139.0,68,-0.7,0.0,12.2,0
2023-11-03 15:00:00,4.7,2.6,-1.0,7.6,144.0,73,0.0,0.0,15.4,0
2023-11-03 16:00:00,4.7,2.6,-1.0,7.0,145.0,70,-0.2,0.0,15.0,0
2023-11-03 17:00:00,4.7,2.7,-1.0,8.8,155.0,72,-0.2,0.0,16.0,0
2023-11-03 18:00:00,4.7,2.6,-1.0,8.8,167.0,70,-0.5,0.0,18.4,0
2023-11-03 19:00:00,4.6,2.4,-1.0,8.0,149.0,71,-0.2,0.0,16.9,0
2023-11-03 20:00:00,4.9,2.7,-1.0,9.9,136.0,70,-0.2,0.0,19.2,0
2023-11-03 21:00:00,5.1,3.0,-1.0,7.5,142.0,69,-0.2,0.0,17.2,0
2023-11-03 22:00:00,5.0,3.0,-1.0,9.2,148.0,70,0.0,0.0,18.1,0
2023-11-03 23:00:00,5.2,2.8,-1.0,9.6,146.0,73,0.4,0.0,19.4,0
2023-11-04 00:00:00,4.9,2.7,-1.0,9.2,149.0,73,0.2,0.0,19.4,0
2023-11-04 01:00:00,4.8,2.6,-1.0,9.9,149.0,79,1.1,0.0,18.8,19
2023-11-04 02:00:00,4.6,2.7,-1.0,8.7,160.0,81,1.5,0.0,16.9,21
2023-11-04 03:00:00,4.5,2.6,-1.0,7.6,161.0,79,1.1,0.3,15.7,29
2023-11-04 04:00:00,4.8,2.9,-1.0,8.6,158.0,78,1.1,0.0,15.2,4
2023-11-04 05:00:00,5.1,3.4,-1.0,8.4,160.0,76,1.3,0.0,13.8,0
2023-11-04 06:00:00,5.1,3.0,-1.0,6.9,154.0,78,1.5,0.0,15.3,3
2023-11-04 07:00:00,5.2,3.1,-1.0,7.5,154.0,78,1.3,0.0,13.1,0
2023-11-04 08:00:00,5.0,3.9,-1.0,3.7,156.0,80,1.5,0.0,11.0,0
2023-11-04 09:00:00,6.4,5.7,-1.0,4.8,160.0,76,2.5,0.0,8.3,0
2023-11-04 10:00:00,6.5,5.8,-1.0,3.8,155.0,77,2.5,0.0,9.6,0
2023-11-04 11:00:00,7.0,6.6,-1.0,4.6,145.0,75,2.3,0.0,8.3,0
2023-11-04 12:00:00,7.1,5.5,-1.0,4.5,152.0,73,2.3,0.0,9.2,0
2023-11-04 13:00:00,6.7,5.4,-1.0,4.5,161.0,74,2.1,0.0,8.5,0
2023-11-04 14:00:00,6.5,4.3,-1.0,4.7,130.0,77,1.7,0.0,9.8,0
2023-11-04 15:00:00,5.4,4.1,-1.0,4.6,122.0,76,1.5,0.0,8.7,0
2023-11-04 16:00:00,5.5,4.1,-1.0,6.4,126.0,75,1.5,0.0,10.2,0
2023-11-04 17:00:00,5.9,3.9,-1.0,6.0,140.0,71,0.9,0.0,10.9,0
2023-11-04 18:00:00,5.8,3.5,-1.0,6.7,162.0,73,0.9,0.0,12.8,0
2023-11-04 19:00:00,5.3,3.6,-1.0,6.9,164.0,74,0.6,0.0,12.0,0
2023-11-04 20:00:00,5.3,3.0,-1.0,7.7,164.0,74,0.6,0.0,13.4,0
2023-11-04 21:00:00,5.0,1.7,-1.0,5.4,157.0,74,0.2,0.0,12.9,0
2023-11-04 22:00:00,4.5,1.6,-1.0,5.8,166.0,76,0.2,0.0,11.3,0
2023-11-04 23:00:00,4.3,1.8,-1.0,6.9,169.0,75,0.2,0.0,12.4,0
2023-11-05 00:00:00,4.4,1.6,-1.0,5.2,143.0,73,0.0,0.0,12.1,0
2023-11-05 01:00:00,4.3,1.6,-1.0,5.8,142.0,76,0.2,0.0,9.5,0
2023-11-05 02:00:00,4.0,0.7,-1.0,4.3,142.0,75,-0.5,0.0,9.2,0
2023-11-05 03:00:00,3.9,1.2,-1.0,5.4,144.0,74,-0.2,0.0,9.0,0
2023-11-05 04:00:00,3.9,0.7,-1.0,3.8,144.0,74,-0.7,0.0,8.7,0
2023-11-05 05:00:00,3.8,1.7,-1.0,5.3,145.0,73,-0.7,0.0,9.5,0
2023-11-05 06:00:00,4.2,1.9,-1.0,4.4,139.0,72,-0.7,0.0,12.0,0
2023-11-05 07:00:00,3.9,2.1,-1.0,4.1,146.0,72,-0.7,0.0,9.2,0
2023-11-05 08:00:00,4.1,2.4,-1.0,6.1,138.0,72,-0.7,0.0,11.8,0
2023-11-05 09:00:00,4.3,2.9,-1.0,5.8,142.0,70,-0.7,0.0,11.0,0
2023-11-05 10:00:00,4.2,2.8,-1.0,5.3,148.0,69,-0.9,0.0,11.7,0
2023-11-05 11:00:00,4.4,2.8,-1.0,5.4,145.0,64,-1.9,0.0,12.2,0
2023-11-05 12:00:00,4.3,3.7,-1.0,3.1,132.0,66,-1.4,0.0,10.1,0
2023-11-05 13:00:00,4.6,3.4,-1.0,4.9,155.0,66,-1.4,0.0,11.2,0
2023-11-05 14:00:00,4.6,3.3,-1.0,6.1,150.0,64,-1.7,0.0,11.3,0
2023-11-05 15:00:00,4.5,2.7,-1.0,6.3,151.0,67,-1.2,0.0,12.1,0
2023-11-05 16:00:00,4.3,2.7,-1.0,5.0,153.0,66,-1.4,0.0,13.2,0
2023-11-05 17:00:00,4.4,2.6,-1.0,6.0,149.0,67,-1.2,0.0,12.0,0
2023-11-05 18:00:00,4.4,1.8,-1.0,4.2,145.0,69,-1.2,0.0,13.0,0
2023-11-05 19:00:00,4.6,3.0,-1.0,6.3,164.0,68,-0.7,0.0,11.4,0
2023-11-05 20:00:00,4.6,2.6,-1.0,5.1,162.0,69,-0.7,0.0,13.2,0
2023-11-05 21:00:00,4.6,2.8,-1.0,5.8,146.0,68,-0.9,0.0,12.3,0
2023-11-05 22:00:00,4.5,2.9,-1.0,3.9,152.0,68,-0.9,0.0,11.7,0
2023-11-05 23:00:00,4.6,3.1,-1.0,5.5,145.0,69,-0.7,0.0,11.8,0
2023-11-06 00:00:00,4.4,2.8,-1.0,4.7,153.0,70,-0.5,0.0,10.5,0
2023-11-06 01:00:00,4.4,2.8,-1.0,4.9,149.0,70,-0.7,0.0,8.6,0
2023-11-06 02:00:00,4.4,2.6,-1.0,2.9,143.0,69,-0.9,0.0,8.5,0
2023-11-06 03:00:00,4.4,2.5,-1.0,2.2,150.0,69,-0.9,0.0,6.8,0
2023-11-06 04:00:00,4.3,2.4,-1.0,2.8,136.0,71,-0.5,0.0,5.6,0
2023-11-06 05:00:00,4.2,1.9,-1.0,3.0,146.0,74,-0.2,0.0,6.4,0
2023-11-06 06:00:00,3.9,2.1,-1.0,3.2,140.0,73,-0.7,0.0,6.3,0
2023-11-06 07:00:00,3.8,1.1,-1.0,2.0,156.0,75,-0.5,0.0,5.2,0
2023-11-06 08:00:00,3.5,2.3,-1.0,1.9,142.0,73,-0.7,0.0,4.7,0
2023-11-06 09:00:00,4.1,3.7,-1.0,2.5,146.0,69,-0.9,0.0,4.9,0
2023-11-06 10:00:00,4.3,4.3,-1.0,1.4,138.0,68,-1.2,0.0,4.7,0
2023-11-06 11:00:00,4.6,5.2,-1.0,1.2,154.0,66,-1.2,0.0,3.1,0
2023-11-06 12:00:00,5.6,5.6,-1.0,0.2,267.0,64,-0.9,0.0,1.9,0
2023-11-06 13:00:00,5.2,0.5,-1.0,0.5,271.0,71,-0.9,0.0,2.2,0
2023-11-06 14:00:00,3.8,0.2,-1.0,0.5,240.0,75,-0.9,0.0,1.3,0
2023-11-06 15:00:00,3.1,-1.3,-1.0,0.5,217.0,80,-1.2,0.0,1.4,0
2023-11-06 16:00:00,1.9,-1.3,-1.0,0.6,200.0,85,-0.9,0.0,1.8,0
2023-11-06 17:00:00,2.4,-0.2,-1.0,0.6,183.0,80,-0.7,0.0,2.2,0
2023-11-06 18:00:00,2.4,0.4,-1.0,1.0,160.0,82,-0.2,0.0,1.9,0
2023-11-06 19:00:00,2.5,-2.1,-1.0,0.6,145.0,84,-0.5,0.0,1.6,0
2023-11-06 20:00:00,1.9,-1.5,-1.0,0.2,143.0,91,-0.9,0.0,2.2,0
2023-11-06 21:00:00,1.9,-0.8,-1.0,1.0,192.0,91,0.4,0.0,2.0,0
2023-11-06 22:00:00,1.7,-1.0,-1.0,0.9,139.0,93,-0.2,0.0,1.9,0
2023-11-06 23:00:00,1.6,-1.9,-1.0,1.0,194.0,92,0.0,0.0,1.7,0
2023-11-07 00:00:00,1.2,-0.6,-1.0,1.1,163.0,93,0.2,0.0,1.7,0
2023-11-07 01:00:00,1.6,-2.7,-1.0,0.4,169.0,91,-0.9,0.0,1.5,0
2023-11-07 02:00:00,0.5,-2.8,-1.0,0.5,145.0,93,-0.7,0.0,1.7,0
2023-11-07 03:00:00,1.0,-2.4,-1.0,1.0,187.0,91,-0.9,0.0,1.9,0
2023-11-07 04:00:00,0.7,-3.4,-1.0,0.9,169.0,92,-1.4,0.0,1.9,0
2023-11-07 05:00:00,0.2,-4.2,-1.0,0.7,151.0,94,-0.7,0.0,1.4,0
2023-11-07 06:00:00,0.9,-3.5,-1.0,0.7,188.0,87,-1.7,0.0,1.8,0
2023-11-07 07:00:00,0.2,-4.5,-1.0,0.7,157.0,92,-1.2,0.0,1.3,0
2023-11-07 08:00:00,0.8,-2.7,-1.0,0.8,153.0,86,-1.4,0.0,1.9,0
2023-11-07 09:00:00,1.3,-2.2,-1.0,0.6,156.0,83,-1.2,0.0,1.4,0
2023-11-07 10:00:00,2.7,0.3,-1.0,0.1,137.0,79,-0.7,0.0,1.2,0
2023-11-07 11:00:00,3.4,0.8,-1.0,0.3,151.0,71,-1.4,0.0,1.3,0
2023-11-07 12:00:00,3.5,1.1,-1.0,0.6,193.0,78,-0.5,0.0,1.5,0
2023-11-07 13:00:00,3.4,0.9,-1.0,0.8,235.0,76,-0.5,0.0,1.6,0
2023-11-07 14:00:00,3.5,0.6,-1.0,1.1,277.0,80,0.2,0.0,1.7,0
2023-11-07 15:00:00,3.2,-0.7,-1.0,0.1,251.0,86,0.2,0.0,1.4,0
2023-11-07 16:00:00,2.3,-2.3,-1.0,0.7,203.0,92,-0.5,0.0,1.5,0
2023-11-07 17:00:00,1.3,-2.6,-1.0,1.3,211.0,92,-0.9,0.0,1.9,0
2023-11-07 18:00:00,0.8,-3.3,-1.0,0.2,148.0,92,-0.9,0.0,1.8,0
2023-11-07 19:00:00,0.9,-3.7,-1.0,0.7,178.0,87,-1.9,0.0,1.9,0
2023-11-07 20:00:00,0.6,-3.6,-1.0,1.2,207.0,83,-2.5,0.0,2.2,0
2023-11-07 21:00:00,0.0,-4.8,-1.0,0.2,185.0,84,-2.7,0.0,1.9,0
2023-11-07 22:00:00,-0.1,-5.0,-1.0,1.0,163.0,83,-2.4,0.0,2.5,0
2023-11-07 23:00:00,0.2,-5.3,-1.0,1.2,171.0,79,-3.0,0.0,2.4,0
2023-11-08 00:00:00,0.2,-5.1,-1.0,1.1,192.0,77,-3.8,0.0,2.7,0
2023-11-08 01:00:00,0.2,-5.0,-1.0,1.1,180.0,76,-3.6,0.0,2.8,0
2023-11-08 02:00:00,0.2,-5.5,-1.0,0.9,166.0,80,-3.3,0.0,2.5,0
2023-11-08 03:00:00,0.1,-4.7,-1.0,1.0,176.0,79,-3.0,0.0,2.6,0
2023-11-08 04:00:00,0.1,-4.5,-1.0,1.3,184.0,79,-3.3,0.0,2.7,0
2023-11-08 05:00:00,0.0,-4.3,-1.0,1.9,197.0,83,-2.7,0.0,3.2,0
2023-11-08 06:00:00,0.0,-4.7,-1.0,1.0,182.0,84,-2.7,0.0,3.1,0
2023-11-08 07:00:00,-0.2,-3.8,-1.0,1.9,199.0,82,-3.3,0.0,2.9,0
2023-11-08 08:00:00,0.6,-2.8,-1.0,1.1,177.0,80,-2.5,0.0,2.8,0
2023-11-08 09:00:00,2.3,-1.6,-1.0,1.0,145.0,75,-1.7,0.0,2.5,0
2023-11-08 10:00:00,3.1,0.1,-1.0,1.2,146.0,74,-1.2,0.0,2.3,0
2023-11-08 11:00:00,3.3,1.2,-1.0,1.6,135.0,79,-0.5,0.0,2.8,0
2023-11-08 12:00:00,3.4,-0.6,-1.0,1.4,171.0,77,-1.2,0.0,2.8,0
2023-11-08 13:00:00,2.5,-0.9,-1.0,1.6,193.0,77,-1.4,0.0,3.0,0
2023-11-08 14:00:00,2.7,-1.0,-1.0,2.4,168.0,73,-1.9,0.0,5.5,0
2023-11-08 15:00:00,2.2,-2.3,-1.0,2.4,171.0,75,-2.7,0.0,4.3,0
2023-11-08 16:00:00,1.2,-2.2,-1.0,2.8,142.0,77,-2.7,0.0,5.1,0
2023-11-08 17:00:00,1.6,-0.3,-1.0,4.6,159.0,79,-1.7,0.0,7.7,0
2023-11-08 18:00:00,1.9,0.0,-1.0,5.3,140.0,75,-1.9,0.0,12.2,0
2023-11-08 19:00:00,2.6,0.9,-1.0,7.5,127.0,73,-1.7,0.0,11.3,0
2023-11-08 20:00:00,3.0,1.0,-1.0,5.9,145.0,75,-1.2,0.0,10.5,0
2023-11-08 21:00:00,2.7,0.5,-1.0,7.4,144.0,82,-0.9,0.0,15.3,0
2023-11-08 22:00:00,2.3,0.3,-1.0,6.4,159.0,85,-0.7,0.0,14.4,9
2023-11-08 23:00:00,2.1,0.3,-1.0,7.0,157.0,82,-1.2,0.1,13.0,3
2023-11-09 00:00:00,2.0,0.4,-1.0,2.1,185.0,76,-1.9,0.2,9.3,26
2023-11-09 01:00:00,1.9,0.0,-1.0,0.3,60.0,91,-0.9,0.9,8.2,43
2023-11-09 02:00:00,0.4,-0.7,-1.0,3.6,145.0,90,-1.7,1.2,6.7,58
2023-11-09 03:00:00,0.5,-0.9,-1.0,3.6,147.0,81,-2.5,0.0,9.7,0
2023-11-09 04:00:00,0.6,-1.2,-1.0,0.3,316.0,89,-1.9,0.0,4.3,0
2023-11-09 05:00:00,0.0,-0.8,-1.0,0.2,334.0,92,-1.7,0.0,1.7,0
2023-11-09 06:00:00,0.5,-0.8,-1.0,1.0,180.0,89,-1.2,0.0,1.8,0
2023-11-09 07:00:00,0.8,-3.8,-1.0,1.6,196.0,87,-2.2,0.0,3.5,0
2023-11-09 08:00:00,-0.1,-4.5,-1.0,0.8,169.0,88,-2.7,0.0,3.2,0
2023-11-09 09:00:00,0.8,-2.1,-1.0,2.0,195.0,80,-2.2,0.0,2.9,0
2023-11-09 10:00:00,2.0,-0.7,-1.0,1.9,180.0,74,-1.9,0.0,3.4,0
2023-11-09 11:00:00,2.8,0.2,-1.0,1.7,175.0,71,-1.9,0.0,3.1,0
2023-11-09 12:00:00,2.8,0.9,-1.0,0.9,164.0,73,-1.9,0.0,2.8,0
2023-11-09 13:00:00,2.9,-0.3,-1.0,1.8,158.0,73,-1.7,0.0,3.7,0
2023-11-09 14:00:00,2.9,0.3,-1.0,1.8,169.0,73,-1.7,0.0,4.6,0
2023-11-09 15:00:00,2.9,-1.3,-1.0,2.0,173.0,74,-1.9,0.0,4.6,0
2023-11-09 16:00:00,2.1,-2.1,-1.0,2.1,154.0,77,-1.9,0.0,5.5,0
2023-11-09 17:00:00,2.1,-2.9,-1.0,1.7,170.0,77,-2.2,0.0,6.1,0
2023-11-09 18:00:00,1.5,-2.9,-1.0,2.6,163.0,75,-2.7,0.0,5.8,0
2023-11-09 19:00:00,1.9,-2.4,-1.0,2.9,146.0,72,-2.7,0.0,6.6,0
2023-11-09 20:00:00,2.1,-2.2,-1.0,2.6,159.0,73,-2.5,0.0,6.4,0
2023-11-09 21:00:00,2.5,-0.9,-1.0,4.3,154.0,72,-1.9,0.0,7.6,0
2023-11-09 22:00:00,2.7,-0.4,-1.0,5.9,124.0,73,-1.9,0.0,9.9,0
2023-11-09 23:00:00,2.5,-0.9,-1.0,4.5,155.0,74,-1.9,0.0,10.6,0
2023-11-10 00:00:00,2.5,-0.3,-1.0,6.8,139.0,73,-1.9,0.0,10.7,0
2023-11-10 01:00:00,3.3,0.1,-1.0,4.8,157.0,68,-2.2,0.0,10.2,0
2023-11-10 02:00:00,3.5,-1.4,-1.0,3.7,143.0,72,-2.2,0.0,7.5,0
2023-11-10 03:00:00,2.5,-1.9,-1.0,2.7,160.0,70,-2.7,0.0,6.9,0
2023-11-10 04:00:00,2.4,-0.4,-1.0,4.8,148.0,71,-2.2,0.0,9.1,0
2023-11-10 05:00:00,2.6,-0.4,-1.0,3.1,154.0,66,-3.3,0.0,7.0,0
2023-11-10 06:00:00,2.6,0.0,-1.0,3.0,151.0,62,-4.1,0.0,6.9,0
2023-11-10 07:00:00,2.6,-0.1,-1.0,3.1,156.0,59,-5.0,0.0,8.0,0
2023-11-10 08:00:00,2.3,-0.1,-1.0,4.3,169.0,65,-4.1,0.0,8.5,0
2023-11-10 09:00:00,2.1,0.4,-1.0,7.1,154.0,65,-3.8,0.0,12.7,0
2023-11-10 10:00:00,2.2,0.7,-1.0,4.8,166.0,65,-3.6,0.0,10.6,0
2023-11-10 11:00:00,2.6,0.9,-1.0,4.7,153.0,64,-3.6,0.0,12.9,0
2023-11-10 12:00:00,2.7,1.0,-1.0,1.9,138.0,66,-3.0,0.0,7.3,2
2023-11-10 13:00:00,2.7,0.4,-1.0,4.4,154.0,77,-1.7,0.0,10.7,7
2023-11-10 14:00:00,1.9,0.3,-1.0,3.4,154.0,87,-0.7,0.4,7.9,43
2023-11-10 15:00:00,1.4,0.2,-1.0,4.2,158.0,85,-0.9,0.2,7.3,60
2023-11-10 16:00:00,1.6,0.3,-1.0,3.4,152.0,85,-0.7,0.2,7.5,60
2023-11-10 17:00:00,1.4,0.2,-1.0,2.1,162.0,86,-0.7,0.2,6.2,60
2023-11-10 18:00:00,1.7,0.0,-1.0,0.6,101.0,86,-0.9,0.0,4.4,17
2023-11-10 19:00:00,1.4,-0.3,-1.0,0.0,0.0,84,-1.4,0.0,3.5,0
2023-11-10 20:00:00,1.2,-0.7,-1.0,1.7,149.0,75,-2.7,0.0,3.6,0
2023-11-10 21:00:00,1.1,-1.4,-1.0,0.3,88.0,81,-2.7,0.0,2.5,0
2023-11-10 22:00:00,0.7,-2.7,-1.0,1.0,214.0,77,-3.3,0.0,2.3,0
2023-11-10 23:00:00,0.0,-4.4,-1.0,0.3,196.0,77,-4.4,0.0,2.2,0
2023-11-11 00:00:00,-0.9,-5.4,-1.0,0.6,158.0,78,-4.7,0.0,1.9,0
2023-11-11 01:00:00,-1.2,-5.9,-1.0,0.3,158.0,80,-5.0,0.0,2.2,0
2023-11-11 02:00:00,-0.9,-5.3,-1.0,0.9,151.0,77,-5.0,0.0,1.8,0
2023-11-11 03:00:00,-1.0,-5.9,-1.0,0.5,158.0,77,-5.0,0.0,1.8,0
2023-11-11 04:00:00,-1.1,-5.1,-1.0,0.6,138.0,76,-5.0,0.0,2.2,0
2023-11-11 05:00:00,-0.6,-3.3,-1.0,1.7,204.0,74,-4.7,0.0,2.6,0
2023-11-11 06:00:00,-0.1,-2.6,-1.0,1.6,169.0,71,-4.7,0.0,3.3,0
2023-11-11 07:00:00,0.1,-2.7,-1.0,1.2,187.0,73,-4.4,0.0,3.9,0
2023-11-11 08:00:00,0.2,-2.5,-1.0,1.8,168.0,72,-4.4,0.0,4.1,0
2023-11-11 09:00:00,0.1,-1.4,-1.0,1.7,183.0,72,-4.1,0.0,4.0,0
2023-11-11 10:00:00,1.1,0.3,-1.0,1.4,150.0,68,-4.1,0.0,3.0,0
2023-11-11 11:00:00,1.2,-0.4,-1.0,1.8,131.0,69,-4.1,0.0,4.2,0
2023-11-11 12:00:00,1.3,0.1,-1.0,1.1,122.0,68,-3.8,0.0,3.2,0
2023-11-11 13:00:00,1.4,0.2,-1.0,1.1,141.0,67,-4.1,0.0,3.2,0
2023-11-11 14:00:00,1.3,-0.1,-1.0,1.8,129.0,70,-3.8,0.0,4.0,0
2023-11-11 15:00:00,1.0,-0.6,-1.0,2.1,144.0,72,-3.8,0.0,5.2,0
2023-11-11 16:00:00,0.7,-1.7,-1.0,1.3,147.0,75,-3.8,0.0,2.8,0
2023-11-11 17:00:00,0.3,-3.2,-1.0,1.6,184.0,70,-4.7,0.0,4.0,0
2023-11-11 18:00:00,0.4,-2.1,-1.0,1.1,240.0,67,-5.0,0.0,3.3,0
2023-11-11 19:00:00,0.5,-1.7,-1.0,1.7,210.0,68,-4.7,0.0,3.4,0
2023-11-11 20:00:00,0.5,-2.0,-1.0,2.3,155.0,72,-4.1,0.0,4.4,0
2023-11-11 21:00:00,0.6,-1.1,-1.0,3.1,137.0,69,-4.4,0.0,7.7,0
2023-11-11 22:00:00,0.6,-1.8,-1.0,2.7,126.0,68,-4.7,0.0,5.5,0
2023-11-11 23:00:00,0.4,-5.4,-1.0,1.2,186.0,71,-5.0,0.0,4.3,0
2023-11-12 00:00:00,-0.5,-6.4,-1.0,1.2,176.0,75,-5.0,0.0,3.3,0
2023-11-12 01:00:00,-0.4,-4.5,-1.0,2.6,157.0,73,-4.7,0.0,5.2,0
2023-11-12 02:00:00,0.1,-3.0,-1.0,4.7,134.0,71,-4.4,0.0,7.4,0
2023-11-12 03:00:00,0.1,-5.2,-1.0,2.0,152.0,75,-4.4,0.0,7.4,0
